"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"neo1-1","Ampharos","Pokemon","80","Lightning","Rare Holo","Colorless, Colorless","2","","","Gigaspark","Lightning, Lightning, Lightning","3","40","Flip a coin. If heads, the Defending Pokemon is now Paralyzed and this attack does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fighting","x2"
"neo1-2","Azumarill","Pokemon","70","Water","Rare Holo","Colorless","1","","","Tackle","Colorless, Colorless","2","20","","Bubble Shower","Water, Water, Water","3","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed and this attack does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Lightning","x2"
"neo1-3","Bellossom","Pokemon","70","Grass","Rare Holo","Colorless, Colorless","2","","","Sweet Nectar","Grass","1","","Flip a coin. If heads, remove all damage counters from 1 of your Pokemon.","Flower Dance","Grass, Grass, Colorless","3","30x","Does 30 damage times the number of cards with Bellossom in their names that you have in play (including this one).","Fire","x2"
"neo1-4","Feraligatr","Pokemon","100","Water","Rare Holo","Colorless, Colorless, Colorless","3","Berserk","When you play Feraligatr from your hand, flip a coin. If heads, discard the top 5 cards from your opponent's deck. If tails, discard the top 5 cards from your deck.","Chomp","Water, Water, Water, Water","4","50+","Flip a number of coins equal to the number of damage counters on Feraligatr. This attack does 50 damage plus 10 more damage for each heads.","","","","","","Grass","x2"
"neo1-5","Feraligatr","Pokemon","120","Water","Rare Holo","Colorless, Colorless, Colorless","3","Downpour","As often as you like during your turn (before your attack), you may discard a Water Energy card from your hand. This power can't be used if Feraligatr is Asleep, Confused, or Paralyzed.","Riptide","Water, Water, Water","3","10+","Does 10 damage plus 10 damage times the number of Water Energy cards in your discard pile. Then, shuffle all Water Energy cards from your discard pile into your deck.","","","","","","Grass","x2"
"neo1-6","Heracross","Pokemon","60","Grass","Rare Holo","Colorless, Colorless","2","Final Blow","If Heracross's remaining HP are 20 or less, you may make its Megahorn attack's base damage 120 instead of 60. This power can't be used if Heracross is Asleep, Confused, or Paralyzed.","Megahorn","Grass, Grass, Grass","3","60","Flip a coin. If tails, this attack does nothing.","","","","","","Fire","x2"
"neo1-7","Jumpluff","Pokemon","70","Grass","Rare Holo","","0","","","Sleep Powder","Grass","1","20","The Defending Pokemon is now Asleep.","Leech Seed","Grass","1","20","If this attack damages the Defending Pokemon (after applying Weakness and Resistance), remove 1 damage counter from Jumpluff, if it has any.","Fire","x2"
"neo1-8","Kingdra","Pokemon","90","Water","Rare Holo","Colorless, Colorless","2","","","Agility","Water, Water, Colorless","3","30","Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Kingdra.","Dragon Tornado","Water, Water, Water, Water","4","50","If this attack doesn't Knock Out the Defending Pokemon, and if there are any Pokemon on your opponent's Bench, choose 1 of them and switch it with the Defending Pokemon.",,
"neo1-9","Lugia","Pokemon","90","Colorless","Rare Holo","Colorless, Colorless","2","","","Elemental Blast","Fire, Water, Lightning","3","90","Discard a Fire Energy card, a Water Energy card, and a Lightning Energy card attached to Lugia in order to use this attack.","","","","","","Psychic","x2"
"neo1-10","Meganium","Pokemon","100","Grass","Rare Holo","Colorless, Colorless, Colorless","3","Herbal Scent","When you play Meganium from your hand, you may flip a coin. If heads, remove all damage counters from all Grass Pokemon in play.","Body Slam","Grass, Grass, Colorless, Colorless","4","40","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Fire","x2"
"neo1-11","Meganium","Pokemon","100","Grass","Rare Holo","Colorless, Colorless, Colorless","3","Wild Growth","As long as Meganium is in play each Grass Energy card attached to your Grass Pokemon instead provides GrassGrass. This power stops working while Meganium is Asleep, Confused, or Paralyzed.","Soothing Scent","Grass, Grass, Grass, Grass","4","40","The Defending Pokemon is now Asleep.","","","","","","Fire","x2"
"neo1-12","Pichu","Pokemon","30","Lightning","Rare Holo","","0","","","Zzzap","Colorless","1","","Does 20 damage to each Pokemon in play that has a Pokemon Power. Don't apply Weakness and Resistance.","","","","","",,
"neo1-13","Skarmory","Pokemon","60","Metal","Rare Holo","Colorless, Colorless","2","","","Claw","Colorless","1","20","Flip a coin. If tails, this attack does nothing.","Steel Wing","Metal, Colorless, Colorless","3","30","Flip a coin. If heads, all damage done by attacks to Skarmory during your opponent's next turn is reduced by 20 (after applying Weakness and Resistance).","Fire","x2"
"neo1-14","Slowking","Pokemon","80","Psychic","Rare Holo","Colorless, Colorless, Colorless","3","Mind Games","Whenever your opponent plays a Trainer card, you may flip a coin. If heads, that card does nothing. Put it on top of your opponent's deck. This power can't be used if Slowking is Asleep, Confused, or Paralyzed.","Mind Blast","Psychic, Psychic, Psychic","3","20+","Flip a coin. If heads, this attack does 20 damage plus 10 more damage and the Defending Pokemon is now Confused. If tails, this attack does 20 damage.","","","","","","Psychic","x2"
"neo1-15","Steelix","Pokemon","110","Metal","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","","","Tackle","Colorless, Colorless","2","20","","Tail Crush","Metal, Colorless, Colorless","3","30+","Flip a coin. If heads, this attack does 30 damage plus 20 more damage; if tails, this attack does 30 damage.","Fire","x2"
"neo1-16","Togetic","Pokemon","60","Colorless","Rare Holo","","0","","","Super Metronome","Colorless","1","","Flip a coin. If heads, choose an attack on 1 of your opponent's Pokemon. Super Metronome copies that attack except for its Energy cost. (You must still do anything else in order to use that attack.) (No matter what type the Defending Pokemon is, Togetic's type is still Colorless.) Togetic performs that attack. (Togetic can make that attack even if it does not have the appropriate number or type of Energy attached to it necessary to make the attack.)","Fly","Colorless, Colorless, Colorless","3","30","Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Togetic; if tails, this attack does nothing (not even damage).",,
"neo1-17","Typhlosion","Pokemon","100","Fire","Rare Holo","Colorless, Colorless","2","Fire Recharge","Once during your turn (before your attack), you may flip a coin. If heads, attach a Fire Energy card from your discard pile to 1 of your Fire Pokemon. This power can't be used if Typhlosion is Asleep, Confused, or Paralyzed.","Flame Burst","Fire, Fire, Fire, Fire","4","60+","Flip a coin. If heads, this attack does 60 damage plus 20 more damage and does 20 damage to Typhlosion. If tails, this attack does 60 damage.","","","","","","Water","x2"
"neo1-18","Typhlosion","Pokemon","100","Fire","Rare Holo","Colorless, Colorless","2","Fire Boost","When you play Typhlosion from your hand, you may flip a coin. If heads, search your deck for up to 4 Fire Energy cards and attach them to Typhlosion. Shuffle your deck afterward.","Flame Wheel","Fire, Fire, Fire, Fire","4","80","Discard 3 Fire Energy cards attached to Typhlosion in order to use this attack. Do 20 damage to each Benched Pokemon (yours and your opponent's). (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Water","x2"
"neo1-20","Cleffa","Pokemon","30","Colorless","Rare","","0","","","Eeeeeeek","Colorless","1","","Shuffle your hand into your deck, then draw 7 cards.","","","","","",,
"neo1-21","Donphan","Pokemon","70","Fighting","Rare","Colorless, Colorless, Colorless","3","","","Flail","Fighting","1","10x","Does 10 damage times the number of damage counters on Donphan.","Rapid Spin","Fighting, Fighting, Fighting","3","50","If your opponent has any Benched Pokemon, he or she chooses 1 of them and switches it with his or her Active Pokemon, then, if you have any Benched Pokemon, you switch 1 of them with your Active Pokemon. (Do the damage before switching the Pokemon.)","Grass","x2"
"neo1-22","Elekid","Pokemon","30","Lightning","Rare","","0","Playful Punch","Once during your turn (before your attack), you may flip a coin. If heads, do 20 damage to your opponent's Active Pokemon. (Apply Weakness and Resistance.) Either way, this ends your turn. This power can't be used if Elekid is Asleep, Confused, or Paralyzed.","","","","","","","","","","",,
"neo1-23","Magby","Pokemon","30","Fire","Rare","","0","","","Sputter","Colorless","1","10","All Pokemon Powers stop working until the end of your next turn.","","","","","",,
"neo1-24","Murkrow","Pokemon","50","Darkness","Rare","","0","","","Mean Look","Darkness","1","","The Defending Pokemon can't retreat as long as Murkrow remains your Active Pokemon. (Benching or evolving either Pokemon ends this effect.)","Feint Attack","Darkness, Colorless","2","","Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. This attack's damage isn't affected by Weakness, Resistance, Pokemon Powers, or any other effects on the Defending Pokemon.",,
"neo1-25","Sneasel","Pokemon","60","Darkness","Rare","","0","","","Fury Swipes","Colorless","1","10x","Flip 3 coins. This attack does 10 damage times the number of heads.","Beat Up","Darkness, Darkness","2","20x","Flip a coin for each of your Pokemon in play (including this one). This attack does 20 damage times the number of heads.",,
"neo1-26","Aipom","Pokemon","40","Colorless","Uncommon","","0","","","Pilfer","Colorless","1","","Shuffle Aipom and all cards attached to it into your deck. Flip a coin. If heads, shuffle a card from your discard pile into your deck.","Tail Rap","Colorless","1","10x","Flip 2 coins. This attack does 10 damage times the number of heads.","Fighting","x2"
"neo1-27","Ariados","Pokemon","60","Grass","Uncommon","Colorless","1","","","Spider Web","Grass","1","","Flip a coin. If heads, the Defending Pokemon can't retreat. (Benching or evolving that Pokemon ends this effect.)","Poison Bite","Grass, Grass, Grass","3","20","If this attack damages the Defending Pokemon, the Defending Pokemon is now Poisoned and you remove a number of damage counters from Ariados equal to half that damage (rounded up to the nearest 10). If Ariados has fewer damage counters than that, remove all of them.","Fire","x2"
"neo1-28","Bayleef","Pokemon","70","Grass","Uncommon","Colorless, Colorless","2","","","Poisonpowder","Grass, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","Pollen Shield","Grass, Grass, Colorless","3","30","During your opponent's next turn, Bayleef can't become Asleep, Confused, Paralyzed, or Poisoned. (All other effects of attacks, Pokemon Powers and Trainer cards still happen.)","Fire","x2"
"neo1-29","Bayleef","Pokemon","80","Grass","Uncommon","Colorless, Colorless","2","","","Sweet Scent","Grass","1","","Flip a coin. If heads and if any of your Pokemon have any damage counters on them, then remove 2 damage counters from 1 of them (or 1 if it only has 1). If tails and if any of your opponent's Pokemon have any damage counters on them, choose 1 of them and remove 2 damage counters from it (or 1 if it only has 1).","Double Razor Leaf","Grass, Grass, Grass","3","40x","Flip 2 coins. This attack does 40 damage times the number of heads.","Fire","x2"
