"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ex16-1","Aggron","Pokemon","110","Metal","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","Terraforming","Once during your turn (before your attack), you may look at the top 5 cards from your deck and put them back on top of your deck in any order. This power can't be used if Aggron is affected by a Special Condition.","Metal Claw","Colorless, Colorless, Colorless","3","50","","Mix-Up","Metal, Metal, Colorless, Colorless","4","70","Your opponent discards the top card of his or her deck.","Fire","x2"
"ex16-2","Altaria","Pokemon","80","Colorless","Rare Holo","Colorless","1","Synergy Effect","If Drake's Stadium is in play, remove 1 damage counter from Altaria between turns.","Surprise","Water, Colorless","2","30","Choose 1 card from your opponent's hand without looking. Look at the card you chose, then have your opponent shuffle that card into his or her deck.","Gust","Lightning, Colorless, Colorless","3","50","","Colorless","x2"
"ex16-3","Armaldo","Pokemon","120","Fighting","Rare Holo","Colorless, Colorless, Colorless","3","","","Rock Blast","Fighting","1","","Discard up to 5 Fighting Energy cards attached to Armaldo. For each Energy card you discarded, choose an opponent's Pokemon in play and this attack does 20 damage to those Pokemon. (You may choose the same Pokemon more than once.) This attack's damage isn't affected by Weakness or Resistance.","Mach Claw","Colorless, Colorless, Colorless","3","60","This attack's damage isn't affected by Resistance.","Grass","x2"
"ex16-4","Banette","Pokemon","70","Psychic","Rare Holo","Colorless","1","","","Grudge","Psychic, Colorless","2","20+","Does 20 damage plus 10 more damage for each Prize card your opponent has taken.","Bench Manipulation","Psychic, Psychic, Colorless","3","40x","Your opponent flips a number of coins equal to the number of his or her Benched Pokemon. This attack does 40 damage times the number of tails. This attack's damage isn't affected by Weakness or Resistance.","Darkness","x2"
"ex16-5","Blaziken","Pokemon","100","Fire","Rare Holo","Colorless, Colorless","2","Firestarter","Once during your turn (before your attack), you may attach a Fire Energy card from your discard pile to 1 of your Benched Pokemon. This power can't be used if Blaziken is affected by a Special Condition.","Fire Stream","Fire, Colorless, Colorless","3","50","Discard a Fire Energy card attached to Blaziken. This attack does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Water","x2"
"ex16-6","Charizard","Pokemon","120","Fire","Rare Holo","Colorless, Colorless","2","","","Combustion","Fire","1","30","","Bursting Inferno","Fire, Fire, Colorless, Colorless","4","50","Each Defending Pokemon is now Burned.","Water","x2"
"ex16-7","Cradily","Pokemon","110","Grass","Rare Holo","Colorless, Colorless","2","Evolutionary Call","Once during your turn, when you play Cradily from your hand to evolve 1 of your Pokemon, you may search your deck for up to 3 in any combination of Basic Pokemon or Evolution cards. Show them to your opponent and put them into your hand. Shuffle your deck afterward.","Poison Ring","Grass, Grass, Colorless","3","50","The Defending Pokemon is now Poisoned. The Defending Pokemon can't retreat during your opponent's next turn.","","","","","","Fire","x2"
"ex16-8","Delcatty","Pokemon","70","Colorless","Rare Holo","Colorless","1","Energy Draw","Once during your turn (before your attack), you may discard 1 Energy card from your hand. Then draw up to 3 cards from your deck. This power can't be used if Delcatty is affected by a Special Condition.","Max Energy Source","Colorless","1","10x","Does 10 damage times the amount of Energy attached to all of your Active Pokemon.","","","","","","Fighting","x2"
"ex16-9","Gardevoir","Pokemon","100","Psychic","Rare Holo","Colorless, Colorless","2","Psy Shadow","Once during your turn (before your attack), you may search your deck for a Psychic Energy card and attach it to 1 of your Pokemon. Put 2 damage counters on that Pokemon. Shuffle your deck afterward. This power can't be used if Gardevoir is affected by a Special Condition.","Energy Burst","Psychic","1","10x","Does 10 damage times the total amount of Energy attached to Gardevoir and the Defending Pokemon.","","","","","","Psychic","x2"
"ex16-10","Kabutops","Pokemon","110","Fighting","Rare Holo","Colorless, Colorless","2","Primal Stare","As long as Kabutops is your Active Pokemon, your opponent can't play any Basic Pokemon or Evolution cards from his or her hand to evolve his or her Active Pokemon.","Luring Antenna","Fighting, Colorless","2","20","Before doing damage, you may choose 1 of your opponent's Benched Pokemon and switch it with 1 of the Defending Pokemon. If you do, this attack does 20 damage to the new Defending Pokemon. Your opponent chooses the Defending Pokemon to switch.","Blinding Scythe","Fighting, Fighting, Colorless","3","60","","Grass","x2"
"ex16-11","Machamp","Pokemon","120","Fighting","Rare Holo","Colorless, Colorless","2","Overzealous","If your opponent has any Pokemon-ex in play, each of Machamp's attacks does 30 more damage to the Defending Pokemon.","Brick Smash","Fighting, Colorless","2","40","This attack's damage isn't affected by Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.","Cross Chop","Fighting, Colorless, Colorless, Colorless","4","60+","Flip a coin. If heads, this attack does 60 damage plus 30 more damage.","Psychic","x2"
"ex16-12","Raichu","Pokemon","70","Lightning","Rare Holo","Colorless","1","","","Plasma","Colorless","1","10","Search your discard pile for a Lightning Energy card and attach it to Raichu.","Thunderbolt","Lightning, Lightning, Colorless","3","100","Discard all Energy cards attached to Raichu.","Fighting","x2"
