"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sv2-1","Hoppip","Pokemon","50","Grass","Common","Colorless","1","","","Splashing Dodge","Grass","1","10","Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.","","","","","","Fire","x2"
"sv2-2","Skiploom","Pokemon","70","Grass","Uncommon","Colorless","1","Drifting Dodge","If any damage is done to this Pokemon by attacks, flip a coin. If heads, prevent that damage.","Flowery Zephyr","Grass","1","30","This attack also does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fire","x2"
"sv2-3","Jumpluff","Pokemon","90","Grass","Rare","Colorless","1","Drifting Dodge","If any damage is done to this Pokemon by attacks, flip a coin. If heads, prevent that damage.","Fluffy Breeze","Grass","1","60","This attack also does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fire","x2"
"sv2-4","Pineco","Pokemon","70","Grass","Common","Colorless, Colorless","2","","","Rollout","Grass, Grass","2","30","","","","","","","Fire","x2"
"sv2-6","Heracross","Pokemon","130","Grass","Uncommon","Colorless, Colorless, Colorless","3","","","Tackle","Grass, Grass","2","50","","Smashing Horn","Grass, Grass, Grass","3","110","This attack's damage isn't affected by Resistance.","Fire","x2"
"sv2-7","Tropius","Pokemon","110","Grass","Common","Colorless","1","","","Leaf Drain","Grass","1","20","Heal 20 damage from this Pokemon.","Tropic Breeze","Grass, Grass, Colorless","3","130","Move all Energy from this Pokemon to 1 of your Benched Pokemon.","Fire","x2"
"sv2-8","Combee","Pokemon","50","Grass","Common","Colorless","1","","","Double Spin","Colorless","1","10x","Flip 2 coins. This attack does 10 damage for each heads.","","","","","","Fire","x2"
"sv2-9","Vespiquen","Pokemon","120","Grass","Uncommon","Colorless, Colorless","2","","","Double Stab","Colorless","1","30x","Flip 2 coins. This attack does 30 damage for each heads.","Order a Raid","Grass","1","120","Choose 1 of your Benched Combee and shuffle that Pokemon and all attached cards into your deck. If you can't shuffle a Combee into your deck, this attack does nothing.","Fire","x2"
"sv2-10","Snover","Pokemon","90","Grass","Common","Colorless, Colorless, Colorless","3","","","Corkscrew Punch","Grass, Colorless","2","30","","","","","","","Fire","x2"
"sv2-11","Abomasnow","Pokemon","150","Grass","Rare","Colorless, Colorless, Colorless","3","Freezing Disaster","Pokemon (both yours and your opponent's) can't be healed.","Magnum Punch","Grass, Grass, Colorless","3","110","","","","","","","Fire","x2"
