"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"bw5-1","Bulbasaur","Pokemon","60","Grass","Common","Colorless, Colorless","2","","","Tackle","Grass","1","10","","Razor Leaf","Grass, Colorless, Colorless","3","30","","Fire","x2"
"bw5-2","Ivysaur","Pokemon","90","Grass","Uncommon","Colorless, Colorless, Colorless","3","","","Sleep Powder","Grass, Colorless","2","20","The Defending Pokemon is now Asleep.","Poison Powder","Grass, Grass, Colorless","3","50","The Defending Pokemon is now Poisoned.","Fire","x2"
"bw5-3","Venusaur","Pokemon","140","Grass","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","Floral Fragrance","Once during your turn (before your attack), you may search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.","Poison Powder","Grass, Grass, Colorless, Colorless","4","70","The Defending Pokemon is now Poisoned.","","","","","","Fire","x2"
"bw5-4","Scyther","Pokemon","80","Grass","Uncommon","Colorless","1","","","Air Slash","Colorless, Colorless, Colorless","3","60","Discard an Energy attached to this Pokemon.","","","","","","Fire","x2"
"bw5-5","Carnivine","Pokemon","90","Grass","Rare","Colorless, Colorless","2","","","Lure Poison","Grass","1","","Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon. The new Defending Pokemon is now Poisoned.","Spit Squall","Grass, Grass, Colorless","3","","Your opponent puts the Defending Pokemon and all cards attached to it into his or her hand.","Fire","x2"
"bw5-6","Leafeon","Pokemon","90","Grass","Rare","Colorless","1","","","Quick Attack","Colorless","1","10+","Flip a coin. If heads, this attack does 30 more damage.","Energy Assist","Grass, Colorless","2","40","Attach a basic Energy card from your discard pile to 1 of your Benched Pokemon.","Fire","x2"
"bw5-7","Dwebble","Pokemon","60","Grass","Common","Colorless, Colorless","2","","","Beat","Grass","1","10","","Cut","Grass, Colorless, Colorless","3","30","","Fire","x2"
"bw5-8","Crustle","Pokemon","110","Grass","Uncommon","Colorless, Colorless, Colorless","3","","","Cut","Grass, Colorless","2","30","","Heavy Bullet","Grass, Colorless, Colorless","3","70","Flip a coin. If heads, this attack does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fire","x2"
"bw5-9","Karrablast","Pokemon","60","Grass","Common","Colorless","1","","","Beat","Colorless","1","10","","Reckless Charge","Colorless, Colorless, Colorless","3","40","This Pokemon does 10 damage to itself.","Fire","x2"
"bw5-10","Shelmet","Pokemon","60","Grass","Common","Colorless, Colorless, Colorless","3","","","Body Slam","Grass, Grass","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Fire","x2"
"bw5-11","Accelgor","Pokemon","90","Grass","Rare","","0","","","Hammer In","Grass","1","20","","Deck and Cover","Colorless, Colorless","2","50","The Defending Pokemon is now Paralyzed and Poisoned. Shuffle this Pokemon and all cards attached to it into your deck.","Fire","x2"
"bw5-12","Flareon","Pokemon","90","Fire","Uncommon","Colorless","1","","","Sand-Attack","Colorless","1","20","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","Fire Slash","Fire, Colorless, Colorless","3","60+","You may discard a Fire Energy attached to this Pokemon. If you do, this attack does 30 more damage.","Water","x2"
"bw5-14","Torchic","Pokemon","50","Fire","Common","Colorless","1","","","Reckless Charge","Fire, Colorless","2","30","This Pokemon does 10 damage to itself.","","","","","","Water","x2"
"bw5-15","Torchic","Pokemon","60","Fire","Common","Colorless","1","","","Peck","Fire","1","10","","Live Coal","Fire, Colorless","2","20","","Water","x2"
"bw5-16","Combusken","Pokemon","80","Fire","Uncommon","Colorless","1","","","Double Kick","Colorless","1","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","Flamethrower","Fire, Fire, Colorless","3","70","Discard an Energy attached to this Pokemon.","Water","x2"
"bw5-17","Blaziken","Pokemon","140","Fire","Rare Holo","Colorless, Colorless","2","","","Blaze Kick","Fire, Colorless","2","40+","Flip a coin. If heads, this attack does 30 more damage. If tails, the Defending Pokemon is now Burned.","Flamethrower","Fire, Fire, Colorless","3","130","Discard an Energy attached to this Pokemon.","Water","x2"
"bw5-18","Torkoal","Pokemon","90","Fire","Uncommon","Colorless, Colorless","2","","","Flame Cloak","Colorless","1","10","Flip a coin. If heads, attach a Fire Energy card from your discard pile to this Pokemon.","Heat Blast","Fire, Colorless, Colorless","3","60","","Water","x2"
"bw5-19","Heatmor","Pokemon","90","Fire","Rare","Colorless","1","","","Hot Lick","Colorless","1","10","If the Defending Pokemon is Durant, this attack does 50 more damage.","Firebreathing","Fire, Colorless, Colorless","3","50+","Flip a coin. If heads, this attack does 20 more damage.","Water","x2"
"bw5-20","Larvesta","Pokemon","80","Fire","Common","Colorless, Colorless, Colorless","3","","","Ram","Colorless, Colorless","2","20","","Flare","Fire, Fire, Colorless","3","40","","Water","x2"
"bw5-21","Larvesta","Pokemon","60","Fire","Common","Colorless","1","","","Super Singe","Fire, Colorless","2","10","The Defending Pokemon is now Burned.","","","","","","Water","x2"
"bw5-22","Volcarona","Pokemon","110","Fire","Rare Holo","Colorless, Colorless, Colorless","3","Scorching Scales","Put 4 damage counters instead of 2 on your opponent's Burned Pokemon between turns.","Burning Wind","Fire, Colorless, Colorless","3","70","You may discard an Energy attached to this Pokemon. If you do, the Defending Pokemon is now Burned.","","","","","","Water","x2"
"bw5-23","Slowpoke","Pokemon","70","Water","Common","Colorless, Colorless, Colorless","3","","","Big Yawn","Colorless","1","","Both this Pokemon and the Defending Pokemon are now Asleep.","Shot in the Dark","Water, Colorless","2","20","Flip 2 coins. If either of them is tails, this attack does nothing.","Lightning","x2"
"bw5-24","Slowbro","Pokemon","100","Water","Uncommon","Colorless, Colorless, Colorless","3","Airhead","If you have 2, 4, or 6 Prize Cards left, this Pokemon can't attack.","Lazy Headbutt","Water, Colorless","2","80","This Pokemon is now Asleep.","","","","","","Lightning","x2"
"bw5-25","Vaporeon","Pokemon","110","Water","Uncommon","Colorless, Colorless","2","","","Muddy Water","Colorless","1","20","Does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Spiral Drain","Water, Colorless, Colorless","3","60","Heal 20 damage from this Pokemon.","Lightning","x2"
"bw5-27","Piplup","Pokemon","60","Water","Common","Colorless","1","","","Fury Attack","Water","1","10x","Flip 3 coins. This attack does 10 damage times the number of heads.","","","","","","Lightning","x2"
"bw5-28","Prinplup","Pokemon","80","Water","Uncommon","Colorless, Colorless","2","","","Razor Wing","Colorless","1","20","","Fury Attack","Water, Colorless, Colorless","3","30x","Flip 3 coins. This attack does 30 damage times the number of heads.","Lightning","x2"
"bw5-29","Empoleon","Pokemon","140","Water","Rare Holo","Colorless, Colorless","2","Diving Draw","Once during your turn (before your attack), you may discard 1 card from your hand. If you do, draw 2 cards.","Attack Command","Water","1","10x","Does 10 damage times the number of Pokemon in play (both yours and your opponent's).","","","","","","Lightning","x2"
"bw5-30","Glaceon","Pokemon","90","Water","Rare","Colorless","1","","","Quick Attack","Colorless","1","10+","Flip a coin. If heads, this attack does 30 more damage.","Reflect Energy","Water, Colorless","2","40","Move an Energy from this Pokemon to 1 of your Benched Pokemon.","Metal","x2"
"bw5-31","Tympole","Pokemon","60","Water","Common","Colorless","1","","","Spiral Drain","Water, Colorless","2","20","Heal 20 damage from this Pokemon.","","","","","","Grass","x2"
"bw5-32","Palpitoad","Pokemon","80","Water","Uncommon","Colorless, Colorless","2","","","Bubble Beam","Water, Colorless","2","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Grass","x2"
"bw5-33","Vanillite","Pokemon","50","Water","Common","Colorless","1","","","Double Spin","Colorless","1","10x","Flip 2 coins. This attack does 10 damage times the number of heads.","","","","","","Metal","x2"
"bw5-34","Vanillish","Pokemon","70","Water","Uncommon","Colorless","1","","","Triple Spin","Water","1","20x","Flip 3 coins. This attack does 20 damage times the number of heads.","Frost Breath","Water, Colorless, Colorless","3","50","","Metal","x2"
"bw5-35","Ducklett","Pokemon","60","Water","Common","Colorless","1","","","Water Pulse","Water, Colorless","2","20","The Defending Pokemon is now Asleep.","","","","","","Lightning","x2"
"bw5-36","Swanna","Pokemon","90","Water","Rare","Colorless","1","","","Healing Dance","Water","1","","Heal 30 damage from each of your Pokemon.","Incessant Peck","Water, Water, Colorless","3","60+","Flip a coin until you get tails. This attack does 20 more damage for each heads.","Lightning","x2"
"bw5-37","Jolteon","Pokemon","90","Lightning","Uncommon","","0","","","Electrigun","Colorless","1","20+","You may discard a Lightning Energy attached to this Pokemon. If you do, this attack does 40 more damage.","Pin Missile","Lightning, Colorless, Colorless","3","40x","Flip 4 coins. This attack does 40 damage times the number of heads.","Fighting","x2"
