"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"dp5-1","Articuno","Pokemon","100","Water","Rare Holo","Colorless, Colorless","2","Freezing Screech","Once during your turn, when you put Articuno from your hand onto your Bench, you may flip a coin. If heads, choose 1 of the Defending Pokemon. That Pokemon is now Paralyzed.","Blizzard","Water, Water, Colorless","3","60","Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pokemon. If tails, this attack does 10 damage to each of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Metal","x2"
"dp5-2","Cresselia","Pokemon","70","Psychic","Rare Holo","Colorless","1","","","Future Sight","Colorless","1","","Look at the top 5 cards of either player's deck and put them back on top of that player's deck in any order.","Healing Light","Psychic, Psychic, Colorless","3","40","Remove 1 damage counter from each of your Pokemon.","Psychic","+20"
"dp5-3","Darkrai","Pokemon","80","Darkness","Rare Holo","Colorless, Colorless","2","Darkness Shade","Once during your turn, when you put Darkrai from your hand onto your Bench, you may choose 1 of the Defending Pokemon. That Pokemon is now Asleep.","Dark Slumber","Darkness","1","10","At the end of your opponent's next turn, the Defending Pokemon is now Asleep.","Dark Resolve","Darkness, Darkness, Colorless","3","40","If the Defending Pokemon is Asleep, remove 4 damage counters from Darkrai.","Fighting","+20"
"dp5-4","Dialga","Pokemon","100","Metal","Rare Holo","Colorless, Colorless, Colorless","3","","","Time Shift","Metal","1","","Draw cards until you have 6 cards in your hand.","Diamond Blast","Metal, Metal, Colorless, Colorless","4","60+","Flip a coin. If heads, this attack does 60 damage plus 20 more damage.","Fire","+20"
"dp5-5","Glaceon","Pokemon","80","Water","Rare Holo","Colorless","1","","","Snow Cloak","Water","1","30","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Glaceon during your opponent's next turn.","Speed Slide","Water, Colorless, Colorless","3","60","This attack's damage isn't affected by Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.","Metal","+20"
"dp5-6","Kabutops","Pokemon","120","Fighting","Rare Holo","Colorless, Colorless","2","Primal Shell","As long as Kabutops is your Active Pokemon, your opponent can't play any Trainer cards from his or her hand.","Chop Up","Fighting, Fighting, Colorless","3","70","Does 10 damage to each of your opponent's Benched Pokemon that has any damage counters on it. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Grass","+30"
"dp5-7","Leafeon","Pokemon","90","Grass","Rare Holo","Colorless, Colorless","2","","","Bind Down","Grass","1","30","The Defending Pokemon can't retreat during your opponent's next turn.","Leaf Guard","Grass, Colorless, Colorless","3","60","During your opponent's next turn, any damage done to Leafeon by attacks is reduced by 20 (after applying Weakness and Resistance).","Fire","+20"
"dp5-8","Manaphy","Pokemon","70","Water","Rare Holo","Colorless","1","Aqua Skin","When you attach a Water Energy card from your hand to Manaphy, remove 2 damage counters from Manaphy.","Chase Up","Colorless","1","","Flip a coin. If heads, search your deck for any 1 card and put it into your hand. Shuffle your deck afterward.","Fountain","Water, Water","2","30","You may attach up to 2 basic Water Energy cards from your hand to your Benched Pokemon in any way you like.","Lightning","+20"
"dp5-9","Mewtwo","Pokemon","90","Psychic","Rare Holo","Colorless, Colorless","2","","","Energy Absorption","","0","","Search your discard pile for up to 2 Energy cards and attach them to Mewtwo.","Recover","Psychic","1","","Discard a Psychic Energy attached to Mewtwo and remove 6 damage counters from Mewtwo.","Psychic","x2"
"dp5-10","Moltres","Pokemon","100","Fire","Rare Holo","Colorless, Colorless","2","Flame Charge","Once during your turn, when you put Moltres from your hand onto your Bench, you may flip a coin. If heads, search your discard pile for up to 3 Fire Energy cards and attach them to Moltres.","Scorching Wing","Fire, Fire, Colorless","3","100","Discard all Fire Energy attached to Moltres.","","","","","","Water","x2"
"dp5-11","Palkia","Pokemon","100","Water","Rare Holo","Colorless, Colorless, Colorless","3","","","Zone Shift","Water","1","","Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","Pearl Blast","Water, Water, Colorless, Colorless","4","60","You may return an Energy card attached to Palkia to your hand. If you do, choose an Energy card attached to the Defending Pokemon and return it to your opponent's hand.","Lightning","+20"
"dp5-12","Phione","Pokemon","60","Water","Rare Holo","Colorless","1","","","Evolution Wish","Colorless","1","","Search your deck for a card that evolves from 1 of your Pokemon and put it onto that Pokemon. (This counts as evolving that Pokemon.) Shuffle your deck afterward.","Water Pulse","Water, Water","2","30","The Defending Pokemon is now Asleep.","Lightning","+10"
"dp5-13","Rotom","Pokemon","60","Lightning","Rare Holo","Colorless","1","","","Dual Trans","","0","","Search your discard pile for up to 2 basic Energy cards and attach them to 1 of your Pokemon.","Reflect Energy","Lightning, Colorless","2","30","Move an Energy card attached to Rotom to 1 of your Benched Pokemon.","Darkness","+20"
"dp5-14","Zapdos","Pokemon","100","Lightning","Rare Holo","Colorless, Colorless","2","Sheet Lightning","Once during your turn, when you put Zapdos from your hand onto your Bench, you may flip a coin. If heads, put 1 damage counter on each of your opponent's Pokemon.","Raging Thunder","Lightning, Lightning, Colorless","3","80","Does 40 damage to 1 of your Pokemon, and don't apply Weakness and Resistance to this damage.","","","","","","Lightning","x2"
"dp5-15","Aerodactyl","Pokemon","80","Colorless","Rare","Colorless","1","Primal Claw","After your opponent's Pokemon uses a Poke-Power, put 2 damage counters on that Pokemon.","Supersonic","Colorless, Colorless","2","30","Flip a coin. If heads, the Defending Pokemon is now Confused.","","","","","","Lightning","+20"
"dp5-16","Bronzong","Pokemon","90","Psychic","Rare","Colorless, Colorless, Colorless","3","Cursed Alloy","As long as Bronzong is your Active Pokemon, put 1 damage counter on each of your opponent's Pokemon that has any Poke-Powers between turns.","Pain Amplifier","","0","","Put 1 damage counter on each of your opponent's Pokemon that already has damage counters on it.","Coating","Psychic, Colorless, Colorless","3","60","During your opponent's next turn, any damage done to Bronzong by attacks is reduced by 20 (after applying Weakness and Resistance).","Psychic","+20"
"dp5-17","Empoleon","Pokemon","130","Water","Rare","Colorless, Colorless","2","","","Dual Splash","Water, Colorless","2","","Choose 2 of your opponent's Pokemon. This attack does 30 damage to each of them. (Don't apply Weakness and Resistance for Benched Pokemon.)","Surf Together","Water, Water, Colorless","3","50+","Does 50 damage plus 10 more damage for each of your Benched Pokemon. Flip a coin. If tails, this attack does 10 damage to each of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Lightning","+30"
"dp5-18","Espeon","Pokemon","80","Psychic","Rare","Colorless","1","Sunlight Veil","Each of your Pokemon that evolves from Eevee gets +20 HP. You can't use more than 1 Sunlight Veil Poke-Body each turn.","Morning Sun","Psychic, Colorless, Colorless","3","60","You may move an Energy card attached to Espeon to 1 of your Benched Pokemon.","","","","","","Psychic","+20"
"dp5-19","Flareon","Pokemon","90","Fire","Rare","Colorless, Colorless","2","","","Fire Fang","Fire","1","30","Flip a coin. If heads, the Defending Pokemon is now Burned.","Kindle","Fire, Colorless, Colorless","3","70","Discard an Energy card attached to Flareon and then discard an Energy card attached to the Defending Pokemon.","Water","+20"
"dp5-20","Glaceon","Pokemon","90","Water","Rare","Colorless","1","","","Ice Shot","Water, Colorless","2","30","Does 10 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Icy Wind","Water, Colorless, Colorless","3","60","Flip a coin. If heads, the Defending Pokemon is now Asleep.","Metal","+20"
"dp5-21","Hippowdon","Pokemon","100","Fighting","Rare","Colorless, Colorless, Colorless","3","","","Vacuum Sand","","0","20","Search your discard pile for a Fighting Energy card and attach it to Hippowdon.","Sand Impact","Fighting, Colorless, Colorless","3","50+","Flip a coin for each Fighting Energy attached to Hippowdon. This attack does 50 damage plus 20 more damage for each heads.","Water","+20"
"dp5-22","Infernape","Pokemon","110","Fire","Rare","","0","","","Mach Punch","Colorless","1","30","Does 10 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Mega Bravo","Fire","1","40x","Discard all Fire Energy attached to Infernape. This attack does 40 damage times the amount of Fire Energy you discarded.","Water","+30"
"dp5-23","Jolteon","Pokemon","80","Lightning","Rare","","0","","","Thunder Fang","Lightning","1","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Lightning Strike","Lightning, Lightning, Colorless","3","50","You may discard 2 Energy attached to Jolteon. If you do, this attack's base damage is 90 instead of 50.","Fighting","+20"
"dp5-24","Leafeon","Pokemon","90","Grass","Rare","Colorless","1","","","Sprial Drain","Grass, Colorless","2","40","Remove 1 damage counter from Leafeon.","Leaf Blade","Grass, Colorless, Colorless","3","50+","Flip a coin. If heads, this attack does 50 damage plus 20 more damage.","Fire","+20"
"dp5-25","Minun","Pokemon","60","Lightning","Rare","Colorless","1","","","Pound","Colorless","1","10","","(+) Spark","Lightning, Colorless","2","20","If Plusle is on your Bench, this attack does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","+10"
"dp5-26","Omastar","Pokemon","110","Water","Rare","Colorless","1","Primal Swirl","Once during your turn, when you play Omastar from your hand to evolve 1 of your Pokemon, you may remove the highest Stage Evolution card from each of your opponent's Benched Evolved Pokemon and put those cards back into his or her hand. You can't use more than 1 Primal Swirl Poke-Power each turn.","Send Back","Water, Colorless","2","40","Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","","","","","","Grass","+30"
