"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sm2-1","Bellsprout","Pokemon","60","Grass","Common","Colorless","1","","","Vine Whip","Grass, Colorless","2","30","","","","","","","Fire","x2"
"sm2-2","Weepinbell","Pokemon","80","Grass","Uncommon","Colorless, Colorless","2","","","Muddy Acid","Grass, Colorless","2","40","Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.","","","","","","Fire","x2"
"sm2-3","Victreebel","Pokemon","140","Grass","Rare","Colorless, Colorless","2","","","Pollen Hazard","Grass","1","20","Your opponent's Active Pokemon is now Burned, Confused, and Poisoned.","Stick and Absorb","Grass, Colorless, Colorless","3","80","Heal 20 damage from this Pokemon. The Defending Pokemon can't retreat during your opponent's next turn.","Fire","x2"
"sm2-4","Petilil","Pokemon","50","Grass","Common","Colorless","1","","","Blot","Colorless","1","10","Heal 10 damage from this Pokemon.","","","","","","Fire","x2"
"sm2-5","Lilligant","Pokemon","90","Grass","Rare","Colorless","1","","","Petal Blizzard","Colorless","1","","This attack does 10 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Petal Dance","Grass, Colorless","2","40x","Flip 3 coins. This attack does 40 damage for each heads. This Pokemon is now Confused.","Fire","x2"
"sm2-6","Phantump","Pokemon","60","Grass","Common","Colorless, Colorless","2","","","Tackle","Grass","1","10","","Confuse Ray","Colorless, Colorless","2","","Your opponent's Active Pokemon is now Confused.","Fire","x2"
"sm2-7","Trevenant","Pokemon","120","Grass","Rare","Colorless, Colorless","2","","","Poltergeist","Colorless, Colorless","2","30x","Your opponent reveals their hand. This attack does 30 damage for each Trainer card you find there.","Horn Leech","Grass, Grass, Colorless","3","90","Heal 30 damage from this Pokemon.","Fire","x2"
"sm2-8","Wimpod","Pokemon","70","Grass","Common","Colorless, Colorless","2","","","Scamper Away","Colorless","1","","Shuffle this Pokemon and all cards attached to it into your deck.","Ram","Grass","1","10","","Fire","x2"
"sm2-9","Golisopod","Pokemon","130","Grass","Rare Holo","Colorless, Colorless","2","Armor","This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).","Resolute Claws","Grass, Colorless, Colorless","3","80+","If your opponent's Active Pokemon is a Pokemon-GX or a Pokemon-EX, this attack does 70 more damage (before applying Weakness and Resistance).","","","","","","Fire","x2"
"sm2-10","Victini","Pokemon","70","Fire","Rare Holo","Colorless","1","Victory Star","Once during your turn, after you flip any coins for an attack, you may ignore all results of those coin flips and begin flipping those coins again. You can't use more than 1 Victory Star Ability each turn.","V-Flame","Fire, Colorless","2","50","","","","","","","Water","x2"
"sm2-11","Litwick","Pokemon","50","Fire","Common","Colorless","1","","","Flickering Flames","Fire","1","10","Your opponent's Active Pokemon is now Asleep.","","","","","","Water","x2"
"sm2-12","Lampent","Pokemon","80","Fire","Uncommon","Colorless","1","","","Will-O-Wisp","Fire","1","30","","","","","","","Water","x2"
"sm2-13","Chandelure","Pokemon","140","Fire","Rare Holo","Colorless","1","Shady Move","Once during your turn (before your attack), you may move 1 damage counter from 1 Pokemon to another Pokemon.","Super Singe","Fire","1","50","Your opponent's Active Pokemon is now Burned.","","","","","","Water","x2"
"sm2-14","Oricorio","Pokemon","90","Fire","Rare","Colorless","1","","","Passionate Dance","Fire","1","","Search your deck for up to 3 Basic Fire Pokemon and put them onto your Bench. Then, shuffle your deck.","Kindle","Fire, Fire","2","30","Discard an Energy from this Pokemon. If you do, discard an Energy from your opponent's Active Pokemon.","Water","x2"
"sm2-15","Salandit","Pokemon","70","Fire","Common","Colorless","1","","","Scratch","Fire","1","10","","Venoshock","Colorless, Colorless","2","20+","If your opponent's Active Pokemon is Poisoned, this attack does 40 more damage.","Water","x2"
"sm2-16","Salazzle","Pokemon","110","Fire","Rare","Colorless","1","Hot Poison","When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may leave your opponent's Active Pokemon Burned and Poisoned.","Flamethrower","Fire, Colorless, Colorless","3","90","Discard an Energy from this Pokemon.","","","","","","Water","x2"
"sm2-17","Turtonator","Pokemon","110","Fire","Rare","Colorless, Colorless, Colorless","3","","","Body Slam","Colorless, Colorless","2","30","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Heat Blast","Fire, Fire, Colorless","3","90","","Water","x2"
"sm2-19","Alolan Sandshrew","Pokemon","60","Water","Common","Colorless","1","","","Defense Curl","","0","","Flip a coin. If heads, prevent all damage done to this Pokemon by attacks during your opponent's next turn.","Ice Ball","Water, Colorless, Colorless","3","30","","Metal","x2"
"sm2-19a","Alolan Sandshrew","Pokemon","60","Water","Common","Colorless","1","","","Defense Curl","","0","","Flip a coin. If heads, prevent all damage done to this Pokemon by attacks during your opponent's next turn.","Ice Ball","Water, Colorless, Colorless","3","30","","Metal","x2"
"sm2-20","Alolan Sandslash","Pokemon","110","Water","Rare","Colorless, Colorless","2","Slush Rush","Once during your turn (before your attack), you may draw a card.","Smash Turn","Water, Colorless, Colorless","3","50","Switch this Pokemon with 1 of your Benched Pokemon.","","","","","","Metal","x2"
"sm2-21","Alolan Vulpix","Pokemon","60","Water","Common","Colorless","1","","","Beacon","","0","","Search your deck for up to 2 Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.","Icy Snow","Colorless, Colorless","2","20","","Metal","x2"
"sm2-21a","Alolan Vulpix","Pokemon","60","Water","Common","Colorless","1","","","Beacon","","0","","Search your deck for up to 2 Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.","Icy Snow","Colorless, Colorless","2","20","","Metal","x2"
"sm2-23","Tentacool","Pokemon","60","Water","Common","Colorless","1","","","Sludge Shock","Colorless","1","10","The Defending Pokemon can't be healed during your opponent's next turn.","","","","","","Grass","x2"
"sm2-24","Tentacruel","Pokemon","110","Water","Uncommon","Colorless, Colorless","2","","","Poison Sting","Colorless, Colorless","2","30","Your opponent's Active Pokemon is now Poisoned.","Seething Tentacles","Colorless, Colorless, Colorless","3","40+","Flip a coin. If heads, this attack does 40 more damage. If tails, your opponent's Active Pokemon is now Paralyzed.","Grass","x2"
