"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"xy2-1","Caterpie","Pokemon","40","Grass","Common","Colorless","1","Adaptive Evolution","This Pokemon can evolve during your first turn or the turn you play it.","Bug Bite","Grass","1","10","","","","","","","Fire","x2"
"xy2-2","Metapod","Pokemon","70","Grass","Uncommon","Colorless, Colorless","2","Adaptive Evolution","This Pokemon can evolve during your first turn or the turn you play it.","Harden","Colorless, Colorless","2","","During your opponent's next turn, if this Pokemon would be damaged by an attack, prevent that attack's damage done to this Pokemon if that damage is 60 or less.","","","","","","Fire","x2"
"xy2-3","Butterfree","Pokemon","130","Grass","Rare","Colorless","1","","","Quiver Dance","Grass","1","","Search your deck for a basic Energy card and attach it to this Pokemon. Shuffle your deck afterward. If you attached Energy in this way, heal 40 damage from this Pokemon.","Gust","Grass, Colorless, Colorless","3","70","","Lightning","x2"
"xy2-4","Pineco","Pokemon","60","Grass","Common","Colorless, Colorless","2","","","Ram","Colorless, Colorless","2","20","","","","","","","Fire","x2"
"xy2-5","Seedot","Pokemon","50","Grass","Common","Colorless","1","","","Call for Family","Colorless","1","","Search your deck for a Basic Pokemon and put it onto your Bench. Shuffle your deck afterward.","","","","","","Fire","x2"
"xy2-6","Nuzleaf","Pokemon","80","Grass","Uncommon","Colorless","1","","","Razor Leaf","Colorless","1","20","","Cut","Grass, Colorless, Colorless","3","40","","Fire","x2"
"xy2-7","Shiftry","Pokemon","140","Grass","Rare Holo","Colorless, Colorless","2","Leaf Draw","Once during your turn (before your attack), you may discard a Grass Energy card from your hand. If you do, draw 3 cards.","Deranged Dance","Grass, Colorless, Colorless","3","20x","This attack does 20 damage times the number of Benched Pokemon (both yours and your opponent's).","","","","","","Fire","x2"
"xy2-8","Roselia","Pokemon","60","Grass","Common","Colorless","1","","","Sleep Powder","Grass","1","10","Flip a coin. If heads, your opponent's Active Pokemon is now Asleep.","Cut","Grass, Grass","2","20","","Fire","x2"
"xy2-9","Roserade","Pokemon","90","Grass","Uncommon","Colorless","1","","","Whiplash","Grass","1","","Flip a coin until you get tails. For each heads, discard an Energy attached to your opponent's Active Pokemon.","Mega Drain","Grass, Grass, Grass","3","70","Heal 20 damage from this Pokemon.","Fire","x2"
"xy2-10","Maractus","Pokemon","90","Grass","Uncommon","Colorless","1","","","Exciting Shake","Grass","1","","During your next turn, flip 6 coins instead of 2 for this Pokemon's Prickly Needles attack.","Prickly Needles","Colorless, Colorless","2","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","Fire","x2"
"xy2-14","Ponyta","Pokemon","60","Fire","Common","Colorless","1","","","Agility","Fire","1","10","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","Flame Tail","Colorless, Colorless","2","20","","Water","x2"
"xy2-15","Rapidash","Pokemon","90","Fire","Uncommon","","0","","","Agility","Fire","1","20","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","Overrun","Colorless, Colorless","2","40","This attack does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Water","x2"
"xy2-16","Torkoal","Pokemon","100","Fire","Uncommon","Colorless, Colorless","2","","","Live Coal","Fire","1","20","","Flamethrower","Fire, Fire, Colorless","3","80","Flip a coin. If tails, discard an Energy attached to this Pokemon.","Water","x2"
"xy2-17","Fletchinder","Pokemon","80","Fire","Uncommon","Colorless","1","","","Firebreathing","Fire","1","20+","Flip a coin. If heads, this attack does 20 more damage.","","","","","","Lightning","x2"
"xy2-18","Litleo","Pokemon","70","Fire","Common","Colorless, Colorless","2","","","Combustion","Fire, Fire, Colorless","3","60","","","","","","","Water","x2"
"xy2-19","Litleo","Pokemon","60","Fire","Common","Colorless, Colorless","2","","","Fire Mane","Fire, Colorless","2","30","","","","","","","Water","x2"
"xy2-20","Pyroar","Pokemon","110","Fire","Rare Holo","Colorless, Colorless","2","Intimidating Mane","Prevent all damage done to this Pokemon by attacks from your opponent's Basic Pokemon.","Scorching Fang","Fire, Colorless, Colorless","3","60+","You may discard a Fire Energy attached to this Pokemon. If you do, this attack does 30 more damage.","","","","","","Water","x2"
"xy2-21","Qwilfish","Pokemon","80","Water","Rare","Colorless","1","Counterattack Quills","If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if this Pokemon is Knocked Out), put 2 damage counters on the Attacking Pokemon.","Poison Sting","Colorless, Colorless","2","20","Your opponent's Active Pokemon is now Poisoned.","","","","","","Grass","x2"
"xy2-22","Feebas","Pokemon","30","Water","Common","Colorless","1","","","Surprise Attack","Colorless","1","10","Flip a coin. If tails, this attack does nothing.","","","","","","Grass","x2"
