"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"pop1-1","Blaziken","Pokemon","110","Fire","Rare","Colorless, Colorless","2","","","Fire Punch","Fire, Colorless","2","40","","Double Kick","Colorless, Colorless, Colorless","3","50x","Flip 2 coins. This attack does 50 damage times the number of heads.","Water","x2"
"pop1-2","Metagross","Pokemon","100","Metal","Rare","Colorless, Colorless, Colorless","3","","","Metal Claw","Metal, Colorless","2","30","","Hyper Beam","Colorless, Colorless, Colorless, Colorless","4","50","Flip a coin. If heads, discard 1 Energy attached to the Defending Pokemon.","Fire","x2"
"pop1-3","Rayquaza","Pokemon","80","Colorless","Rare","Colorless","1","","","Fly","Colorless","1","10","Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of an attack, including damage, done to Rayquaza during your opponent's next turn.","Dragon Claw","Fire, Lightning","2","30","","Colorless","x2"
"pop1-4","Sceptile","Pokemon","100","Grass","Rare","Colorless, Colorless","2","","","Cling","Grass","1","20","After your attack, remove from Sceptile the number of damage counters equal to the damage you did to the Defending Pokemon. If Sceptile has fewer damage counters than that, remove all of them.","Leaf Blade","Grass, Grass, Colorless","3","40+","Flip a coin. If heads, this attack does 40 damage plus 30 more damage.","Fire","x2"
"pop1-5","Swampert","Pokemon","100","Water","Rare","Colorless, Colorless","2","","","Bubble","Water","1","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Mud Splash","Water, Water, Colorless","3","50","If your opponent has any Benched Pokemon, choose 1 of them and flip a coin. If heads, this attack does 20 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Lightning","x2"
"pop1-6","Beautifly","Pokemon","100","Grass","Uncommon","","0","","","Blot","Grass, Colorless","2","30","Remove 1 damage counter from Beautifly.","Whirlwind","Colorless, Colorless, Colorless","3","40","Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","Fire","x2"
"pop1-7","Masquerain","Pokemon","70","Grass","Uncommon","","0","","","Quick Attack","Colorless","1","10+","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","Gust","Grass, Colorless, Colorless","3","50","","Lightning","x2"
"pop1-8","Murkrow","Pokemon","60","Darkness","Uncommon","Colorless","1","Insomnia","Murkrow can't be Asleep.","Feint Attack","Colorless, Colorless","2","","Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.","","","","","","Fighting","x2"
"pop1-9","Pupitar","Pokemon","70","Fighting","Uncommon","Colorless","1","","","Rock Smash","Fighting, Colorless","2","20+","Flip a coin. If heads, this attack does 20 damage plus 10 more damage.","","","","","","Water","x2"
"pop1-10","Torkoal","Pokemon","80","Fighting","Uncommon","Colorless, Colorless","2","","","Amnesia","Colorless","1","","Choose 1 of the Defending Pokemon's attacks. That Pokemon can't use that attack during your opponent's next turn.","Body Slam","Fighting, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Water","x2"
"pop1-11","Larvitar","Pokemon","40","Fighting","Common","Colorless","1","","","Sand Attack","Fighting","1","10","If the Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","","","","","","Water","x2"
"pop1-12","Minun","Pokemon","50","Lightning","Common","Colorless","1","","","Thunder Wave","Lightning","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Spark","Colorless, Colorless","2","10","Choose 2 of your opponent's Benched Pokemon. This attack does 10 damage to each of those Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"pop1-13","Plusle","Pokemon","50","Lightning","Common","Colorless","1","","","Quick Attack","Colorless","1","10+","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","Agility","Lightning, Colorless","2","20","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Plusle during your opponent's next turn.","Fighting","x2"
"pop1-14","Surskit","Pokemon","50","Water","Common","Colorless","1","","","Bubble","Water","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Lightning","x2"
"pop1-15","Swellow","Pokemon","70","Colorless","Common","Colorless","1","","","Focus Energy","Colorless","1","","During your next turn, base damage of Swellow's Agility is 70 instead of 30.","Agility","Colorless, Colorless","2","30","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Swellow during your opponent's next turn.","Lightning","x2"
