"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sm12-2","Oddish","Pokemon","60","Grass","Common","Colorless","1","","","Sweet Scent","Colorless","1","","Heal 30 damage from 1 of your Pokemon.","","","","","","Fire","x2"
"sm12-3","Gloom","Pokemon","80","Grass","Uncommon","Colorless, Colorless","2","","","Sleep Powder","Grass","1","20","Your opponent's Active Pokemon is now Asleep.","","","","","","Fire","x2"
"sm12-5","Tangela","Pokemon","70","Grass","Common","Colorless, Colorless","2","","","Toxic","Grass","1","","Your opponent's Active Pokemon is now Poisoned. Put 2 damage counters instead of 1 on that Pokemon between turns.","","","","","","Fire","x2"
"sm12-6","Tangrowth","Pokemon","140","Grass","Uncommon","Colorless, Colorless, Colorless","3","","","Grass Knot","Grass","1","10+","This attack does 30 more damage for each Colorless in your opponent's Active Pokemon's Retreat Cost.","Slam","Grass, Colorless, Colorless","3","80x","Flip 2 coins. This attack does 80 damage for each heads.","Fire","x2"
"sm12-7","Sunkern","Pokemon","50","Grass","Common","Colorless","1","","","Leech Seed","Grass","1","10","Heal 10 damage from this Pokemon.","","","","","","Fire","x2"
"sm12-8","Sunflora","Pokemon","90","Grass","Rare","Colorless","1","","","Solar Power","Colorless, Colorless","2","","During your next turn, ignore all Energy in the attack costs of Grass Pokemon and Fire Pokemon. (This includes Pokemon that come into play on that turn.)","Solar Beam","Grass, Colorless, Colorless","3","80","","Fire","x2"
"sm12-9","Heracross","Pokemon","130","Grass","Uncommon","Colorless, Colorless, Colorless","3","","","Lunge Out","Grass","1","20","","Riled Horn","Colorless, Colorless, Colorless","3","50+","If your opponent has any TAG TEAM Pokemon in play, this attack does 70 more damage.","Fire","x2"
"sm12-10","Lileep","Pokemon","90","Grass","Uncommon","Colorless, Colorless","2","","","Confuse Ray","Grass","1","","Your opponent's Active Pokemon is now Confused.","Seed Bomb","Grass, Colorless, Colorless","3","60","","Fire","x2"
"sm12-11","Cradily","Pokemon","150","Grass","Rare","Colorless, Colorless, Colorless","3","Swaying Strangle","Your opponent's Pokemon that are affected by Special Conditions can't retreat.","Poison Tentacles","Grass, Colorless, Colorless","3","110","Your opponent's Active Pokemon is now Poisoned.","","","","","","Fire","x2"
"sm12-12","Tropius","Pokemon","120","Grass","Uncommon","Colorless, Colorless","2","","","Synthesis","Colorless","1","","Search your deck for a Grass Energy card and attach it to 1 of your Pokemon. Then, shuffle your deck.","Leaf Drain","Grass, Colorless","2","50","Heal 30 damage from this Pokemon.","Fire","x2"
"sm12-13","Kricketot","Pokemon","60","Grass","Common","Colorless","1","","","Collect","Colorless","1","","Draw a card.","Bug Bite","Grass","1","10","","Fire","x2"
"sm12-14","Kricketune","Pokemon","100","Grass","Uncommon","Colorless, Colorless","2","","","Improvisational Performance","Grass","1","30+","If you have exactly 1 card in your hand, this attack does 100 more damage. If you have exactly 3 cards in your hand, your opponent's Active Pokemon is now Confused. If you have exactly 6 cards in your hand, this attack does 30 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fire","x2"
"sm12-15","Deerling","Pokemon","60","Grass","Common","Colorless","1","","","Tackle","Grass","1","20","","","","","","","Fire","x2"
"sm12-16","Sawsbuck","Pokemon","100","Grass","Rare Holo","Colorless, Colorless","2","Seasonal Blessings","Once during your turn (before your attack), you may draw a card.","Bounce","Grass, Colorless","2","60","You may switch this Pokemon with 1 of your Benched Pokemon.","","","","","","Fire","x2"
"sm12-17","Rowlet","Pokemon","50","Grass","Common","Colorless","1","","","Hide and Seek","Grass","1","","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","Tackle","Colorless, Colorless","2","30","","Fire","x2"
"sm12-18","Rowlet","Pokemon","60","Grass","Common","Colorless","1","","","Skill Dive","Grass","1","","This attack does 10 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fire","x2"
"sm12-19","Dartrix","Pokemon","80","Grass","Uncommon","Colorless","1","","","Leafage","Grass","1","20","","Wing Flick","Colorless, Colorless","2","30","Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.","Fire","x2"
