"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"base6-1","Alakazam","Pokemon","80","Psychic","Rare Holo","Colorless, Colorless, Colorless","3","Damage Swap","As often as you like during your turn (before your attack), you may move 1 damage counter from 1 of your Pokemon to another as long as you don't Knock Out that Pokemon. This power can't be used if Alakazam is affected by a Special Condition.","Confuse Ray","Psychic, Psychic, Psychic","3","30","Flip a coin. If heads, the Defending Pokemon is now Confused.","","","","","","Psychic","x2"
"base6-2","Articuno","Pokemon","70","Water","Rare Holo","Colorless, Colorless","2","","","Freeze Dry","Water, Water, Water","3","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Blizzard","Water, Water, Water, Water","4","50","Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pokemon. If tails, this attack does 10 damage to each of your own Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)",,
"base6-3","Charizard","Pokemon","120","Fire","Rare Holo","Colorless, Colorless, Colorless","3","Energy Burn","As often as you like during your turn (before your attack), you may turn all Energy attached to Charizard into Fire Energy for the rest of the turn. This power can't be used if Charizard is affected by a Special Condition.","Fire Spin","Fire, Fire, Fire, Fire","4","100","Discard 2 Energy cards attached to Charizard or this attack does nothing.","","","","","","Water","x2"
"base6-4","Dark Blastoise","Pokemon","70","Water","Rare Holo","Colorless, Colorless","2","","","Hydrocannon","Water, Water","2","30+","Does 30 damage plus 20 more damage for each Water Energy attached to Dark Blastoise but not used to pay for this attack's Energy cost. You can't add more than 40 damage in this way.","Rocket Tackle","Water, Colorless, Colorless","3","40","Dark Blastoise does 10 damage to itself. Flip a coin. If heads, prevent all damage done to Dark Blastoise during your opponent's next turn. (Any other effects of attacks still happen.)","Lightning","x2"
"base6-5","Dark Dragonite","Pokemon","70","Colorless","Rare Holo","Colorless, Colorless","2","Summon Minions","When you play Dark Dragonite from your hand, search your deck for up to 2 Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.","Giant Tail","Colorless, Colorless, Colorless, Colorless","4","70","Flip a coin. If tails, this attack does nothing.","","","","","",,
"base6-6","Dark Persian","Pokemon","60","Colorless","Rare Holo","","0","","","Fascinate","Colorless","1","","Flip a coin. If heads, choose 1 of your opponent's Benched Pokemon and switch it with the Defending Pokemon. This attack can't be used if your opponent has no Benched Pokemon.","Poison Claws","Colorless, Colorless","2","10","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","Fighting","x2"
"base6-7","Dark Raichu","Pokemon","70","Lightning","Rare Holo","Colorless","1","","","Surprise Thunder","Lightning, Lightning, Lightning","3","30","Flip a coin. If heads, flip another coin. If the second coins is heads, this attack does 20 damage to each of your opponent's Benched Pokemon. If the second coin is tails, this attack does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fighting","x2"
"base6-8","Dark Slowbro","Pokemon","60","Psychic","Rare Holo","Colorless, Colorless","2","Reel In","When you play Dark Slowbro from your hand, choose up to 3 Basic Pokemon and/or Evolution cards from your discard pile and put them into your hand.","Fickle Attack","Psychic, Psychic","2","40","Flip a coin. If tails, this attack does nothing.","","","","","","Psychic","x2"
"base6-9","Dark Vaporeon","Pokemon","60","Water","Rare Holo","Colorless","1","","","Bite","Colorless, Colorless, Colorless","3","30","","Whirlpool","Water, Water, Colorless","3","20","If the Defending Pokemon has any Energy cards attached to it, choose 1 of them and discard it.","Lightning","x2"
"base6-10","Flareon","Pokemon","70","Fire","Rare Holo","Colorless","1","","","Quick Attack","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","Flamethrower","Fire, Fire, Colorless, Colorless","4","60","Discard 1 Fire Energy card attached to Flareon or this attack does nothing.","Water","x2"
"base6-11","Gengar","Pokemon","80","Psychic","Rare Holo","Colorless","1","Curse","Once during your turn (before your attack), you may move 1 damage counter from 1 of your opponent's Pokemon to another (even if it would Knock Out the other Pokemon). This power can't be used if Gengar is affected by a Special Condition.","Dark Mind","Psychic, Psychic, Psychic","3","30","If your opponent has any Benched Pokemon, choose 1 of them and this attack does 10 damage to it. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","",,
"base6-12","Gyarados","Pokemon","100","Water","Rare Holo","Colorless, Colorless, Colorless","3","","","Dragon Rage","Water, Water, Water","3","50","","Bubblebeam","Water, Water, Water, Water","4","40","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Grass","x2"
"base6-13","Hitmonlee","Pokemon","60","Fighting","Rare Holo","Colorless","1","","","Stretch Kick","Fighting, Fighting","2","","Choose 1 of your opponent's Benched Pokemon, and this attack does 20 damage to it. (Don't apply Weakness and Resistance for Benched Pokemon.)","High Jump Kick","Fighting, Fighting, Fighting","3","50","","Psychic","x2"
"base6-14","Jolteon","Pokemon","70","Lightning","Rare Holo","Colorless","1","","","Quick Attack","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","Pin Missle","Lightning, Lightning, Colorless","3","20x","Flip 4 coins. This attack does 20 damage times the number of heads.","Fighting","x2"
"base6-15","Machamp","Pokemon","100","Fighting","Rare Holo","Colorless, Colorless, Colorless","3","Strikes Back","Whenever your opponent's attack damages Machamp (even if Machamp is Knocked Out), this power does 10 damage to the attacking Pokemon. (Don't apply Weakness and Resistance.) This power can't be used if Machamp is already affected by a Special Condition when your opponent attacks.","Seismic Toss","Fighting, Fighting, Fighting, Colorless","4","60","","","","","","","Psychic","x2"
"base6-16","Muk","Pokemon","70","Grass","Rare Holo","Colorless, Colorless","2","Toxic Gas","Ignore all Pokemon Powers other than Toxic Gases. This power stops working while Muk is affected by a Special Condition.","Sludge","Grass, Grass, Grass","3","30","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","","","","","","Psychic","x2"
"base6-17","Ninetales","Pokemon","80","Fire","Rare Holo","Colorless","1","","","Lure","Colorless, Colorless","2","","If your opponent has any Benched Pokemon, choose 1 of them and switch it with the Defending Pokemon.","Fire Blast","Fire, Fire, Fire, Fire","4","80","Discard 1 Fire Energy card attached to Ninetales or this attack does nothing.","Water","x2"
"base6-18","Venusaur","Pokemon","100","Grass","Rare Holo","Colorless, Colorless","2","Energy Trans","As often as you like during your turn (before your attack), you may take 1 Grass Energy card attached to 1 of your Pokemon and attach it to a different one. This power can't be used if Venusaur is affected by a Special Condition.","Solarbeam","Grass, Grass, Grass, Grass","4","60","","","","","","","Fire","x2"
"base6-19","Zapdos","Pokemon","90","Lightning","Rare Holo","Colorless, Colorless, Colorless","3","","","Thunder","Lightning, Lightning, Lightning, Colorless","4","60","Flip a coin. If tails, Zapdos does 30 damage to itself.","Thunderbolt","Lightning, Lightning, Lightning, Lightning","4","100","Discard all Energy cards attached to Zapdos or this attack does nothing.",,
