"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sm35-1","Bulbasaur","Pokemon","70","Grass","Common","Colorless, Colorless","2","","","Razor Leaf","Grass, Colorless","2","30","","","","","","","Fire","x2"
"sm35-2","Ivysaur","Pokemon","100","Grass","Common","Colorless, Colorless, Colorless, Colorless","4","","","Razor Leaf","Grass, Colorless","2","30","","Toxic Whip","Grass, Grass, Colorless, Colorless","4","50","Your opponent's Active Pokemon is now Confused and Poisoned.","Fire","x2"
"sm35-3","Venusaur","Pokemon","160","Grass","Uncommon","Colorless, Colorless, Colorless, Colorless","4","Jungle Totem","Each basic Grass Energy attached to your Pokemon provides GrassGrass Energy. You can't apply more than 1 Jungle Totem Ability at a time.","Solar Beam","Grass, Grass, Colorless, Colorless","4","90","","","","","","","Fire","x2"
"sm35-4","Shroomish","Pokemon","60","Grass","Common","Colorless","1","","","Absorb","Colorless, Colorless","2","20","Heal 20 damage from this Pokemon.","","","","","","Fire","x2"
"sm35-5","Breloom","Pokemon","110","Grass","Common","Colorless, Colorless","2","","","Hibernation Spore","Grass","1","","Your opponent's Active Pokemon is now Asleep. Your opponent flips 2 coins instead of 1 between turns. If either of them is tails, that Pokemon is still Asleep.","Magnum Punch","Colorless, Colorless, Colorless","3","80","","Fire","x2"
"sm35-6","Carnivine","Pokemon","100","Grass","Uncommon","Colorless, Colorless","2","","","Flick Poison","Grass","1","","Switch 1 of your opponent's Benched Pokemon with their Active Pokemon. The new Active Pokemon is now Poisoned.","Crunch","Grass, Colorless","2","30","Discard an Energy from your opponent's Active Pokemon.","Fire","x2"
"sm35-7","Shaymin","Pokemon","70","Grass","Rare Holo","Colorless","1","","","Flippity Flap","Grass","1","","Shuffle your hand into your deck. Then, draw 6 cards.","Rally Back","Grass, Colorless","2","30+","If any of your Pokemon were Knocked Out by damage from an opponent's attack during their last turn, this attack does 90 more damage.","Fire","x2"
"sm35-8","Virizion","Pokemon","110","Grass","Rare Holo","Colorless","1","","","Wrapped in Wind","Grass","1","30","You may attach a basic Energy card from your hand to this Pokemon.","Pike","Grass, Grass, Colorless","3","90","This attack does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fire","x2"
"sm35-11","Torkoal","Pokemon","110","Fire","Common","Colorless, Colorless, Colorless","3","","","High-Pressure Heat","Colorless, Colorless","2","30","During your next turn, this Pokemon's High-Pressure Heat attack does 50 more damage (before applying Weakness and Resistance).","Flamethrower","Fire, Fire, Colorless","3","90","Discard an Energy from this Pokemon.","Water","x2"
"sm35-12","Larvesta","Pokemon","80","Fire","Common","Colorless, Colorless, Colorless","3","","","Flare","Fire, Colorless","2","30","","","","","","","Water","x2"
"sm35-13","Volcarona","Pokemon","120","Fire","Uncommon","Colorless","1","Heat Cyclone","Once during your turn (before your attack), you may have your opponent switch their Active Pokemon with 1 of their Benched Pokemon.","Heat Blast","Fire, Colorless","2","60","","","","","","","Water","x2"
"sm35-14","Reshiram","Pokemon","130","Fire","Rare Holo","Colorless, Colorless, Colorless","3","","","Outrage","Colorless, Colorless","2","20+","This attack does 10 more damage for each damage counter on this Pokemon.","Scorching Breath","Fire, Fire, Colorless","3","130","This Pokemon can't attack during your next turn.","Water","x2"
"sm35-15","Litten","Pokemon","60","Fire","Common","Colorless","1","","","Live Coal","Fire","1","20","","","","","","","Water","x2"
"sm35-16","Torracat","Pokemon","90","Fire","Common","Colorless","1","","","Swagger","Colorless","1","","Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.","Fire Claws","Fire, Colorless","2","30","","Water","x2"
"sm35-17","Incineroar","Pokemon","170","Fire","Uncommon","Colorless, Colorless","2","","","Profane Punch","Fire, Colorless","2","50+","If your Benched Pokemon have any damage counters on them, this attack does 80 more damage.","Flare Blitz","Fire, Fire, Colorless","3","180","Discard all Fire Energy from this Pokemon.","Water","x2"
"sm35-18","Totodile","Pokemon","70","Water","Common","Colorless","1","","","Water Gun","Water","1","10","","Bite","Water, Colorless","2","20","","Grass","x2"
"sm35-19","Croconaw","Pokemon","90","Water","Common","Colorless, Colorless, Colorless","3","Plunge","Once during your turn (before your attack), if this Pokemon is on your Bench, you may move all Energy from your Active Pokemon to this Pokemon. If you do, switch it with your Active Pokemon.","Bite","Water, Colorless, Colorless","3","60","","","","","","","Grass","x2"
