"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"swsh6-1","Weedle","Pokemon","40","Grass","Common","Colorless","1","","","Pierce","Grass","1","20","","","","","","","Fire","x2"
"swsh6-2","Kakuna","Pokemon","80","Grass","Uncommon","Colorless, Colorless, Colorless","3","","","Stiffen","Grass","1","","During your opponent's next turn, this Pokemon takes 40 less damage from attacks (after applying Weakness and Resistance).","","","","","","Fire","x2"
"swsh6-3","Beedrill","Pokemon","130","Grass","Rare Holo","Colorless","1","","","Persist Sting","Grass","1","","If your opponent's Active Pokemon has any Special Energy attached, it is Knocked Out.","Jet Spear","Grass","1","110","Discard an Energy from this Pokemon.","Fire","x2"
"swsh6-4","Ledyba","Pokemon","60","Grass","Common","Colorless","1","","","Collect","Colorless","1","","Draw a card.","Punch","Colorless, Colorless","2","20","","Fire","x2"
"swsh6-5","Ledian","Pokemon","90","Grass","Uncommon","Colorless","1","","","Rapid Draw","Colorless","1","20","Draw 2 cards.","Air Slash","Colorless, Colorless, Colorless","3","100","Discard an Energy from this Pokemon.","Fire","x2"
"swsh6-6","Heracross","Pokemon","120","Grass","Common","Colorless, Colorless","2","","","Horn Attack","Colorless","1","20","","Single-Horn Throw","Grass, Colorless","2","40+","Flip 2 coins. If both of them are heads, this attack does 160 more damage.","Fire","x2"
"swsh6-9","Snover","Pokemon","80","Grass","Common","Colorless, Colorless","2","","","Whap Down","Grass, Colorless, Colorless","3","60","","","","","","","Fire","x2"
"swsh6-10","Abomasnow","Pokemon","140","Grass","Rare","Colorless, Colorless, Colorless","3","Toughness Boost","Your Single Strike Pokemon in play, except any Abomasnow, get +50 HP. You can't apply more than 1 Toughness Boost Ability at a time.","Mega Punch","Grass, Colorless, Colorless","3","90","","","","","","","Fire","x2"
"swsh6-11","Deerling","Pokemon","60","Grass","Common","Colorless","1","","","Growl","Colorless","1","","During your opponent's next turn, the Defending Pokemon's attacks do 20 less damage (before applying Weakness and Resistance).","Rear Kick","Grass, Colorless","2","20","","Fire","x2"
"swsh6-12","Sawsbuck","Pokemon","110","Grass","Rare","Colorless","1","","","Tackle","Colorless","1","30","","Winter Horn","Grass, Colorless, Colorless","3","80+","If you have a Stadium in play, this attack does 80 more damage.","Fire","x2"
"swsh6-13","Bounsweet","Pokemon","60","Grass","Common","Colorless","1","","","Splash","Colorless, Colorless","2","30","","","","","","","Fire","x2"
