"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"swsh45-1","Yanma","Pokemon","80","Grass","Common","Colorless","1","","","Tackle","Grass","1","10","","Wing Attack","Grass, Colorless","2","30","","Fire","x2"
"swsh45-2","Yanmega","Pokemon","120","Grass","Rare","","0","","","Bug Bite","Grass","1","30","","Nosedive","Grass, Colorless","2","120","This Pokemon also does 30 damage to itself.","Fire","x2"
"swsh45-3","Celebi","Pokemon","70","Grass","Rare","Colorless","1","Woodland Stroll","Once during your turn, if this Pokemon is in the Active Spot, you may look at the top 6 cards of your deck, reveal an Energy card you find there, and put it into your hand. Shuffle the other cards back into your deck.","Leaf Step","Grass, Colorless, Colorless","3","40","","","","","","","Fire","x2"
"swsh45-4","Cacnea","Pokemon","70","Grass","Common","Colorless, Colorless","2","","","Pierce","Grass, Grass","2","50","","","","","","","Fire","x2"
"swsh45-5","Tropius","Pokemon","110","Grass","Uncommon","Colorless","1","","","Attach Leaves","Colorless","1","","Attach up to 2 Grass Energy cards from your discard pile to your Benched Pokemon in any way you like.","Gust","Grass, Colorless","2","30","","Fire","x2"
"swsh45-6","Rowlet","Pokemon","50","Grass","Common","Colorless","1","Sky Circus","If you played Bird Keeper from your hand during this turn, ignore all Energy in this Pokemon's attack costs.","Wind Shard","Colorless, Colorless, Colorless","3","","This attack does 60 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fire","x2"
"swsh45-7","Dartrix","Pokemon","80","Grass","Uncommon","Colorless","1","","","Razor Leaf","Grass","1","40","","","","","","","Fire","x2"
"swsh45-8","Decidueye","Pokemon","140","Grass","Rare Holo","Colorless, Colorless","2","Deep Forest Camo","Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon V and Pokemon-GX.","Splitting Arrow","Grass, Colorless","2","90","This attack also does 20 damage to 2 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fire","x2"
"swsh45-11","Grookey","Pokemon","60","Grass","Common","Colorless","1","","","Fury Swipes","Colorless","1","10x","Flip 3 coins. This attack does 10 damage for each heads.","","","","","","Fire","x2"
"swsh45-12","Thwackey","Pokemon","90","Grass","Uncommon","Colorless, Colorless","2","Lay of the Land","If you have a Stadium in play, this Pokemon has no Retreat Cost.","Branch Poke","Grass","1","20","","","","","","","Fire","x2"
"swsh45-13","Rillaboom","Pokemon","170","Grass","Rare Holo","Colorless, Colorless, Colorless","3","Voltage Beat","Once during your turn, you may search your deck for up to 2 Grass Energy cards and attach them to 1 of your Pokemon. Then, shuffle your deck.","Hammer In","Grass, Grass, Grass, Colorless","4","140","","","","","","","Fire","x2"
"swsh45-14","Gossifleur","Pokemon","60","Grass","Common","Colorless","1","","","Leafage","Colorless","1","10","","","","","","","Fire","x2"
"swsh45-15","Eldegoss","Pokemon","90","Grass","Uncommon","Colorless","1","","","Enriching Seeds","Colorless","1","","Heal all damage from 1 of your Benched Pokemon.","Surprise Attack","Grass","1","50","Flip a coin. If tails, this attack does nothing.","Fire","x2"
"swsh45-16","Zarude","Pokemon","120","Grass","Rare","Colorless, Colorless","2","","","Suctioning Vines","Grass, Colorless","2","30","Heal 30 damage from this Pokemon.","Jungle Blast","Grass, Grass, Colorless","3","110","","Fire","x2"
"swsh45-20","Horsea","Pokemon","40","Water","Common","","0","","","Water Gun","Water","1","10","","","","","","","Lightning","x2"
"swsh45-22","Buizel","Pokemon","70","Water","Common","Colorless","1","","","Rain Splash","Water","1","20","","","","","","","Lightning","x2"
"swsh45-23","Floatzel","Pokemon","110","Water","Uncommon","Colorless","1","","","Surf","Water","1","50","","","","","","","Lightning","x2"
"swsh45-24","Manaphy","Pokemon","70","Water","Rare","Colorless","1","Ocean Search","Once during your turn, if this Pokemon is in the Active Spot, you may look at the top 6 cards of your deck, reveal a Pokemon you find there, and put it into your hand. Shuffle the other cards back into your deck.","Wave Splash","Water, Colorless","2","30","","","","","","","Lightning","x2"
"swsh45-25","Volcanion","Pokemon","130","Water","Rare","Colorless, Colorless, Colorless","3","","","Hammer In","Water, Colorless","2","50","","Dynamite Steam","Water, Water, Water, Colorless","4","120x","Flip 2 coins. This attack does 120 damage for each heads.","Lightning","x2"
"swsh45-26","Chewtle","Pokemon","80","Water","Common","Colorless, Colorless","2","","","Tackle","Water","1","10","","Bite","Water, Colorless","2","30","","Lightning","x2"
"swsh45-27","Drednaw","Pokemon","140","Water","Rare","Colorless, Colorless, Colorless","3","Exoskeleton","This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).","Skull Bash","Water, Water, Colorless","3","130","","","","","","","Lightning","x2"
"swsh45-28","Cramorant","Pokemon","90","Water","Uncommon","Colorless","1","","","Spit-Out Shot","Water, Water","2","","This attack does 50 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Lightning","x2"
"swsh45-29","Snom","Pokemon","50","Water","Common","Colorless, Colorless","2","","","Call for Family","Water","1","","Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck.","","","","","","Metal","x2"
"swsh45-30","Frosmoth","Pokemon","90","Water","Rare Holo","Colorless, Colorless","2","Ice Dance","As often as you like during your turn, you may attach a Water Energy card from your hand to 1 of your Benched Water Pokemon.","Aurora Beam","Water, Colorless","2","30","","","","","","","Metal","x2"
"swsh45-31","Shinx","Pokemon","60","Lightning","Common","Colorless","1","","","Under Pressure","Lightning","1","10+","If your opponent has 3 or fewer Prize cards remaining, this attack does 50 more damage.","","","","","","Fighting","x2"
"swsh45-32","Luxio","Pokemon","90","Lightning","Uncommon","Colorless","1","Top Entry","Once during your turn, if you drew this Pokemon from your deck at the beginning of your turn and your Bench isn't full, before you put it into your hand, you may put it onto your Bench.","Zap Kick","Lightning","1","30","","","","","","","Fighting","x2"
"swsh45-33","Luxray","Pokemon","160","Lightning","Rare Holo","Colorless","1","","","Raid","Lightning","1","60+","If this Pokemon evolved from Luxio during this turn, this attack does 100 more damage.","Head Bolt","Lightning, Colorless","2","120","","Fighting","x2"
"swsh45-34","Rotom","Pokemon","80","Lightning","Uncommon","Colorless","1","Roto Choice","When you play this Pokemon from your hand onto your Bench during your turn, you may search your deck for up to 2 Item cards that have the word ""Rotom"" in their name, reveal them, and put them into your hand. Then, shuffle your deck.","Thunder Shock","Lightning, Colorless","2","30","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Fighting","x2"
"swsh45-35","Morpeko","Pokemon","80","Lightning","Common","Colorless","1","","","Famished","Colorless","1","","Draw a card.","Thunder Shock","Lightning, Colorless","2","40","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Fighting","x2"
