"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"dp2-1","Aggron","Pokemon","130","Metal","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","","","Heap Up","Colorless, Colorless","2","40+","Search your discard pile for all Energy cards and show them to your opponent. If you find any Metal Special Energy cards there this attack does 40 damage plus 30 more damage. Put all of those Energy cards on top of your deck. Shuffle your deck afterward.","Hard Metal","Metal, Metal, Metal, Metal","4","60+","You may do 60 damage plus 40 more damage. If you do, Aggron does 40 damage to itself.","Fire","+40"
"dp2-2","Alakazam","Pokemon","100","Psychic","Rare Holo","Colorless","1","Power Cancel","Once during your opponent's turn, when your opponent's Pokemon uses any Poke-Power, you may discard 2 cards from your hand and prevent all effects of that Poke-Power. (This counts as that Pokemon using its Poke-Power.) This power can't be used if Alakazam is affected by a Special Condition.","Psychic Guard","Psychic, Psychic, Colorless","3","50","During your opponent's next turn, any damage done to Alakazam by attacks from your opponent's Stage 2 Evolved Pokemon is reduced by 30 (after applying Weakness and Resistance).","","","","","","Psychic","+30"
"dp2-3","Ambipom","Pokemon","80","Colorless","Rare Holo","Colorless","1","","","Tail Influence","Colorless, Colorless","2","30","Your opponent flips a coin until he or she gets heads. For each tails, remove an Energy card attached to the Defending Pokemon and put it on the bottom of your opponent's deck.","Charity Tail","Colorless, Colorless","2","80","Before Ambipom does damage, your opponent may discard 2 cards from his or her hand. If he or she does, this attack's base damage is 10 instead of 80.","Fighting","+20"
"dp2-4","Azelf","Pokemon","60","Psychic","Rare Holo","Colorless","1","Downer Material","If you have Uxie and Mesprit in play, the attack cost of each of your opponent's Basic Pokemon's attacks is Colorless more. You can't use more than 1 Downer Material Poke-Body each turn.","Bind Pulse","Psychic","1","10","During your opponent's next turn, your opponent can't attach any Special Energy cards from his or her hand to any of his or her Pokemon.","","","","","","Psychic","+20"
"dp2-5","Blissey","Pokemon","130","Colorless","Rare Holo","Colorless, Colorless, Colorless","3","Kind Egg","Once during your turn (before your attack), if Happiny is anywhere under Blissey, you may choose a number of cards in your hand up to the amount of Energy attached to Blissey and put those cards on top of your deck. Shuffle your deck afterward. Then, draw that many cards. This power can't be used if Blissey is affected by a Special Condition.","Happy Chance","Colorless","1","20+","Does 20 damage plus 10 for each Energy attached to Blissey. Before doing damage, you may search your discard pile for a basic Energy card and attach it to Blissey.","","","","","","Fighting","+30"
"dp2-6","Bronzong","Pokemon","90","Metal","Rare Holo","Colorless, Colorless, Colorless","3","Miracle Oracle","Once during your turn (before your attack), you may draw a card. Then, discard a card from your hand. If you discard an Energy card, draw 1 more card. This power can't be used if Bronzong is affected by a Special Condition.","Shady Stamp","Metal, Metal, Colorless","3","50","The Defending Pokemon is now Confused.","","","","","","Fire","+30"
"dp2-7","Celebi","Pokemon","60","Grass","Rare Holo","Colorless","1","","","Sprouting","","0","","Search your deck for a Grass Energy card and attach it to Celebi. Shuffle your deck afterward.","Leaf Tornado","Grass, Grass","2","30","You may move any number of basic Grass Energy cards attached to your Pokemon to your other Pokemon in any way you like.","Fire","+20"
"dp2-8","Feraligatr","Pokemon","130","Water","Rare Holo","Colorless, Colorless","2","","","Energy Cyclone","Water, Water","2","20x","Choose as many Energy cards from your hand as you like and show them to your opponent. This attack does 20 damage times the number of Energy cards you chose. Put those Energy cards on top of your deck. Shuffle your deck afterward.","Breaking Tail","Water, Colorless, Colorless","3","60","Choose 1 card from your opponent's hand without looking and discard it.","Lightning","+30"
"dp2-9","Garchomp","Pokemon","130","Colorless","Rare Holo","","0","Rainbow Scale","If an Active Pokemon has Weakness to any of the types of Energy attached to Garchomp, Garchomp's attacks do 40 more damage to that Pokemon (before applying Weakness and Resistance). Rainbow Scale Poke-Body can't be used if Garchomp has any Special Energy cards attached to it.","Dragon Fang","Colorless, Colorless, Colorless","3","70","","","","","","","Colorless","+30"
"dp2-10","Honchkrow","Pokemon","90","Darkness","Rare Holo","Colorless","1","Dark Genes","As long as Honchkrow has the Energy necessary to use its attack, each of your Murkrow can use Honchkrow's attack as its own without the Energy necessary to use that attack.","Dark Wing Flaps","Darkness, Darkness, Colorless","3","50","Choose 1 card from your opponent's hand without looking. Look at the card you chose, then have your opponent shuffle that card into his or her deck.","","","","","","Lightning","+20"
"dp2-11","Lumineon","Pokemon","80","Water","Rare Holo","Colorless","1","Lure Ring","Once during your turn (before your attack), if Lumineon is your Active Pokemon, you may choose 1 of your opponent's Benched Pokemon that has a maximum HP of 100 or more and switch it with 1 of the Defending Pokemon. This power can't be used if Lumineon is affected by a Special Condition.","Reverse Stream","Colorless, Colorless","2","30+","Does 30 damage plus 10 more damage for each Water Energy attached to Lumineon. Then, return all Water Energy attached to Lumineon to your hand.","","","","","","Lightning","+20"
"dp2-12","Magmortar","Pokemon","100","Fire","Rare Holo","Colorless, Colorless, Colorless","3","","","Smoke Bomb","Fire, Colorless","2","30","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","Flame Drum","Fire, Fire, Colorless","3","80","If Magby isn't anywhere under Magmortar, discard 2 Energy cards from your hand. (If you can't discard 2 Energy cards from your hand, this attack does nothing.)","Water","+30"
"dp2-13","Meganium","Pokemon","130","Grass","Rare Holo","Colorless, Colorless","2","","","Ultra Powder","Grass","1","20","Flip 3 coins. If the first coin is heads, the Defending Pokemon is now Poisoned. If the second coin is heads, the Defending Pokemon is now Burned. If the third coin is heads, the Defending Pokemon is now Paralyzed.","Fire Counterattack","Grass, Grass, Colorless","3","60+","If your opponent has any Fire Pokemon in play, this attack does 60 damage plus 30 more damage.","Fire","+30"
"dp2-14","Mesprit","Pokemon","60","Psychic","Rare Holo","Colorless","1","Upper Material","If you have Uxie and Azelf in play, the Retreat Cost for each Uxie, Mesprit, and Azelf (both yours and your opponent's) is 0.","Teleportation Burst","Psychic, Colorless","2","30","You may switch Mesprit with 1 of your Benched Pokemon.","","","","","","Psychic","+20"
"dp2-15","Raichu","Pokemon","90","Lightning","Rare Holo","Colorless","1","","","Electromagnetic Induction","","0","","Search your deck for up to 2 Lightning Energy cards and attach them to 1 of your Pokemon. Shuffle your deck afterward.","Explosive Thunder","Lightning, Colorless","2","30x","Discard all basic Lightning Energy cards attached to Raichu. This attack does 30 damage times the number of Lightning Energy cards you discarded.","Fighting","+20"
"dp2-16","Typhlosion","Pokemon","110","Fire","Rare Holo","Colorless, Colorless","2","Firestarter","Once during your turn (before your attack), you may attach a Fire Energy card from your discard pile to 1 of your Benched Pokemon. This power can't be used if Typhlosion is affected by a Special Condition.","Evaporating Heat","Fire, Fire, Colorless","3","60","Discard a Water Energy attached to the Defending Pokemon.","","","","","","Water","+30"
"dp2-17","Tyranitar","Pokemon","140","Darkness","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","","","Payback","Darkness, Colorless","2","40+","If your opponent has only 1 Prize card left, this attack does 40 damage plus 40 more damage and discard the top 3 cards from your opponent's deck.","Ground Burn","Fighting, Fighting, Darkness, Darkness","4","80+","Each player discards the top card of his or her deck. This attack does 80 damage plus 20 more damage for each Energy card discarded in this way.","Fighting","+30"
"dp2-18","Uxie","Pokemon","60","Psychic","Rare Holo","Colorless","1","Memory Out","Once during your opponent's turn, if Uxie is damaged by an opponent's attack (even if Uxie is Knocked Out), you may use this power. The Attacking Pokemon can't use that attack during your opponent's next turn.","Mind Off","Psychic","1","10+","If you have Mesprit and Azelf in play, this attack does 10 damage plus 20 more damage and the Defending Pokemon is now Asleep.","","","","","","Psychic","+20"
"dp2-19","Abomasnow","Pokemon","100","Grass","Rare","Colorless, Colorless, Colorless","3","Glacier Snow","If Abomasnow is your Active Pokemon and is damaged by an opponent's attack (even if Abomasnow is Knocked Out), the Attacking Pokemon is now Asleep.","Heavy Blizzard","Water, Colorless, Colorless","3","60","Flip a coin. If heads, put 1 damage counter on each of your opponent's Benched Pokemon.","","","","","","Fire","+30"
"dp2-20","Ariados","Pokemon","80","Grass","Rare","Colorless","1","Sticky","The Retreat Cost for each player's Pokemon (excluding Ariados) is Colorless more.","Offensive Needle","Grass, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Poisoned. If tails, the Defending Pokemon is now Paralyzed.","","","","","","Fire","+20"
"dp2-21","Bastiodon","Pokemon","130","Metal","Rare","Colorless, Colorless, Colorless","3","Protective Wall","Prevent all damage done to your Benched Pokemon by your opponent's attacks.","Anger Revenge","Metal, Metal, Colorless","3","60","If Bastiodon was damaged by an attack during your opponent's last turn, this attack does 40 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fire","+40"
"dp2-22","Chimecho","Pokemon","70","Psychic","Rare","Colorless","1","","","Call In","Colorless","1","","Draw a card. If Chingling is anywhere under Chimecho, draw 2 more cards.","Strange Bell","Psychic","1","20","If the Defending Pokemon is a Basic Pokemon, that Pokemon is now Confused.","Psychic","+20"
"dp2-23","Crobat","Pokemon","100","Psychic","Rare","","0","Evolutionary Toxic","Once during your turn, when you play Crobat from your hand to evolve 1 of your Pokemon, you may choose 1 of the Defending Pokemon. That Pokemon is now Poisoned. Put 2 damage counters instead of 1 on that Pokemon between turns.","Strike and Fade","Psychic, Psychic","2","","Choose 1 of your opponent's Pokemon. This attack does 50 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) Flip a coin. If tails, shuffle Crobat and all cards attached to it back into your deck.","","","","","","Psychic","+30"
"dp2-24","Exeggutor","Pokemon","90","Grass","Rare","Colorless, Colorless","2","","","String Bomb","Colorless","1","30x","Flip a coin for each basic Energy card attached to Exeggutor and to the Defending Pokemon. This attack does 30 damage times the number of heads.","Nutritional Support","Grass","1","","Search your deck for up to 2 Grass Energy cards and attach them to any of your Pokemon in any way you like. Shuffle your deck afterward.","Fire","+20"
"dp2-25","Glalie","Pokemon","90","Water","Rare","Colorless, Colorless","2","Craggy Face","As long as Glalie is your Active Pokemon, any damage done by attacks from your opponent's Stage 2 Evolved Pokemon is reduced by 20 (before applying Weakness and Resistance).","Intimidation Pebble","Water, Water, Colorless","3","50","Flip a coin. If heads, your opponent can't play any Trainer cards or Supporter cards from his or her hand during your opponent's next turn.","","","","","","Metal","+20"
"dp2-26","Gyarados","Pokemon","120","Water","Rare","Colorless, Colorless, Colorless","3","Dragon DNA","Gyarados can use any attack from its Basic Pokemon. (You still have to pay for that attack's Energy cost.) If Gyarados uses any attack from its Basic Pokemon, that attack does 30 more damage to the Defending Pokemon (before applying Weakness and Resistance).","Enrage","Water, Water, Colorless, Colorless","4","80","Flip a coin until you get tails. For each heads, choose 1 card from your opponent's hand without looking and discard it. If the first coin is tails, Gyarados is now Confused.","","","","","","Lightning","+30"
"dp2-27","Kricketune","Pokemon","80","Grass","Rare","Colorless, Colorless","2","","","Sore Performance","Colorless, Colorless","2","20","The Defending Pokemon is now Asleep.","Concerto","Grass, Grass","2","40+","Does 40 damage plus 10 more damage for each Kricketot and each Kricketune you have in play.","Fire","+20"
"dp2-28","Manectric","Pokemon","80","Lightning","Rare","","0","","","Lightning Twister","Colorless","1","20x","Does 20 damage times the number of basic Energy cards attached to Manectric.","Chain Lightning","Lightning, Lightning, Lightning","3","70","Does 20 damage to each of your opponent's Benched Pokemon that is the same type as the Defending Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","+20"
"dp2-29","Mantine","Pokemon","80","Water","Rare","Colorless","1","Jumbo Fin","If Mantyke is anywhere under Mantine, the Retreat Cost for each of your Water Pokemon is ColorlessColorless less.","Giant Wave","Water, Water","2","50","Mantine can't use Giant Wave during your next turn.","","","","","","Lightning","+20"
"dp2-30","Mr. Mime","Pokemon","70","Psychic","Rare","Colorless","1","Airy Wall","If your opponent's Pokemon that has 2 or less Energy cards attached to it attacks Mr. Mime, prevent all damage done to Mr. Mime from that attack. If Mime Jr. is anywhere under Mr. Mime, prevent all effects of that attack, including damage, done to Mr. Mime.","Trick Play","Psychic, Colorless","2","","Put a coin next to your Active Pokemon without showing your opponent and cover it with your hand. Your opponent guesses if the coin is heads or tails. If he or she is wrong, this attack does 50 damage to the Defending Pokemon. If he or she is right, Mr. Mime does 20 damage to itself, and this attack's damage isn't affected by Weakness or Resistance.","","","","","","Psychic","+20"
