"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sv3-1","Oddish","Pokemon","50","Grass","Common","Colorless","1","","","Feelin' Fine","Colorless","1","","Draw a card.","Stampede","Grass","1","10","","Fire","x2"
"sv3-2","Gloom","Pokemon","80","Grass","Common","Colorless, Colorless","2","","","Inviting Scent","Colorless","1","","Switch in 1 of your opponent's Benched Pokemon to the Active Spot.","Leaf Step","Grass","1","20","","Fire","x2"
"sv3-3","Bellossom","Pokemon","130","Grass","Uncommon","Colorless","1","","","Sleep Powder","Colorless","1","30","Your opponent's Active Pokemon is now Asleep.","Powerful Dance","Grass","1","90x","Flip a coin for each Energy attached to this Pokemon. This attack does 90 damage for each heads.","Fire","x2"
"sv3-4","Scyther","Pokemon","80","Grass","Common","Colorless","1","","","Agility","Colorless","1","10","Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.","Cut","Colorless, Colorless","2","20","","Fire","x2"
"sv3-5","Shuckle","Pokemon","80","Grass","Common","Colorless","1","","","Berry Scent","Colorless","1","","Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck.","Guard Press","Colorless, Colorless","2","30","During your opponent's next turn, this Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).","Fire","x2"
"sv3-6","Surskit","Pokemon","60","Grass","Common","Colorless","1","","","Lunge","Colorless","1","20","Flip a coin. If tails, this attack does nothing.","","","","","","Fire","x2"
"sv3-7","Masquerain","Pokemon","100","Grass","Uncommon","Colorless","1","","","Panic-Prompting Pattern","Colorless","1","","Flip a coin until you get tails. For each heads, discard a random card from your opponent's hand.","Bug Buzz","Grass, Colorless","2","70","","Fire","x2"
"sv3-8","Combee","Pokemon","50","Grass","Common","Colorless","1","","","Share","Grass","1","","Heal 20 damage from 1 of your Benched Pokemon.","Ram","Grass, Grass","2","20","","Fire","x2"
"sv3-9","Foongus","Pokemon","50","Grass","Common","Colorless","1","","","Enticing Pattern","Grass","1","","Search your deck for a Basic Grass Pokemon and put it onto your Bench. Then, shuffle your deck.","Beat","Grass, Colorless","2","20","","Fire","x2"
"sv3-10","Amoonguss","Pokemon","110","Grass","Uncommon","Colorless, Colorless","2","","","Dangerous Spores","Grass, Colorless","2","60","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed and Poisoned.","","","","","","Fire","x2"
