"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ex9-1","Blaziken","Pokemon","110","Fire","Rare Holo","Colorless, Colorless","2","Blaze","As long as Blaziken's remaining HP is 40 or less, Blaziken does 40 more damage to the Defending Pokemon (before applying Weakness and Resistance).","Searing Flame","Colorless","1","10","The Defending Pokemon is now Burned.","Damage Burn","Fire, Fire, Colorless","3","50+","If the Defending Pokemon already has any damage counters on it, this attack does 50 damage plus 20 more damage.","Water","x2"
"ex9-2","Deoxys","Pokemon","70","Psychic","Rare Holo","Colorless","1","Form Change","Once during your turn (before your attack), you may search your deck for another Deoxys and switch it with Deoxys. (Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) If you do, put Deoxys on top of your deck. Shuffle your deck afterward. You can't use more than 1 Form Change Poke-Power each turn.","Swift","Colorless, Colorless","2","30","This attack's damage isn't affected by Weakness, Resistance, Poke-Power, Poke-Bodies, or any other effects on the Defending Pokemon.","","","","","","Psychic","x2"
"ex9-3","Exploud","Pokemon","120","Colorless","Rare Holo","Colorless, Colorless","2","","","Collect","Colorless","1","","Draw 3 cards.","Body Slam","Colorless, Colorless","2","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Fighting","x2"
"ex9-4","Gardevoir","Pokemon","100","Psychic","Rare Holo","Colorless, Colorless","2","Heal Dance","Once during your turn (before your attack), you may remove 2 damage counters from 1 of your Pokemon. You can't use more than 1 Heal Dance Poke-Power each turn. This power can't be used if Gardevoir is affected by a Special Condition.","Psypunch","Psychic, Colorless","2","30","","Mind Shock","Psychic, Colorless, Colorless, Colorless","4","60","This attack's damage isn't affected by Weakness or Resistance.","Psychic","x2"
"ex9-5","Groudon","Pokemon","80","Fighting","Rare Holo","Colorless","1","","","Slash","Fighting","1","10","","Rock Tumble","Fighting, Colorless, Colorless","3","40","This attack's damage isn't affected by Resistance.","Water","x2"
"ex9-6","Kyogre","Pokemon","80","Water","Rare Holo","Colorless, Colorless","2","","","Ram","Colorless","1","10","","Aqua Sonic","Water, Colorless, Colorless","3","40","This attack's damage isn't affected by Resistance.","Lightning","x2"
"ex9-7","Manectric","Pokemon","80","Lightning","Rare Holo","Colorless","1","","","Swift","Lightning, Colorless","2","20","This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.","Tail Shock","Lightning, Colorless, Colorless","3","40","Does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"ex9-8","Milotic","Pokemon","90","Water","Rare Holo","Colorless, Colorless","2","","","Surf","Colorless","1","20","","Super Hypno Wave","Water, Colorless, Colorless","3","50","Flip a coin. If heads, the Defending Pokemon is now Asleep.","Lightning","x2"
"ex9-9","Rayquaza","Pokemon","80","Colorless","Rare Holo","Colorless, Colorless","2","","","Dragon Dance","Colorless, Colorless","2","","During your next turn, if any of your current Active Pokemon does damage to any Defending Pokemon, the attack does 30 more damage (before applying Weakness and Resistance).","Dragon Claw","Fire, Lightning, Colorless","3","40","","Colorless","x2"
"ex9-10","Sceptile","Pokemon","100","Grass","Rare Holo","Colorless, Colorless","2","Green Essence","As long as Sceptile is in play, each of your Active Pokemon that has Grass Energy attached to it can't be affected by any Special Conditions.","Razor Leaf","Grass","1","30","","Swift","Grass, Colorless, Colorless, Colorless","4","60","This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.","Fire","x2"
