"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"xy5-1","Weedle","Pokemon","50","Grass","Common","Colorless","1","","","Multiply","Grass","1","","Search your deck for Weedle and put it onto your Bench. Shuffle your deck afterward.","","","","","","Fire","x2"
"xy5-2","Kakuna","Pokemon","80","Grass","Uncommon","Colorless, Colorless, Colorless","3","","","Bug Bite","Grass","1","20","","","","","","","Fire","x2"
"xy5-3","Beedrill","Pokemon","120","Grass","Rare","","0","","","Allergic Shock","Grass","1","","During your next turn, if the Defending Pokemon is damaged by an attack, it is Knocked Out.","Twineedle","Grass, Grass","2","50x","Flip 2 coins. This attack does 50 damage times the number of heads.","Fire","x2"
"xy5-4","Tangela","Pokemon","80","Grass","Common","Colorless, Colorless","2","","","Absorb","Grass, Colorless","2","20","Heal 20 damage from this Pokemon.","Vine Whip","Grass, Grass, Colorless","3","30","","Fire","x2"
"xy5-5","Tangrowth","Pokemon","130","Grass","Rare","Colorless, Colorless, Colorless, Colorless","4","","","Mega Drain","Grass, Colorless, Colorless","3","50","Heal 20 damage from this Pokemon.","Grass Knot","Grass, Grass, Colorless, Colorless","4","80+","This attack does 10 more damage for each Colorless in your opponent's Active Pokemon's Retreat Cost.","Fire","x2"
"xy5-6","Treecko","Pokemon","60","Grass","Common","Colorless","1","","","Quick Attack","Grass","1","10+","Flip a coin. If heads, this attack does 10 more damage.","","","","","","Fire","x2"
"xy5-7","Grovyle","Pokemon","80","Grass","Uncommon","Colorless","1","","","Pound","Grass","1","20","","Agility","Grass, Colorless, Colorless","3","40","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","Fire","x2"
"xy5-8","Sceptile","Pokemon","130","Grass","Rare","Colorless, Colorless","2","Nurture and Heal","Once during your turn (before your attack), you may attach a Grass Energy card from your hand to 1 of your Pokemon. If you do, heal 30 damage from that Pokemon.","Jungle Edge","Grass, Colorless, Colorless","3","70","","","","","","","Fire","x2"
"xy5-9","Sceptile","Pokemon","140","Grass","Rare Holo","Colorless, Colorless","2","","","Leaf Blade","Grass","1","30+","Flip a coin. If heads, this attack does 30 more damage.","Power Poison","Grass, Grass, Colorless","3","120","Discard 1 Energy attached to this Pokemon. Your opponent's Active Pokemon is now Poisoned.","Fire","x2"
"xy5-10","Lotad","Pokemon","60","Grass","Common","Colorless","1","","","Beat","Colorless, Colorless","2","20","","","","","","","Fire","x2"
