"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ex11-1","Beedrill δ","Pokemon","90","Grass, Metal","Rare Holo","","0","Final Sting","Once during your turn (before your attack), you may Knock Out Beedrill. If you do, choose 1 of your opponent's Defending Pokemon. That Pokemon is now Paralyzed and Poisoned. Put 2 damage counters instead of 1 on that Pokemon between turns. This power can't be used if Beedrill is affected by a Special Condition.","Super Slash","Grass, Metal, Colorless","3","50+","If the Defending Pokemon is an Evolved Pokemon, this attack does 50 damage plus 30 more damage.","","","","","","Fire","x2"
"ex11-2","Crobat δ","Pokemon","90","Grass, Metal","Rare Holo","","0","","","Radar Jam","Colorless, Colorless","2","30","Your opponent can't play any Trainer cards (except for Supporter cards) from his or her hand during your opponent's next turn.","Target Attack","Grass, Metal, Colorless","3","","Choose 1 of your opponent's Pokemon. This attack does 40 damage to that Pokemon. If that Pokemon already has damage counters on it, this attack does 60 damage instead. (Don't apply Weakness and Resistance for Benched Pokemon.)","Psychic","x2"
"ex11-3","Dragonite δ","Pokemon","100","Lightning, Metal","Rare Holo","Colorless, Colorless","2","Delta Charge","Once during your turn (before your attack), you may attach a Lightning Energy card from your discard pile to 1 of your Benched Pokemon. This power can't be used if Dragonite is affected by a Special Condition.","Agility","Lightning, Colorless","2","30","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Dragonite during your opponent's next turn.","Heavy Impact","Lightning, Metal, Colorless, Colorless","4","70","","Colorless","x2"
"ex11-4","Espeon δ","Pokemon","70","Psychic, Metal","Rare Holo","Colorless","1","Delta Heal","Once during your turn (before your attack), you may remove 1 damage counter from each of your Pokemon that has δ on its card. You can't use more than 1 Delta Heal Poke-Power each turn. This power can't be used if Espeon is affected by a Special Condition.","Psyshock","Psychic, Metal","2","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Psychic","x2"
"ex11-5","Flareon δ","Pokemon","70","Fire, Metal","Rare Holo","Colorless","1","","","Delta Search","Colorless","1","10","Search your deck for a Holon Energy card and attach it to Flareon. Shuffle your deck afterward.","Return Burn","Fire, Metal, Colorless","3","50","You may return an Energy card attached to Flareon to your hand. If you do, the Defending Pokemon is now Burned.","Water","x2"
"ex11-6","Gardevoir δ","Pokemon","100","Psychic, Metal","Rare Holo","Colorless, Colorless","2","Energy Jump","Once during your turn (before your attack), you may move an Energy card attached to 1 of your Pokemon to another of your Pokemon. This power can't be used if Gardevoir is affected by a Special Condition.","Psychic Rage","Metal, Colorless","2","","Choose 1 of your opponent's Pokemon. This attack does 10 damage for each damage counter on Gardevoir to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Black Magic","Psychic, Colorless, Colorless","3","10+","Does 10 damage plus 20 more damage times the number of your opponent's Benched Pokemon.","Psychic","x2"
"ex11-7","Jolteon δ","Pokemon","70","Lightning, Metal","Rare Holo","Colorless","1","","","Delta Search","Colorless","1","10","Search your deck for a Holon Energy card and attach it to Jolteon. Shuffle your deck afterward.","Return Spark","Lightning, Metal, Colorless","3","50","You may return an Energy card attached to Jolteon to your hand. If you do, this attack does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"ex11-8","Latias δ","Pokemon","70","Lightning, Metal","Rare Holo","Colorless","1","Delta Aura","If you have Latios or Latios ex in play, the attack cost of Latias's Extra Crush is now Lightning MetalColorless.","Spiral Drain","Metal, Colorless","2","20","Remove 2 damage counters fro Latias.","Extra Crush","Lightning, Metal, Colorless, Colorless, Colorless","5","80","If your opponent has no Pokemon-ex in play, this attack does nothing.","Colorless","x2"
"ex11-9","Latios δ","Pokemon","80","Lightning, Metal","Rare Holo","Colorless, Colorless","2","Delta Aura","If you have Latias or Latias ex in play, the attack cost of Latios's Psychic Force is now Lightning MetalColorless.","Dragon Claw","Colorless, Colorless","2","20","","Psychic Force","Lightning, Metal, Colorless, Colorless, Colorless","5","80","If your opponent has no Stage 2 Evolved Pokemon in play, this attack does nothing.","Colorless","x2"
"ex11-10","Marowak δ","Pokemon","80","Fighting, Metal","Rare Holo","Colorless","1","","","Energy Bone","Fighting, Metal","2","","Choose a number of your opponent's Pokemon up to the amount of Energy attached to Marowak. This attack does 20 damage to each of them.","Metal Crusher","Fighting, Colorless, Colorless","3","50","If the Defending Pokemon is Metal Pokemon, this attack's base damage is 90.","Grass","x2"
