"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"swsh4-1","Weedle","Pokemon","40","Grass","Common","Colorless","1","","","Bug Hunch","Grass","1","","Search your deck for up to 2 Grass Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.","","","","","","Fire","x2"
"swsh4-2","Kakuna","Pokemon","80","Grass","Uncommon","Colorless, Colorless, Colorless","3","","","Shed Skin","Colorless","1","","Heal 30 damage from this Pokemon.","Bug Bite","Grass","1","20","","Fire","x2"
"swsh4-3","Beedrill","Pokemon","130","Grass","Rare","","0","Elusive Master","Once during your turn, if this Pokemon is the last card in your hand, you may play it onto your Bench. If you do, draw 3 cards.","Sharp Sting","Grass, Colorless","2","120","","","","","","","Fire","x2"
"swsh4-4","Exeggcute","Pokemon","60","Grass","Common","Colorless","1","","","Seed Bomb","Grass","1","10","","","","","","","Fire","x2"
"swsh4-5","Exeggutor","Pokemon","140","Grass","Rare","Colorless, Colorless, Colorless","3","","","Head Crack","Grass","1","30","Choose 1 of your opponent's Active Pokemon's attacks. During your opponent's next turn, that Pokemon can't use that attack.","Solar Beam","Grass, Colorless, Colorless","3","90","","Fire","x2"
"swsh4-6","Yanma","Pokemon","80","Grass","Common","Colorless","1","","","U-turn","Colorless","1","10","You may switch this Pokemon with 1 of your Benched Pokemon.","Cutting Wind","Colorless, Colorless, Colorless","3","60","","Fire","x2"
"swsh4-7","Yanmega","Pokemon","130","Grass","Rare","","0","","","U-turn","Colorless, Colorless","2","50","You may switch this Pokemon with 1 of your Benched Pokemon.","Cutting Wind","Colorless, Colorless, Colorless, Colorless","4","130","","Fire","x2"
"swsh4-8","Pineco","Pokemon","60","Grass","Common","Colorless, Colorless","2","","","Ram","Colorless","1","10","","Iron Defense","Colorless, Colorless","2","","Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pokemon by attacks.","Fire","x2"
"swsh4-10","Seedot","Pokemon","60","Grass","Common","Colorless","1","","","Ram","Grass","1","10","","","","","","","Fire","x2"
"swsh4-11","Nuzleaf","Pokemon","80","Grass","Uncommon","Colorless","1","","","Razor Leaf","Grass","1","40","","","","","","","Fire","x2"
"swsh4-12","Shiftry","Pokemon","150","Grass","Rare","Colorless, Colorless, Colorless","3","Shifty Substitution","As long as this Pokemon is in the Active Spot, each Supporter card in your opponent's hand has the effect ""Draw 3 cards."" (This happens instead of the card's usual effect.)","Fan Tornado","Grass, Colorless","2","110","You may have your opponent switch their Active Pokemon with 1 of their Benched Pokemon.","","","","","","Fire","x2"
