"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sm3-1","Caterpie","Pokemon","50","Grass","Common","Colorless","1","","","Surprise Attack","Grass","1","20","Flip a coin. If tails, this attack does nothing.","","","","","","Fire","x2"
"sm3-2","Metapod","Pokemon","80","Grass","Uncommon","Colorless, Colorless","2","","","Ram","Grass","1","20","","Shed Skin","Colorless, Colorless","2","","Heal 40 damage from this Pokemon.","Fire","x2"
"sm3-3","Butterfree","Pokemon","120","Grass","Rare","Colorless","1","","","Bye-Bye Heal","Grass","1","","Heal all damage from all of your Pokemon. Shuffle this Pokemon and all cards attached to it into your deck.","Stun Spore","Grass, Colorless, Colorless","3","60","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Fire","x2"
"sm3-4","Oddish","Pokemon","50","Grass","Common","Colorless","1","","","Poison Powder","Grass","1","","Your opponent's Active Pokemon is now Poisoned.","","","","","","Fire","x2"
"sm3-5","Gloom","Pokemon","80","Grass","Uncommon","Colorless, Colorless","2","","","Stinky Scent","Grass","1","","Your opponent's Active Pokemon is now Confused.","Razor Leaf","Grass, Colorless","2","30","","Fire","x2"
"sm3-6","Vileplume","Pokemon","140","Grass","Rare Holo","Colorless, Colorless, Colorless","3","Disgusting Pollen","As long as this Pokemon is your Active Pokemon, your opponent's Basic Pokemon can't attack.","Downer Shock","Grass, Grass, Colorless","3","60","Flip a coin. If heads, your opponent's Active Pokemon is now Asleep. If tails, your opponent's Active Pokemon is now Confused.","","","","","","Fire","x2"
"sm3-7","Tangela","Pokemon","80","Grass","Common","Colorless, Colorless","2","","","Bind Down","Grass","1","10","The Defending Pokemon can't retreat during your opponent's next turn.","","","","","","Fire","x2"
"sm3-8","Tangrowth","Pokemon","140","Grass","Rare","Colorless, Colorless, Colorless, Colorless","4","","","Giga Drain","Grass","1","30","Heal from this Pokemon the same amount of damage you did to your opponent's Active Pokemon.","Crosswise Whip","Colorless, Colorless, Colorless, Colorless","4","50x","Flip 4 coins. This attack does 50 damage for each heads.","Fire","x2"
"sm3-9","Ledyba","Pokemon","60","Grass","Common","Colorless","1","","","Agility","Grass","1","10","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","","","","","","Fire","x2"
"sm3-10","Ledian","Pokemon","90","Grass","Rare","Colorless","1","","","Swift","Grass","1","30","This attack's damage isn't affected by Weakness, Resistance, or any other effects on your opponent's Active Pokemon.","Comet Punch","Colorless, Colorless, Colorless","3","40x","Flip 4 coins. This attack does 40 damage for each heads.","Fire","x2"
"sm3-11","Heracross","Pokemon","110","Grass","Rare","Colorless, Colorless","2","Guts","If this Pokemon would be Knocked Out by damage from an attack, flip a coin. If heads, this Pokemon is not Knocked Out, and its remaining HP becomes 10.","Pitch","Grass, Grass","2","50","Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.","","","","","","Fire","x2"
"sm3-12","Pansage","Pokemon","70","Grass","Common","Colorless","1","","","Vine Whip","Grass","1","10","","","","","","","Fire","x2"
"sm3-13","Simisage","Pokemon","90","Grass","Uncommon","Colorless","1","","","Scratch","Colorless","1","30","","Leaf Supply","Grass, Colorless","2","50","You may attach a Grass Energy card from your hand to 1 of your Pokemon.","Fire","x2"
"sm3-14","Dewpider","Pokemon","60","Grass","Common","Colorless","1","","","Ambush","Grass","1","10+","Flip a coin. If heads, this attack does 10 more damage.","","","","","","Fire","x2"
"sm3-15","Araquanid","Pokemon","100","Grass","Rare","Colorless","1","","","Bubble Net","Colorless, Colorless","2","30","Energy can't be attached to the Defending Pokemon from your opponent's hand during their next turn.","Sharp Fang","Grass, Colorless, Colorless","3","80","","Fire","x2"
"sm3-16","Wimpod","Pokemon","70","Grass","Common","Colorless, Colorless, Colorless","3","Wimp Out","During your first turn, this Pokemon has no Retreat Cost.","Gnaw","Grass, Colorless, Colorless","3","30","","","","","","","Fire","x2"
"sm3-18","Charmander","Pokemon","70","Fire","Common","Colorless","1","","","Scratch","Colorless","1","10","","Flame Tail","Fire, Colorless","2","20","","Water","x2"
"sm3-18a","Charmander","Pokemon","70","Fire","Common","Colorless","1","","","Scratch","Colorless","1","10","","Flame Tail","Fire, Colorless","2","20","","Water","x2"
"sm3-19","Charmeleon","Pokemon","90","Fire","Uncommon","Colorless, Colorless","2","","","Claw Slash","Colorless, Colorless","2","30","","Heat Blast","Fire, Fire, Colorless","3","70","","Water","x2"
"sm3-22","Pansear","Pokemon","70","Fire","Common","Colorless","1","","","Flare","Fire","1","10","","","","","","","Water","x2"
"sm3-23","Simisear","Pokemon","90","Fire","Uncommon","Colorless","1","","","Scratch","Colorless","1","30","","Flare Recharge","Fire, Colorless","2","50","Attach a Fire Energy card from your discard pile to 1 of your Benched Pokemon.","Water","x2"
"sm3-24","Heatmor","Pokemon","110","Fire","Uncommon","Colorless, Colorless","2","","","Odor Sleuth","Colorless, Colorless","2","","Flip 2 coins. For each heads, put a card from your discard pile into your hand.","Searing Flame","Fire, Colorless, Colorless","3","60","Your opponent's Active Pokemon is now Burned.","Water","x2"
"sm3-26","Turtonator","Pokemon","130","Fire","Rare","Colorless, Colorless, Colorless","3","","","Flame Cloak","Fire, Colorless","2","30","Attach a Fire Energy card from your discard pile to this Pokemon.","Heat Blast","Fire, Colorless, Colorless","3","70","","Water","x2"
