"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sm7-1","Bellsprout","Pokemon","60","Grass","Common","Colorless","1","","","Blot","Grass, Colorless","2","20","Heal 10 damage from this Pokemon.","","","","","","Fire","x2"
"sm7-2","Weepinbell","Pokemon","80","Grass","Uncommon","Colorless","1","","","Growth","Colorless","1","","Attach up to 2 Grass Energy cards from your hand to this Pokemon.","Double Razor Leaf","Grass, Colorless","2","30x","Flip 2 coins. This attack does 30 damage for each heads.","Fire","x2"
"sm7-3","Victreebel","Pokemon","140","Grass","Rare Holo","Colorless, Colorless","2","Fragrance Trap","Once during your turn (before your attack), you may flip a coin. If heads, switch 1 of your opponent's Benched Pokemon with their Active Pokemon.","Corrosive Acid","Grass, Grass, Colorless","3","80","Flip a coin. If heads, your opponent's Active Pokemon is now Burned.","","","","","","Fire","x2"
"sm7-4","Scyther","Pokemon","70","Grass","Uncommon","Colorless","1","","","Twin Play","Colorless","1","","Search your deck for up to 2 Scyther and put them onto your Bench. Then, shuffle your deck.","Agility","Colorless, Colorless","2","20","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","Fire","x2"
"sm7-5","Spinarak","Pokemon","50","Grass","Common","Colorless","1","","","Stun Poison","Grass","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed and Poisoned.","Pierce","Colorless, Colorless","2","20","","Fire","x2"
"sm7-6","Ariados","Pokemon","70","Grass","Rare Holo","Colorless","1","","","Reactive Poison","Colorless","1","20+","This attack does 50 more damage for each Special Condition affecting your opponent's Active Pokemon.","Spider Trap","Grass","1","","You may switch 1 of your opponent's Benched Pokemon with their Active Pokemon. Your opponent's Active Pokemon is now Asleep and Poisoned.","Fire","x2"
"sm7-7","Treecko","Pokemon","50","Grass","Common","Colorless","1","","","Sleep Poison","Grass","1","","Your opponent's Active Pokemon is now Asleep and Poisoned.","","","","","","Fire","x2"
"sm7-8","Treecko","Pokemon","70","Grass","Common","Colorless","1","","","Smack","Grass","1","10","","Tail Whap","Grass, Colorless","2","20","","Fire","x2"
"sm7-9","Grovyle","Pokemon","80","Grass","Uncommon","Colorless","1","","","Leaf Blade","Grass","1","20+","Flip a coin. If heads, this attack does 40 more damage.","","","","","","Fire","x2"
"sm7-10","Sceptile","Pokemon","140","Grass","Rare","Colorless","1","Power of Nature","Prevent all damage done to your Pokemon that have any Grass Energy attached to them by attacks from your opponent's Ultra Beasts.","Powerful Storm","Grass","1","20x","This attack does 20 damage times the amount of Energy attached to all of your Pokemon.","","","","","","Fire","x2"
"sm7-10a","Sceptile","Pokemon","140","Grass","Rare Holo","Colorless","1","Power of Nature","Prevent all damage done to your Pokemon that have any Grass Energy attached to them by attacks from your opponent's Ultra Beasts.","Powerful Storm","Grass","1","20x","This attack does 20 damage times the amount of Energy attached to all of your Pokemon.","","","","","","Fire","x2"
"sm7-11","Seedot","Pokemon","40","Grass","Common","Colorless","1","","","Hang Down","Colorless","1","10","","Harden","Grass","1","","During your opponent's next turn, prevent all damage done to this Pokemon by attacks if that damage is 40 or less.","Fire","x2"
"sm7-12","Seedot","Pokemon","60","Grass","Common","Colorless, Colorless","2","","","Stampede","Colorless, Colorless","2","30","","","","","","","Fire","x2"
"sm7-13","Nuzleaf","Pokemon","90","Grass","Uncommon","Colorless, Colorless","2","","","Pound","Grass","1","20","","Clear the Room","Colorless, Colorless","2","","Your opponent reveals their hand. Choose a Supporter card you find there. Your opponent shuffles that card into their deck.","Fire","x2"
"sm7-15","Surskit","Pokemon","50","Grass","Common","Colorless","1","","","Bubble","Colorless","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Fire","x2"
"sm7-16","Masquerain","Pokemon","90","Grass","Uncommon","Colorless","1","","","Surprising Pattern","Grass","1","","Discard all Special Energy from each of your opponent's Pokemon.","Hurricane Wing","Colorless, Colorless, Colorless","3","40x","Flip 4 coins. This attack does 40 damage for each heads.","Fire","x2"
"sm7-17","Volbeat","Pokemon","70","Grass","Uncommon","Colorless","1","","","Pheromone Catch","Grass","1","20+","If your Illumise used Pheromone Signals during your last turn, this attack does 100 more damage.","","","","","","Fire","x2"
"sm7-18","Illumise","Pokemon","70","Grass","Uncommon","Colorless","1","","","Pheromone Signals","Grass","1","20","Your opponent's Active Pokemon is now Confused.","","","","","","Fire","x2"
"sm7-19","Cacnea","Pokemon","60","Grass","Common","Colorless","1","Poison Payback","If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if this Pokemon is Knocked Out), the Attacking Pokemon is now Poisoned.","Light Punch","Colorless","1","10","","","","","","","Fire","x2"
