"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"bw11-1","Tangela","Pokemon","70","Grass","Common","Colorless, Colorless","2","","","Beat","Grass","1","10","","Flog","Grass, Colorless, Colorless","3","20+","Flip a coin. If heads, this attack does 20 more damage.","Fire","x2"
"bw11-2","Tangrowth","Pokemon","120","Grass","Rare","Colorless, Colorless, Colorless, Colorless","4","","","Bind Down","Grass","1","30","The Defending Pokemon can't retreat during your opponent's next turn.","Flog","Grass, Grass, Colorless, Colorless","4","60+","Flip a coin. If heads, this attack does 30 more damage.","Fire","x2"
"bw11-3","Shuckle","Pokemon","80","Grass","Uncommon","Colorless","1","","","Share","Grass","1","","Heal 40 damage from 1 of your Benched Pokemon.","Double Stab","Grass, Grass, Colorless","3","40x","Flip 2 coins. This attack does 40 damage times the number of heads.","Fire","x2"
"bw11-4","Cherubi","Pokemon","40","Grass","Uncommon","Colorless","1","","","Double Spin","Colorless","1","10x","Flip 2 coins. This attack does 10 damage times the number of heads.","","","","","","Fire","x2"
"bw11-5","Carnivine","Pokemon","80","Grass","Uncommon","Colorless, Colorless","2","","","Ambush Bite","Grass, Colorless","2","20+","Flip a coin. If heads, this attack does 20 more damage and discard an Energy attached to the Defending Pokemon.","","","","","","Fire","x2"
"bw11-6","Snivy","Pokemon","60","Grass","Common","Colorless","1","","","Leaf Blade","Grass, Colorless","2","10+","Flip a coin. If heads, this attack does 30 more damage.","","","","","","Fire","x2"
"bw11-7","Servine","Pokemon","80","Grass","Uncommon","Colorless","1","","","Wring Out","Grass, Colorless","2","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed and discard an Energy attached to the Defending Pokemon.","","","","","","Fire","x2"
"bw11-8","Serperior","Pokemon","130","Grass","Rare Holo","Colorless","1","Royal Heal","At any time between turns, heal 10 damage from each of your Pokemon.","Leaf Tornado","Grass, Colorless","2","60","Move as many Grass Energy attached to your Pokemon to your other Pokemon in any way you like.","","","","","","Fire","x2"
"bw11-9","Sewaddle","Pokemon","50","Grass","Common","Colorless","1","","","Leaf Boomerang","Grass, Colorless","2","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","","","","","","Fire","x2"
"bw11-10","Sewaddle","Pokemon","50","Grass","Common","Colorless","1","","","Gnaw","Colorless, Colorless","2","20","","","","","","","Fire","x2"
"bw11-11","Swadloon","Pokemon","70","Grass","Uncommon","Colorless","1","","","Tackle","Grass","1","20","","String Shot","Colorless, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Fire","x2"
"bw11-12","Leavanny","Pokemon","130","Grass","Rare Holo","Colorless, Colorless","2","Leaf Tailor","Each of your Pokemon that has any Energy attached to it has no Weakness.","Cutting Arm","Grass, Colorless, Colorless","3","40+","Flip 2 coins. This attack does 20 more damage for each heads.","","","","","","Fire","x2"
"bw11-13","Dwebble","Pokemon","60","Grass","Common","Colorless, Colorless","2","","","Bug Bite","Grass, Colorless","2","20","","","","","","","Fire","x2"
"bw11-14","Crustle","Pokemon","100","Grass","Uncommon","Colorless, Colorless","2","","","Hard Press","Colorless, Colorless","2","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Hammer In","Grass, Colorless, Colorless","3","70","","Fire","x2"
"bw11-15","Virizion","Pokemon","110","Grass","Rare Holo","Colorless","1","","","Double Draw","Colorless","1","","Draw 2 cards.","Leaf Wallop","Grass, Colorless","2","40","During your next turn, this Pokemon's Leaf Wallop does 40 more damage (before applying Weakness and Resistance).","Fire","x2"
"bw11-16","Genesect","Pokemon","110","Grass","Rare Holo","Colorless","1","","","Slash","Grass","1","20","","Gaia Blaster","Colorless, Colorless, Colorless, Colorless","4","50+","Does 20 more damage for each Grass Energy attached to this Pokemon.","Fire","x2"
"bw11-17","Charmander","Pokemon","70","Fire","Common","Colorless, Colorless","2","","","Draw In","Fire","1","","Attach 2 Fire Energy cards from your discard pile to this Pokemon.","Flare","Fire, Colorless","2","20","","Water","x2"
"bw11-18","Charmeleon","Pokemon","90","Fire","Uncommon","Colorless, Colorless","2","","","Flare","Fire","1","20","","Raging Claws","Fire, Colorless, Colorless","3","50+","Does 10 more damage for each damage counter on this Pokemon.","Water","x2"
"bw11-19","Charizard","Pokemon","160","Fire","Rare Holo","Colorless, Colorless, Colorless","3","","","Split Bomb","Fire, Colorless, Colorless","3","","This attack does 40 damage to 2 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Scorching Fire","Fire, Colorless, Colorless, Colorless, Colorless","5","150","Discard a Fire Energy attached to this Pokemon.","Water","x2"
"bw11-20","Vulpix","Pokemon","60","Fire","Common","Colorless","1","","","Firebreathing","Fire, Colorless","2","20+","Flip a coin. If heads, this attack does 10 more damage.","","","","","","Water","x2"
"bw11-21","Ninetales","Pokemon","90","Fire","Rare","Colorless","1","","","Color Coordination","Colorless, Colorless, Colorless","3","50+","If this Pokemon has any basic Energy attached to it that is the same type as the Defending Pokemon, this attack does 40 more damage.","","","","","","Water","x2"
