"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"pl4-1","Charizard","Pokemon","140","Fire","Rare Holo","Colorless, Colorless, Colorless","3","Fire Formation","Each of Charizard's attacks does 10 more damage for each Fire Pokemon on your Bench to your opponent's Active Pokemon (before applying Weakness and Resistance).","Fire Wing","Fire","1","30","","Burning Tail","Fire, Fire, Colorless","3","80","Discard a Fire Energy attached to Charizard.","Water","+30"
"pl4-2","Froslass","Pokemon","80","Water","Rare Holo","Colorless","1","Snow Gift","Once during your turn, when you play Froslass from your hand to evolve 1 of your Pokemon, you may search your deck for any 1 card and put it into your hand. Shuffle your deck afterward.","Ground Frost","Water, Colorless","2","50","If there is any Stadium Card in play, this attack does nothing.","","","","","","Metal","+20"
"pl4-3","Heatran","Pokemon","100","Fire","Rare Holo","Colorless, Colorless, Colorless","3","","","Fire Fang","Fire, Colorless","2","20","The Defending Pokemon is now Burned.","Magma Mantle","Fire, Fire, Colorless, Colorless","4","60+","Discard the top 3 cards of your deck. This attack does 60 damage plus 20 more damage for each Fire or Metal Energy card you discarded.","Water","x2"
"pl4-4","Kabutops","Pokemon","130","Fighting","Rare Holo","Colorless, Colorless","2","","","Primal Scythe","Fighting","1","20+","You may discard Helix Fossil, Dome Fossil, or Old Amber from your hand. If you do, this attack does 20 damage plus 50 more damage.","Rock Slide","Fighting, Colorless, Colorless","3","60","Does 10 damage to 2 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Grass","+30"
"pl4-5","Luxray","Pokemon","120","Lightning","Rare Holo","","0","","","Flash","Lightning","1","30","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","Gadget Bolt","Lightning, Colorless, Colorless","3","60","If Luxray has a Pokemon Tool card attached to it, you may do 100 damage instead of 60 to the Defending Pokemon. If you do, discard that Pokemon Tool card.","Fighting","+30"
"pl4-6","Mothim","Pokemon","90","Grass","Rare Holo","","0","","","Cloak Party","","0","","Search your deck for up to 3 in any combination of Burmy and Wormadam, show them to your opponent, and put them into your hand. Shuffle your deck afterward.","Energy Assist","Colorless","1","30","Search your discard pile for a basic Energy card and attach it to 1 of your Benched Pokemon.","Fire","+20"
"pl4-7","Probopass","Pokemon","100","Metal","Rare Holo","Colorless, Colorless, Colorless","3","Competitiveness","If you don't have a Supporter card in play, each of Probopass's attacks does 30 more damage to the Active Pokemon (before applying Weakness and Resistance).","Top Chop","Metal, Colorless","2","30","Draw a card.","Tumbling Attack","Metal, Colorless, Colorless","3","50+","Flip a coin. If heads, this attack does 50 damage plus 30 more damage.","Fire","+20"
"pl4-8","Salamence","Pokemon","140","Colorless","Rare Holo","Colorless, Colorless","2","Top Accelerator","Once during your turn (before your attack), you may reveal the top card of your deck. If that card is a basic Energy card, attach it to 1 of your Pokemon. If that card isn't a basic Energy card, discard it. This power can't be used if Salamence is affected by a Special Condition.","Shoot Through","Fire, Water, Colorless","3","50","Does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Dragon Claw","Colorless, Colorless, Colorless, Colorless","4","70","","Colorless","+30"
"pl4-9","Swalot","Pokemon","100","Psychic","Rare Holo","Colorless, Colorless, Colorless","3","","","Damage Roller","Psychic","1","","Put damage counters on the Defending Pokemon until the Defending Pokemon has the same remaining HP as Swalot. (If the Defending Pokemon has the same or less remaining HP as Swalot, this attack does nothing.)","Entangle Tackle","Psychic, Psychic, Colorless","3","50+","You may do 50 damage plus 30 more damage. If you do, this attack does 30 damage to 1 of your Pokemon, and don't apply Weakness and Resistance to this damage.","Psychic","+20"
"pl4-10","Tangrowth","Pokemon","110","Grass","Rare Holo","Colorless, Colorless, Colorless","3","","","Leaf Guard","Grass, Colorless","2","30","During your opponent's next turn, any damage done to Tangrowth by attacks is reduced by 20 (after applying Weakness and Resistance).","Swallow Up","Grass, Grass, Colorless, Colorless","4","50","Before doing damage, count the remaining HP of the Defending Pokemon and Tangrowth. If the Defending Pokemon has fewer remaining HP than Tangrowth's, this attack does 120 damage instead.","Fire","+30"
