"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ex8-1","Altaria","Pokemon","70","Colorless","Rare Holo","Colorless","1","Safeguard","Prevent all effects of attacks, including damage, done to Altaria by your opponent's Pokemon-ex.","Double Wing Attack","Lightning","1","","Does 20 Damage to each Defending Pokemon.","Dive","Water, Colorless, Colorless","3","50","","Lightning","x2"
"ex8-2","Beautifly","Pokemon","100","Grass","Rare Holo","Colorless","1","Hunch","As long as Beautifly's remaining HP is 40 or less, Beautifly does 40 more damage to the Defending Pokemon (before applying Weakness and Resistance).","Luring Antenna","Grass","1","20","Before doing damage, you may choose 1 of your opponent's Benched Pokemon and switch it with 1 of the Defending Pokemon. If you do, this attack does 20 damage to the new Defending Pokemon. Your opponent chooses the Defending Pokemon to switch.","Cutting Wind","Grass, Colorless, Colorless","3","50","","Fire","x2"
"ex8-3","Breloom","Pokemon","80","Fighting","Rare Holo","Colorless","1","","","Leaf Poison","Colorless","1","20","If Breloom has any Grass Energy attached to it, the Defending Pokemon is now Poisoned.","Hustle Punch","Fighting, Colorless, Colorless","3","70-","During your next turn, Hustle Punch attack's base damage is 50 instead of 70.","Psychic","x2"
"ex8-4","Camerupt","Pokemon","90","Fire","Rare Holo","Colorless, Colorless","2","","","Back Burner","Colorless","1","","Search your discard pile for up to 2 basic Energy cards and attach them to your Pokemon in any way you like.","Split Bomb","Fire, Colorless, Colorless","3","","Choose 2 of your opponent's Pokemon. This attack does 30 damage to each of them. (Don't apply Weakness and Resistance for Benched Pokemon.)","Water","x2"
"ex8-5","Claydol","Pokemon","80","Fighting","Rare Holo","Colorless","1","Psychic Trace","Once during your turn (before your attack), if Claydol is your Active Pokemon, you may shuffle your hand into your deck. Then, draw a number of cards equal to the number of cards in your opponent's hand. This power can't be used if Claydol is affected by a Special Condition.","Ancient Mantra","Colorless, Colorless","2","20+","If Claydol has any Psychic Energy attached to it, the Defending Pokemon is now Confused. If Claydol has any Fighting Energy attached to it, this attack does 20 damage plus 20 more damage.","","","","","","Water","x2"
"ex8-6","Crawdaunt","Pokemon","70","Darkness","Rare Holo","Colorless","1","Dark Protection","Any damage done to Crawdaunt by your opponent's attacks is reduced by 10 for each Darkness Energy attached to Crawdaunt (after applying Weakness and Resistance). You can't reduce more than 20 damage in this way.","Bubblebeam","Colorless, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Cross-Cut","Darkness, Colorless, Colorless","3","40+","If the Defending Pokemon is an Evolved Pokemon, this attack does 40 damage plus 20 more damage.","Grass","x2"
"ex8-7","Dusclops","Pokemon","70","Psychic","Rare Holo","Colorless","1","","","Psychic Removal","Psychic","1","20","Flip 2 coins. If both of them are heads, discard all Energy attached to the Defending Pokemon.","Powerful Hand","Psychic, Psychic, Colorless","3","","Count the number of cards in your hand. Put that many damage counters on the Defending Pokemon. You can't put more than 7 damage counters in this way.","Darkness","x2"
"ex8-8","Gyarados","Pokemon","90","Water","Rare Holo","Colorless, Colorless","2","","","Dragon Spark","Water","1","","This attack does 10 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Full Retaliation","Colorless, Colorless","2","20x","Does 20 damage times the number of damage counters on all of your Magikarp.","Lightning","x2"
"ex8-9","Jirachi","Pokemon","60","Metal","Rare Holo","Colorless","1","Wishing Star","Once during your turn (before your attack), if Jirachi is your Active Pokemon, you may look at the top 5 cards of your deck, choose 1 of them, and put it into your hand. Shuffle your deck afterward. Jirachi and your other Active Pokemon, if any, are now Asleep. This power can't be used if Jirachi is affected by a Special Condition.","Metallic Blow","Metal, Colorless","2","20+","If the Defending Pokemon has any Poke-Bodies, this attack does 20 damage plus 30 more damage.","","","","","","Fire","x2"
"ex8-10","Ludicolo","Pokemon","100","Water","Rare Holo","Colorless, Colorless","2","Swing Dance","Once during your turn (before your attack), you may draw a card. This power can't be used if Ludicolo is affected by a Special Condition.","Healing Steps","Water","1","30","You may discard as many cards as you like from your hand. If you do, remove that many damage counters from Ludicolo.","Circular Steps","Water, Colorless, Colorless","3","10x","Does 10 damage times the number of Pokemon in play (both yours and your opponent's), excluding Ludicolo.","Lightning","x2"
"ex8-11","Metagross","Pokemon","100","Psychic","Rare Holo","Colorless, Colorless","2","Super Connectivity","Once during your turn (before your attack), you may search your discard pile for a Psychic or Metal Energy card and attach it to your Active Pokemon. Then, put 1 damage counter on that Pokemon. This power can't be used if Metagross is affected by a Special Condition.","Link Blast","Psychic, Colorless","2","70","If Metagross and the Defending Pokemon have a different amount of Energy attached to them, this attack's base damage is 40 instead of 70.","","","","","","Psychic","x2"
"ex8-12","Mightyena","Pokemon","70","Darkness","Rare Holo","","0","","","Seek Out","Colorless","1","","Search your deck for 1 card and put it into your hand. Shuffle your deck afterward.","Pull Away","Colorless, Colorless","2","30","If your opponent has 5 or more cards in his or her hand, your opponent discards a number of cards until your opponent has 4 cards left in his or her hand.","Fighting","x2"
