"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"swsh12-1","Venonat","Pokemon","60","Grass","Common","Colorless","1","","","Tackle","Grass","1","20","","","","","","","Fire","x2"
"swsh12-2","Venomoth","Pokemon","90","Grass","Uncommon","","0","","","Miracle Powder","Grass","1","30","Flip a coin. If heads, choose a Special Condition. Your opponent's Active Pokemon is now affected by that Special Condition.","Gust","Grass, Colorless","2","70","","Fire","x2"
"swsh12-3","Spinarak","Pokemon","60","Grass","Common","Colorless","1","","","Bug Bite","Grass, Colorless","2","30","","","","","","","Fire","x2"
"swsh12-4","Ariados","Pokemon","90","Grass","Rare Holo","Colorless","1","Hidden Threads","Your opponent's Pokemon VSTAR's attacks cost Colorless more. You can't apply more than 1 Hidden Threads Ability at a time.","Pierce","Grass, Colorless","2","50","","","","","","","Fire","x2"
"swsh12-5","Sunkern","Pokemon","40","Grass","Common","Colorless","1","","","Seed Bomb","Colorless, Colorless","2","20","","","","","","","Fire","x2"
"swsh12-6","Sunflora","Pokemon","90","Grass","Uncommon","Colorless, Colorless","2","","","Bright Beam","Colorless, Colorless","2","10+","You may discard up to 3 Energy cards from your hand. This attack does 70 more damage for each card you discarded in this way.","","","","","","Fire","x2"
"swsh12-9","Petilil","Pokemon","50","Grass","Common","Colorless","1","","","Ram","Colorless","1","10","","Flop","Colorless, Colorless","2","20","","Fire","x2"
"swsh12-10","Hisuian Lilligant","Pokemon","120","Grass","Rare","Colorless","1","","","Swelling Scent","","0","","Search your deck for up to 2 Grass Energy cards and attach them to your Benched Pokemon in any way you like. Then, shuffle your deck.","Spiral Kick","Colorless, Colorless","2","50","","Fire","x2"
"swsh12-11","Foongus","Pokemon","50","Grass","Common","Colorless","1","","","Ram","Colorless","1","10","","","","","","","Fire","x2"
"swsh12-12","Amoonguss","Pokemon","90","Grass","Rare","Colorless, Colorless, Colorless","3","Surprise Spores","During your opponent's turn, if this Pokemon is discarded from your hand by an effect of an attack or Ability from your opponent's Pokemon, or by an effect of your opponent's Item or Supporter cards, discard your opponent's hand.","Hypno Hammer","Grass, Colorless","2","50","Your opponent's Active Pokemon is now Asleep.","","","","","","Fire","x2"
"swsh12-13","Durant","Pokemon","110","Grass","Common","Colorless, Colorless","2","","","Energy Digging","Colorless","1","","Search your deck for up to 2 basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.","Bite","Grass, Colorless","2","50","","Fire","x2"
"swsh12-14","Virizion","Pokemon","110","Grass","Rare","Colorless","1","","","Four as One","Colorless","1","20+","If Cobalion, Terrakion, and Keldeo are on your Bench, this attack does 70 more damage.","Leaf Drain","Grass, Colorless","2","50","Heal 20 damage from this Pokemon.","Fire","x2"
"swsh12-17","Vulpix","Pokemon","70","Fire","Common","Colorless","1","","","Jump On","Fire","1","10+","Flip a coin. If heads, this attack does 20 more damage.","","","","","","Water","x2"
"swsh12-18","Ninetales","Pokemon","110","Fire","Uncommon","Colorless","1","","","Hypnotic Gaze","Colorless","1","","Your opponent's Active Pokemon is now Asleep.","Scorching Breath","Fire, Colorless","2","120","During your next turn, this Pokemon can't attack.","Water","x2"
"swsh12-19","Growlithe","Pokemon","90","Fire","Common","Colorless, Colorless, Colorless","3","","","Flare","Colorless","1","10","","Ram","Fire, Colorless","2","20","","Water","x2"
"swsh12-20","Arcanine","Pokemon","140","Fire","Rare","Colorless, Colorless, Colorless","3","","","Flame Cloak","Colorless","1","30","Attach a Fire Energy card from your discard pile to this Pokemon.","Fighting Tackle","Fire, Fire, Colorless","3","100+","If your opponent's Active Pokemon is a Pokemon V, this attack does 100 more damage.","Water","x2"
"swsh12-21","Ponyta","Pokemon","70","Fire","Common","Colorless","1","","","Take Down","Fire, Colorless","2","50","This Pokemon also does 10 damage to itself.","","","","","","Water","x2"
"swsh12-22","Rapidash","Pokemon","100","Fire","Rare Holo","Colorless","1","Heat Boost","Once during your turn, you may discard a Fire Energy card from your hand in order to use this Ability. During this turn, your Fire Pokemon's attacks do 30 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance).","Fire Mane","Fire, Colorless","2","60","","","","","","","Water","x2"
"swsh12-23","Victini","Pokemon","70","Fire","Rare","Colorless","1","","","Assisting Flame","Fire","1","20","Attach up to 2 Fire Energy cards from your discard pile to your Pokemon in any way you like.","Flare","Fire, Fire","2","40","","Water","x2"
"swsh12-25","Fennekin","Pokemon","60","Fire","Common","Colorless","1","","","Lead","Colorless","1","","Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.","Live Coal","Fire","1","10","","Water","x2"
"swsh12-26","Braixen","Pokemon","90","Fire","Uncommon","Colorless","1","","","Combustion","Fire","1","30","","Flare Parade","Colorless, Colorless","2","60x","This attack does 60 damage for each Serena card in your discard pile.","Water","x2"
"swsh12-27","Delphox","Pokemon","150","Fire","Rare","Colorless, Colorless","2","","","Flare Parade","Colorless","1","60x","This attack does 60 damage for each Serena card in your discard pile.","Energy Crush","Colorless, Colorless","2","50x","This attack does 50 damage for each Energy attached to all of your opponent's Pokemon.","Water","x2"
"swsh12-28","Fletchinder","Pokemon","80","Fire","Uncommon","Colorless","1","","","Steady Firebreathing","Fire","1","30","","","","","","","Water","x2"
"swsh12-29","Talonflame","Pokemon","140","Fire","Rare","Colorless","1","","","Quick Dive","Fire","1","","This attack does 50 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Merciless Strike","Fire","1","80+","If your opponent's Active Pokemon already has any damage counters on it, this attack does 80 more damage.","Water","x2"
"swsh12-30","Litten","Pokemon","70","Fire","Common","Colorless, Colorless","2","","","Gnaw","Fire","1","10","","Reprisal","Fire, Fire","2","20x","This attack does 20 damage for each damage counter on this Pokemon.","Water","x2"
"swsh12-31","Torracat","Pokemon","80","Fire","Uncommon","Colorless, Colorless","2","","","Gritty Claws","Fire, Fire","2","40","During your opponent's next turn, if this Pokemon has full HP and would be Knocked Out by damage from an attack, it is not Knocked Out, and its remaining HP becomes 10.","Combustion","Fire, Fire, Fire","3","70","","Water","x2"
"swsh12-32","Incineroar","Pokemon","170","Fire","Rare","Colorless, Colorless, Colorless","3","","","Secret Attack","Fire","1","","Choose an attack from 1 of this Pokemon's previous Evolutions and use it as this attack.","Flare Shot","Fire, Fire","2","180","Discard all Energy from this Pokemon.","Water","x2"
"swsh12-36","Articuno","Pokemon","110","Water","Rare Holo","Colorless","1","","","Ice Wing","Water","1","20","","Wild Freeze","Water, Water","2","70","This Pokemon also does 50 damage to itself. Your opponent's Active Pokemon is now Paralyzed.","Metal","x2"
"swsh12-37","Wailmer","Pokemon","110","Water","Common","Colorless, Colorless, Colorless, Colorless","4","","","Gulp Down","Water, Colorless","2","30","Heal from this Pokemon the same amount of damage you did to your opponent's Active Pokemon.","Wave Splash","Water, Water, Colorless","3","60","","Lightning","x2"
"swsh12-38","Wailord","Pokemon","200","Water","Uncommon","Colorless, Colorless, Colorless, Colorless","4","Jumbo-Sized","This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).","Special Wave","Water, Water, Water, Colorless","4","120+","If this Pokemon has any Special Energy attached, this attack does 120 more damage.","","","","","","Lightning","x2"
"swsh12-39","Feebas","Pokemon","30","Water","Common","Colorless","1","","","Ascension","Colorless","1","","Search your deck for a card that evolves from this Pokemon and put it onto this Pokemon to evolve it. Then, shuffle your deck.","Splash","Water","1","10","","Lightning","x2"
"swsh12-40","Milotic","Pokemon","130","Water","Rare","Colorless, Colorless","2","","","Water Arrow","Water","1","","This attack does 50 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Mellow Wave","Water, Colorless","2","60","Your opponent's Active Pokemon is now Asleep.","Lightning","x2"
"swsh12-41","Snorunt","Pokemon","60","Water","Common","Colorless","1","","","Collect","Colorless","1","","Draw a card.","Icy Snow","Water, Colorless","2","20","","Metal","x2"
"swsh12-42","Glalie","Pokemon","130","Water","Uncommon","Colorless, Colorless","2","","","Bite","Water, Colorless, Colorless","3","60","","Big Mouth","Colorless, Colorless, Colorless, Colorless","4","130+","If you played Candice from your hand during this turn, this attack does 130 more damage.","Metal","x2"
"swsh12-43","Froslass","Pokemon","90","Water","Rare","Colorless","1","","","Frosty Jail","Water","1","20+","If you played Candice from your hand during this turn, this attack does 90 more damage, and your opponent's Active Pokemon is now Paralyzed.","Frost Breath","Water, Colorless","2","60","","Metal","x2"
"swsh12-44","Relicanth","Pokemon","90","Water","Common","Colorless","1","","","Fossil Finding","Colorless","1","","Shuffle up to 4 in any combination of Unidentified Fossil and Rare Fossil cards from your discard pile into your deck.","Water Pulse","Water, Colorless","2","30","Your opponent's Active Pokemon is now Asleep.","Lightning","x2"
"swsh12-45","Phione","Pokemon","70","Water","Rare","Colorless","1","","","Sea Feast","Water","1","","Search your deck for up to 3 Basic Water Pokemon and put them onto your Bench. Then, shuffle your deck.","Wave Splash","Water","1","20","","Lightning","x2"
"swsh12-46","Keldeo","Pokemon","120","Water","Rare","Colorless, Colorless","2","","","Wave Splash","Water","1","20","","Four as One","Water, Colorless, Colorless","3","50+","If Cobalion, Terrakion, and Virizion are on your Bench, this attack does 170 more damage.","Lightning","x2"
"swsh12-47","Dewpider","Pokemon","60","Water","Common","Colorless","1","","","Hook","Water, Colorless","2","30","","","","","","","Lightning","x2"
"swsh12-48","Araquanid","Pokemon","120","Water","Uncommon","Colorless, Colorless","2","","","Drowning Ball","Water","1","20","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed, and discard an Energy from that Pokemon.","Headbutt Bounce","Water, Colorless","2","60","","Lightning","x2"
"swsh12-49","Pikachu","Pokemon","70","Lightning","Common","Colorless","1","","","Pika Strike","Lightning","1","20+","If 1 of your Dedenne used Dede-Short during your last turn, this attack does 180 more damage.","","","","","","Fighting","x2"
"swsh12-50","Raichu","Pokemon","120","Lightning","Uncommon","Colorless","1","","","Ambushing Spark","Colorless","1","40+","If your opponent has used their VSTAR Power during this game, this attack does 100 more damage.","Electric Ball","Lightning, Lightning, Colorless","3","120","","Fighting","x2"
"swsh12-51","Chinchou","Pokemon","60","Lightning","Common","Colorless","1","","","Lightning Ball","Lightning","1","10","","Gentle Slap","Lightning, Lightning","2","20","","Fighting","x2"
"swsh12-52","Lanturn","Pokemon","120","Lightning","Uncommon","Colorless, Colorless","2","","","Ram","Lightning","1","30","","Strong Volt","Lightning, Lightning, Colorless","3","160","Discard 2 Energy from this Pokemon.","Fighting","x2"
"swsh12-53","Rotom","Pokemon","80","Lightning","Common","Colorless","1","","","Overhaul","Colorless","1","","Shuffle your hand into your deck. Then, draw 6 cards.","Mach Bolt","Lightning, Colorless, Colorless","3","80","","Fighting","x2"
"swsh12-54","Emolga","Pokemon","70","Lightning","Common","","0","","","Lucky Find","Colorless","1","","Search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck.","Static Shock","Lightning, Colorless","2","40","","Fighting","x2"
"swsh12-55","Stunfisk","Pokemon","110","Lightning","Common","Colorless, Colorless","2","","","Mud Shot","Colorless, Colorless","2","30","","Mystery Bolt","Lightning, Colorless, Colorless","3","","You can use this attack only if you have no Supporter cards in your discard pile. This attack does 100 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"swsh12-56","Zeraora","Pokemon","110","Lightning","Rare","","0","","","Battle Claw","Lightning","1","30+","If your opponent's Active Pokemon is an Evolution Pokemon, this attack does 30 more damage.","Mach Bolt","Lightning, Colorless, Colorless","3","80","","Fighting","x2"
"swsh12-60","Drowzee","Pokemon","70","Psychic","Common","Colorless, Colorless","2","","","Psypunch","Psychic","1","10","","Hypnotic Ray","Psychic, Colorless","2","20","Your opponent's Active Pokemon is now Asleep.","Darkness","x2"
"swsh12-61","Hypno","Pokemon","110","Psychic","Uncommon","Colorless, Colorless","2","","","Psy Call","Psychic","1","","Search your deck for up to 2 Stage 1 Pokemon and put them onto your Bench. Then, shuffle your deck.","Zen Headbutt","Psychic, Psychic, Colorless","3","90","","Darkness","x2"
"swsh12-62","Jynx","Pokemon","100","Psychic","Uncommon","Colorless, Colorless","2","Selfish Lips","If this Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon V, your opponent can't take any Prize cards for it.","Psychic Assault","Colorless, Colorless","2","10+","This attack does 10 more damage for each damage counter on your opponent's Active Pokemon.","","","","","","Darkness","x2"
"swsh12-63","Misdreavus","Pokemon","60","Psychic","Common","Colorless","1","","","Confuse Ray","Psychic","1","10","Flip a coin. If heads, your opponent's Active Pokemon is now Confused.","","","","","","Darkness","x2"
"swsh12-64","Mismagius","Pokemon","90","Psychic","Rare","Colorless","1","Spiteful Magic","If this Pokemon has full HP and is Knocked Out by damage from an attack from your opponent's Pokemon, put 8 damage counters on the Attacking Pokemon.","Eerie Voice","Psychic","1","","Put 2 damage counters on each of your opponent's Pokemon.","","","","","","Darkness","x2"
"swsh12-67","Ralts","Pokemon","60","Psychic","Common","Colorless","1","","","Memory Skip","Psychic","1","10","Choose 1 of your opponent's Active Pokemon's attacks. During your opponent's next turn, that Pokemon can't use that attack.","","","","","","Metal","x2"
"swsh12-68","Kirlia","Pokemon","80","Psychic","Uncommon","Colorless, Colorless","2","Refinement","You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw 2 cards.","Slap","Psychic, Colorless","2","30","","","","","","","Metal","x2"
"swsh12-69","Gardevoir","Pokemon","150","Psychic","Rare","Colorless, Colorless","2","Refinement","You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw 2 cards.","Magical Shot","Psychic, Colorless","2","120","","","","","","","Metal","x2"
"swsh12-72","Meditite","Pokemon","60","Psychic","Common","Colorless","1","Yoga Guard","As long as this Pokemon is on your Bench, prevent all damage done to this Pokemon by attacks (both yours and your opponent's).","Psyshot","Colorless, Colorless","2","20","","","","","","","Darkness","x2"
"swsh12-73","Medicham","Pokemon","120","Psychic","Rare Holo","Colorless, Colorless","2","Chakra Awakening","If you have exactly 4 cards in your hand, this Pokemon's attacks cost ColorlessColorlessColorless less.","Vigorous Kick","Colorless, Colorless, Colorless","3","80+","If your opponent has any Pokemon VMAX in play, this attack does 90 more damage.","","","","","","Darkness","x2"
"swsh12-74","Chimecho","Pokemon","70","Psychic","Common","Colorless","1","","","Dreaming Tone","Psychic","1","","During your opponent's next turn, if an Energy card is attached to the Defending Pokemon from your opponent's hand, that Pokemon will be Asleep.","Hang Down","Psychic, Colorless","2","30","","Darkness","x2"
"swsh12-75","Sigilyph","Pokemon","100","Psychic","Uncommon","Colorless","1","","","Warning","Colorless","1","","Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck. If your opponent's Active Pokemon is a Pokemon V, you may put up to 5 Basic Pokemon onto your Bench in this way instead.","Cutting Wind","Psychic, Colorless, Colorless","3","70","","Lightning","x2"
"swsh12-76","Solosis","Pokemon","40","Psychic","Common","Colorless","1","","","Ram","Colorless, Colorless","2","20","","","","","","","Darkness","x2"
