"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"dp3-1","Ampharos","Pokemon","130","Lightning","Rare Holo","Colorless, Colorless, Colorless","3","Jamming","After your opponent plays a Supporter card from his or her hand, put 1 damage counter on each of your opponent's Pokemon. You can't use more than 1 Jamming Poke-Body each turn.","Cluster Bolt","Lightning, Colorless, Colorless","3","70","You may discard all Lightning Energy attached to Ampharos. If you do, this attack does 20 damage to each of your opponent's Benched Pokemon that has any Energy cards attached to it. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fighting","+30"
"dp3-2","Blastoise","Pokemon","120","Water","Rare Holo","Colorless, Colorless","2","Waterlog","Once during your turn (before your attack), you may attach as many basic Water Energy cards from your hand to any of your Pokemon in any way you like. If you do, your turn ends. This power can't be used if Blastoise is affected by a Special Condition.","Hydro Pump","Water, Water, Colorless","3","50+","Does 50 damage plus 20 more damage for each Water Energy attached to Blastoise but not used to pay for this attack's Energy cost. You can't add more than 40 damage in this way.","","","","","","Lightning","+30"
"dp3-3","Charizard","Pokemon","130","Fire","Rare Holo","Colorless, Colorless, Colorless","3","Fury Blaze","If your opponent has 3 or less Prize cards left, each of Charizard's attacks does 50 more damage to the Active Pokemon (before applying Weakness and Resistance).","Blast Burn","Fire, Fire, Fire, Colorless","4","120","Flip a coin. If heads, discard 2 Energy cards attached to Charizard. If tails, discard 4 Energy cards attached to Charizard. (If you can't, this attack does nothing.)","","","","","","Water","+40"
"dp3-4","Entei","Pokemon","80","Fire","Rare Holo","Colorless, Colorless","2","Burning Coat","Whenever 1 of your opponent's Pokemon is Knocked Out by damage from Entei's attacks, discard the top 3 cards from your opponent's deck.","Blaze Roar","Fire, Fire, Fire","3","60","Does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) Flip a coin. If tails, discard 2 Fire Energy attached to Entei.","","","","","","Water","+20"
"dp3-5","Flygon","Pokemon","120","Fighting","Rare Holo","Colorless","1","Irritating Buzz","As long as Flygon is your Active Pokemon, put 1 damage counter on each of your opponent's Active Pokemon between turns, excluding Fighting Pokemon.","Sand Sonic","Fighting, Colorless, Colorless","3","60+","If you attach a Fighting Energy card from your hand to Flygon during this turn, this attack does 60 damage plus 20 more damage.","","","","","","Water","+30"
"dp3-6","Gallade","Pokemon","130","Fighting","Rare Holo","Colorless, Colorless","2","","","Sonic Blade","Fighting, Colorless","2","","Put damage counters on the Defending Pokemon until it is 50 HP away from being Knocked Out. If you do, your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","Psychic Cut","Psychic, Colorless, Colorless","3","60+","You may choose as many of your face-down Prize cards as you like and put them face up. If you do, this attack does 60 damage plus 20 more damage for each Prize card you chose. (These cards remain face up for the rest of the game.)","Psychic","+30"
"dp3-7","Gardevoir","Pokemon","110","Psychic","Rare Holo","Colorless, Colorless","2","Telepass","Once during your turn (before your attack), you may search your opponent's discard pile for a Supporter card and use the effect of that card as the effect of this power. (The Supporter card remains in your opponent's discard pile.) You can't use more than 1 Telepass Poke-Power each turn. This power can't be used if Gardevoir is affected by a Special Condition.","Psychic Lock","Psychic, Colorless, Colorless","3","60","During your opponent's next turn, your opponent can't use any Poke-Powers on his or her Pokemon.","","","","","","Psychic","+30"
"dp3-8","Gastrodon East Sea","Pokemon","100","Water","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","Osmotic Pressure","Once during your turn (before your attack), if you have Gastrodon West Sea in play, you may move up to 3 damage counters from Gastrodon East Sea to 1 of your Gastrodon West Sea.","Dwindling Wave","Water, Colorless, Colorless","3","80-","Does 80 damage minus 10 damage for each damage counter on Gastrodon East Sea.","","","","","","Grass","+30"
"dp3-9","Gastrodon West Sea","Pokemon","100","Fighting","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","","","Raging Flood","Fighting, Colorless","2","20+","Does 20 damage plus 10 more damage for each damage counter on Gastrodon West Sea. Then, remove 2 damage counters from Gastrodon West Sea.","Wild Waves","Fighting, Colorless, Colorless, Colorless","4","80","Put 1 damage counter on each Benched Pokemon (both yours and your opponent's).","Grass","+30"
"dp3-10","Ho-Oh","Pokemon","90","Fire","Rare Holo","Colorless, Colorless","2","Phoenix Turn","Once during your opponent's turn, if Ho-Oh would be Knocked Out by damage from an attack, you may flip a coin. If heads, Ho-Oh isn't discarded. Instead, remove all damage counters, Special Conditions, and other effects from Ho-Oh. Then, discard all cards attached to Ho-Oh (except for Energy cards). This counts as Ho-Oh being Knocked Out and your opponent takes a Prize card.","Rainbow Wing","Colorless, Colorless, Colorless, Colorless","4","20x","This attack does 20 damage times the number of different types of basic Energy cards attached to Ho-Oh.","","","","","","Water","x2"
"dp3-11","Jumpluff","Pokemon","90","Grass","Rare Holo","","0","Cotton Spore","Whenever Jumpluff would be damaged by your opponent's attack, flip a coin. If heads, prevent all damage done to Jumpluff by that attack.","Cottonweed Punch","Grass, Grass","2","","Flip 2 coins. Choose 1 of your opponent's Pokemon. For each heads, this attack does 30 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fire","+30"
"dp3-12","Lickilicky","Pokemon","110","Colorless","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","","","Tongue Reel","Colorless, Colorless","2","","Choose 1 of your opponent's Pokemon. If you choose a Benched Pokemon, switch the Defending Pokemon with that Pokemon. This attack does 20 damage to the Pokemon you chose. Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Boundless Power","Colorless, Colorless, Colorless, Colorless","4","80","During your next turn, Lickilicky can't attack.","Fighting","+30"
