"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sm75-1","Charmander","Pokemon","70","Fire","Common","Colorless, Colorless","2","","","Fire Fang","Fire, Colorless","2","20","Your opponent's Active Pokemon is now Burned.","","","","","","Water","x2"
"sm75-2","Charmeleon","Pokemon","80","Fire","Uncommon","Colorless, Colorless","2","Burning Fighter","When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may discard the top 5 cards of your deck. If any of those cards are Fire Energy cards, attach them to this Pokemon.","Flamethrower","Fire, Fire, Colorless","3","80","Discard an Energy from this Pokemon.","","","","","","Water","x2"
"sm75-3","Charizard","Pokemon","160","Fire","Rare Holo","Colorless, Colorless","2","Resolute Flame","This Pokemon's attacks do 30 more damage to your opponent's Active Pokemon for each of their Pokemon-GX and Pokemon-EX in play.","Fiery Blast","Fire, Fire, Colorless","3","130","Discard an Energy from this Pokemon.","","","","","","Water","x2"
"sm75-4","Torchic","Pokemon","60","Fire","Common","Colorless","1","","","Singe","Colorless","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Burned.","","","","","","Water","x2"
"sm75-5","Combusken","Pokemon","80","Fire","Uncommon","Colorless","1","Natural Cure","Whenever you attach an Energy card from your hand to this Pokemon, remove all Special Conditions from it.","Lunge","Colorless, Colorless","2","60","Flip a coin. If tails, this attack does nothing.","","","","","","Water","x2"
"sm75-6","Blaziken","Pokemon","150","Fire","Rare Holo","Colorless, Colorless","2","Firestarter","Once during your turn (before your attack), you may attach a Fire Energy card from your discard pile to 1 of your Benched Pokemon.","Fire Stream","Fire, Colorless, Colorless","3","90","Discard a Fire Energy from this Pokemon. This attack does 20 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Water","x2"
"sm75-8","Darumaka","Pokemon","70","Fire","Common","Colorless, Colorless","2","","","Damage Rush","Colorless, Colorless","2","10+","Flip a coin until you get tails. This attack does 30 more damage for each heads.","","","","","","Water","x2"
"sm75-9","Darmanitan","Pokemon","130","Fire","Uncommon","Colorless, Colorless","2","","","Heat Assist","Fire","1","","Attach up to 3 Fire Energy cards from your hand to your Pokemon in any way you like.","Darmani-Hands","Fire, Fire, Colorless","3","30+","Flip 4 coins. This attack does 50 more damage for each heads.","Water","x2"
"sm75-10","Heatmor","Pokemon","110","Fire","Uncommon","Colorless, Colorless","2","","","Singe","Fire","1","","Your opponent's Active Pokemon is now Burned.","Charring Breath","Fire, Fire","2","120","If your opponent's Active Pokemon isn't Burned, this attack does nothing.","Water","x2"
"sm75-12","Litten","Pokemon","60","Fire","Common","Colorless","1","","","Fury Swipes","Fire","1","10x","Flip 3 coins. This attack does 10 damage for each heads.","","","","","","Water","x2"
"sm75-13","Salandit","Pokemon","60","Fire","Common","Colorless","1","","","Call for Family","Colorless","1","","Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck.","Dig Claws","Fire, Colorless","2","20","","Water","x2"
"sm75-14","Salazzle","Pokemon","110","Fire","Uncommon","Colorless","1","","","Ring of Fire","Fire","1","20","Your opponent's Active Pokemon is now Burned. It can't retreat during your opponent's next turn.","Flamethrower","Fire, Colorless","2","80","Discard an Energy from this Pokemon.","Water","x2"
"sm75-15","Horsea","Pokemon","40","Water","Common","Colorless","1","","","Splatter","Water","1","","This attack does 20 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Grass","x2"
"sm75-16","Horsea","Pokemon","50","Water","Common","Colorless","1","","","Hydro Pump","Colorless","1","10+","This attack does 10 more damage times the amount of Water Energy attached to this Pokemon.","","","","","","Grass","x2"
"sm75-17","Seadra","Pokemon","90","Water","Uncommon","Colorless","1","","","Hydro Pump","Colorless","1","10+","This attack does 20 more damage times the amount of Water Energy attached to this Pokemon.","","","","","","Grass","x2"
"sm75-19","Magikarp","Pokemon","30","Water","Common","Colorless","1","","","Water Splash","Water","1","10+","Flip a coin. If heads, this attack does 10 more damage.","","","","","","Lightning","x2"
"sm75-20","Gyarados","Pokemon","160","Water","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","Commotion","If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if this Pokemon is Knocked Out), put 2 damage counters on each of your Benched Pokemon.","Wild Tail","Water, Water, Colorless","3","160","You may discard any Stadium card in play.","","","","","","Lightning","x2"
"sm75-21","Lapras","Pokemon","120","Water","Uncommon","Colorless, Colorless","2","","","Aqua Bullet","Water","1","20","This attack does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Hydro Pump","Colorless, Colorless, Colorless","3","70+","This attack does 10 more damage times the amount of Water Energy attached to this Pokemon.","Grass","x2"
"sm75-22","Totodile","Pokemon","60","Water","Common","Colorless","1","","","Leer","Colorless","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Fury Swipes","Water","1","10x","Flip 3 coins. This attack does 10 damage for each heads.","Grass","x2"
"sm75-23","Croconaw","Pokemon","90","Water","Uncommon","Colorless, Colorless","2","","","Tackle","Colorless, Colorless","2","30","","Sweep Away","Water, Water, Colorless","3","90","Discard the top 3 cards of your deck.","Grass","x2"
"sm75-24","Feraligatr","Pokemon","160","Water","Rare Holo","Colorless, Colorless, Colorless","3","Downpour","As often as you like during your turn (before your attack), you may discard a Water Energy card from your hand.","Riptide","Water, Water","2","10+","This attack does 20 more damage for each Water Energy card in your discard pile. Then, shuffle those cards into your deck.","","","","","","Grass","x2"
"sm75-25","Wooper","Pokemon","70","Water","Common","Colorless","1","","","Ram","Colorless","1","10","","Rain Splash","Water, Colorless","2","20","","Grass","x2"
"sm75-26","Quagsire","Pokemon","120","Water","Uncommon","Colorless, Colorless","2","Wash Out","As often as you like during your turn (before your attack), you may move a Water Energy from 1 of your Benched Pokemon to your Active Pokemon.","Hydro Pump","Colorless, Colorless, Colorless","3","60+","This attack does 20 more damage times the amount of Water Energy attached to this Pokemon.","","","","","","Grass","x2"
"sm75-27","Corsola","Pokemon","90","Water","Common","Colorless","1","","","Bubble Shoot","Water","1","","This attack does 20 damage times the amount of Water Energy attached to this Pokemon to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Grass","x2"
"sm75-28","Feebas","Pokemon","30","Water","Common","Colorless","1","Submerge","As long as this Pokemon is on your Bench, prevent all damage done to this Pokemon by attacks (both yours and your opponent's).","Rain Splash","Water","1","10","","","","","","","Grass","x2"
"sm75-29","Milotic","Pokemon","120","Water","Uncommon","Colorless","1","","","Aurora Wave","Water","1","30","Your opponent's Active Pokemon is now Confused.","Aqua Split","Water, Water, Water","3","40","This attack does 40 damage to 2 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Grass","x2"
"sm75-30","Phione","Pokemon","70","Water","Uncommon","Colorless","1","Murmurs of the Sea","Your Water Pokemon can't be Confused. If those Pokemon are already Confused, remove that Special Condition.","Water Pulse","Water, Water","2","30","Your opponent's Active Pokemon is now Asleep.","","","","","","Grass","x2"
"sm75-31","Wishiwashi","Pokemon","30","Water","Common","Colorless","1","Meet Up","Your Wishiwashi-GX in play get +20 HP, and their attacks do 20 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance).","Water Gun","Water","1","20","","","","","","","Lightning","x2"
"sm75-32","Trapinch","Pokemon","60","Fighting","Common","Colorless","1","","","Mini Earthquake","Fighting","1","20","This attack does 10 damage to each of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Grass","x2"
"sm75-33","Hydreigon","Pokemon","160","Darkness","Rare Holo","Colorless, Colorless","2","Weed Out","Once during your turn (before your attack), you may choose 3 of your Benched Pokemon. Then, discard your other Benched Pokemon.","Dark Destruction","Darkness, Darkness, Colorless","3","120","You may discard an Energy from this Pokemon. If you do, discard an Energy from your opponent's Active Pokemon.","","","","","","Fighting","x2"
"sm75-34","Dratini","Pokemon","60","Dragon","Common","Colorless, Colorless","2","","","Wrap","Lightning","1","10","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Fairy","x2"
"sm75-35","Dratini","Pokemon","70","Dragon","Common","Colorless, Colorless","2","","","Tail Whap","Water, Colorless","2","30","","","","","","","Fairy","x2"
"sm75-36","Dragonair","Pokemon","100","Dragon","Uncommon","Colorless, Colorless","2","","","Dragon Tail","Colorless, Colorless, Colorless","3","60x","Flip 2 coins. This attack does 60 damage for each heads.","Waterfall","Water, Lightning, Colorless, Colorless","4","80","","Fairy","x2"
"sm75-38","Vibrava","Pokemon","80","Dragon","Common","Colorless","1","","","Sonic Edge","Fighting, Colorless","2","50","This attack's damage isn't affected by any effects on your opponent's Active Pokemon.","","","","","","Fairy","x2"
"sm75-39","Flygon","Pokemon","140","Dragon","Uncommon","Colorless","1","Dragon Guard","Prevent all effects of your opponent's attacks, except damage, done to your Dragon Pokemon. (Existing effects are not removed.)","Sand Tomb","Fighting, Fighting, Colorless","3","110","The Defending Pokemon can't retreat during your opponent's next turn.","","","","","","Fairy","x2"
"sm75-40","Altaria","Pokemon","80","Dragon","Rare Holo","Colorless","1","Fight Song","Your Dragon Pokemon's attacks do 20 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance).","Pierce","Colorless, Colorless","2","20","","","","","","","Fairy","x2"
"sm75-40a","Altaria","Pokemon","80","Dragon","Rare Holo","Colorless","1","Fight Song","Your Dragon Pokemon's attacks do 20 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance).","Pierce","Colorless, Colorless","2","20","","","","","","","Fairy","x2"
"sm75-42","Bagon","Pokemon","60","Dragon","Common","Colorless","1","","","Risky Kick","Colorless","1","10","Flip a coin. If tails, this attack does nothing.","Dragon Eye","Fire, Water","2","20","Your opponent's Active Pokemon is now Asleep.","Fairy","x2"
"sm75-43","Shelgon","Pokemon","80","Dragon","Uncommon","Colorless, Colorless","2","Energy Guard","If this Pokemon has any basic Energy attached to it, it takes 20 less damage from attacks (after applying Weakness and Resistance).","Rollout","Colorless, Colorless","2","30","","","","","","","Fairy","x2"
