"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sm11-2","Yanma","Pokemon","70","Grass","Common","Colorless","1","","","Tackle","Colorless","1","10","","Cutting Wind","Colorless, Colorless","2","20","","Fire","x2"
"sm11-3","Yanmega","Pokemon","120","Grass","Uncommon","Colorless","1","","","Tackle","Colorless, Colorless","2","50","","Air Slash","Colorless, Colorless, Colorless","3","100","Discard an Energy from this Pokemon.","Fire","x2"
"sm11-4","Celebi","Pokemon","80","Grass","Rare Holo","Colorless","1","","","Time Spiral","Grass","1","","Devolve 1 of your opponent's evolved Pokemon by removing the highest Stage Evolution card from it. Your opponent shuffles that card into their deck.","Mind Bend","Grass","1","20","Your opponent's Active Pokemon is now Confused.","Fire","x2"
"sm11-5","Shroomish","Pokemon","60","Grass","Common","Colorless","1","","","Poison Powder","Grass","1","","Your opponent's Active Pokemon is now Poisoned.","","","","","","Fire","x2"
"sm11-6","Sewaddle","Pokemon","50","Grass","Common","Colorless","1","","","Multiply","Colorless","1","","Search your deck for up to 2 Sewaddle and put them onto your Bench. Then, shuffle your deck.","Gnaw","Colorless","1","10","","Fire","x2"
"sm11-7","Sewaddle","Pokemon","50","Grass","Common","Colorless","1","Swaddling Leaves","This Pokemon takes 10 less damage from attacks (after applying Weakness and Resistance).","Surprise Attack","Grass","1","20","Flip a coin. If tails, this attack does nothing.","","","","","","Fire","x2"
"sm11-8","Swadloon","Pokemon","70","Grass","Uncommon","Colorless, Colorless","2","Swaddling Leaves","This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).","Bug Bite","Colorless","1","10","","","","","","","Fire","x2"
"sm11-9","Leavanny","Pokemon","120","Grass","Rare","Colorless","1","Blanket Weaver","Your Grass Pokemon take 40 less damage from your opponent's attacks (after applying Weakness and Resistance). You can't apply more than 1 Blanket Weaver Ability at a time.","Razor Leaf","Grass, Colorless","2","70","","","","","","","Fire","x2"
"sm11-10","Dwebble","Pokemon","70","Grass","Common","Colorless, Colorless","2","","","Dig Claws","Colorless","1","10","","","","","","","Fire","x2"
"sm11-11","Crustle","Pokemon","120","Grass","Rare","Colorless, Colorless, Colorless","3","Shell Armor","This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).","Fury Cutter","Grass, Colorless, Colorless","3","50+","Flip 3 coins. If 1 of them is heads, this attack does 40 more damage. If 2 of them are heads, this attack does 80 more damage. If all of them are heads, this attack does 150 more damage.","","","","","","Fire","x2"
