"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sm9-2","Weedle","Pokemon","40","Grass","Common","Colorless","1","","","Tangle Drag","Grass","1","","Switch 1 of your opponent's Benched Pokemon with their Active Pokemon.","Bug Bite","Grass","1","10","","Fire","x2"
"sm9-3","Weedle","Pokemon","50","Grass","Common","Colorless","1","","","Reckless Charge","Colorless","1","20","This Pokemon does 10 damage to itself.","","","","","","Fire","x2"
"sm9-4","Kakuna","Pokemon","80","Grass","Uncommon","Colorless, Colorless, Colorless","3","Grass Cushion","If this Pokemon has any Grass Energy attached to it, it takes 30 less damage from attacks (after applying Weakness and Resistance).","Bug Bite","Colorless, Colorless","2","20","","","","","","","Fire","x2"
"sm9-5","Beedrill","Pokemon","130","Grass","Rare","Colorless","1","","","Destiny Stinger","Grass","1","","You can use this attack only if this Pokemon has any damage counters on it. Both Active Pokemon are Knocked Out.","Reckless Charge","Colorless, Colorless","2","90","This Pokemon does 10 damage to itself.","Fire","x2"
"sm9-6","Paras","Pokemon","70","Grass","Common","Colorless","1","","","Scratch","Colorless","1","10","","Slash","Grass, Colorless","2","20","","Fire","x2"
"sm9-7","Parasect","Pokemon","100","Grass","Rare","Colorless, Colorless","2","Panic Spores","Put 2 damage counters on your opponent's Confused Pokemon between turns.","Mysterious Powder","Grass, Colorless","2","30","Flip a coin. If heads, your opponent's Active Pokemon is now Confused.","","","","","","Fire","x2"
"sm9-8","Exeggcute","Pokemon","50","Grass","Common","Colorless","1","","","Bullet Seed","Grass","1","10x","Flip 4 coins. This attack does 10 damage for each heads.","","","","","","Fire","x2"
"sm9-9","Pinsir","Pokemon","120","Grass","Rare","Colorless, Colorless, Colorless","3","","","Grip and Squeeze","Colorless, Colorless","2","30","The Defending Pokemon can't retreat during your opponent's next turn.","Guillotine Hug","Grass, Colorless, Colorless","3","","Flip 2 coins. If both of them are heads, your opponent's Active Pokemon is Knocked Out.","Fire","x2"
"sm9-11","Charmander","Pokemon","50","Fire","Common","Colorless","1","","","Scratch","Fire","1","10","","Reprisal","Colorless, Colorless","2","20x","This attack does 20 damage for each damage counter on this Pokemon.","Water","x2"
"sm9-12","Charmander","Pokemon","70","Fire","Common","Colorless","1","","","Ember","Fire","1","30","Discard an Energy from this Pokemon.","","","","","","Water","x2"
"sm9-13","Charmeleon","Pokemon","90","Fire","Uncommon","Colorless, Colorless","2","","","Fire Fang","Fire, Fire","2","30","Your opponent's Active Pokemon is now Burned.","","","","","","Water","x2"
"sm9-14","Charizard","Pokemon","150","Fire","Rare","Colorless, Colorless","2","Roaring Resolve","Once during your turn (before your attack), you may put 2 damage counters on this Pokemon. If you do, search your deck for up to 2 Fire Energy cards and attach them to this Pokemon. Then, shuffle your deck.","Continuous Blaze Ball","Fire, Fire","2","30+","Discard all Fire Energy from this Pokemon. This attack does 50 more damage for each card you discarded in this way.","","","","","","Water","x2"
