"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"bw3-1","Sewaddle","Pokemon","50","Grass","Common","Colorless","1","","","Leaf Boomerang","Grass, Colorless","2","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","","","","","","Fire","x2"
"bw3-2","Swadloon","Pokemon","70","Grass","Uncommon","Colorless","1","","","Tackle","Grass","1","20","","String Shot","Colorless, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Fire","x2"
"bw3-3","Leavanny","Pokemon","130","Grass","Rare Holo","Colorless, Colorless","2","Leaf Tailor","Each of your Pokemon that has any Energy attached to it has no Weakness.","Cutting Arm","Grass, Colorless, Colorless","3","40+","Flip 2 coins. This attack does 20 more damage for each heads.","","","","","","Fire","x2"
"bw3-4","Petilil","Pokemon","60","Grass","Common","Colorless","1","","","Ram","Colorless","1","10","","Absorb","Grass, Colorless","2","10","Heal 10 damage from this Pokemon.","Fire","x2"
"bw3-5","Lilligant","Pokemon","80","Grass","Rare","Colorless","1","","","Aromax","Grass","1","","Heal all damage from 1 of your Benched Pokemon.","Windmill","Grass, Colorless","2","30","Switch this Pokemon with 1 of your Benched Pokemon.","Fire","x2"
"bw3-6","Dwebble","Pokemon","60","Grass","Common","Colorless, Colorless","2","","","Withdraw","Colorless","1","","Flip a coin. If heads, prevent all damage done to this Pokemon by attacks during your opponent's next turn.","Slash","Grass, Colorless","2","20","","Fire","x2"
"bw3-7","Crustle","Pokemon","100","Grass","Uncommon","Colorless, Colorless, Colorless","3","","","X-Scissor","Grass, Colorless","2","20+","Flip a coin. If heads, this attack does 50 more damage.","Reckless Charge","Grass, Colorless, Colorless","3","80","This Pokemon does 10 damage to itself.","Fire","x2"
"bw3-8","Karrablast","Pokemon","60","Grass","Common","Colorless","1","","","Mysterious Evolution","Colorless","1","","If Shelmet is in play, search your deck for a card that evolves from this Pokemon and put it onto this Pokemon. (This counts as evolving this Pokemon.) Shuffle your deck afterward.","Fury Attack","Colorless, Colorless","2","10x","Flip 3 coins. This attack does 10 damage times the number of heads.","Fire","x2"
"bw3-9","Foongus","Pokemon","40","Grass","Common","Colorless","1","","","Rollout","Grass","1","20","","","","","","","Fire","x2"
"bw3-10","Amoonguss","Pokemon","90","Grass","Uncommon","Colorless, Colorless","2","","","Toxic","Grass","1","","The Defending Pokemon is now Poisoned. Put 2 damage counters instead of 1 on that Pokemon between turns.","Body Slam","Colorless, Colorless","2","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Fire","x2"
"bw3-11","Shelmet","Pokemon","60","Grass","Common","Colorless, Colorless, Colorless","3","","","Mysterious Evolution","Colorless","1","","If Karrablast is in play, search your deck for a card that evolves from this Pokemon and put it onto this Pokemon. (This counts as evolving this Pokemon.) Shuffle your deck afterward.","Ram","Grass","1","10","","Fire","x2"
"bw3-12","Accelgor","Pokemon","90","Grass","Rare","","0","","","Acid Spray","Colorless","1","20","Flip a coin. If heads, discard an Energy attached to the Defending Pokemon.","Slashing Strike","Grass","1","60","This Pokemon can't use Slashing Strike during your next turn.","Fire","x2"
"bw3-13","Virizion","Pokemon","110","Grass","Rare Holo","Colorless","1","","","Double Draw","Colorless","1","","Draw 2 cards.","Leaf Wallop","Grass, Colorless","2","40","During your next turn, this Pokemon's Leaf Wallop attack does 40 more damage (before applying Weakness and Resistance).","Fire","x2"
"bw3-14","Victini","Pokemon","60","Fire","Rare Holo","Colorless","1","Victory Star","Once during your turn, after you flip any coins for an attack, you may ignore all effects of those coin flips and being flipping those coins again. You can't use more than 1 Victory Star Ability each turn.","Stored Power","Fire, Colorless","2","30","Move all Energy attached to this Pokemon to 1 of your Benched Pokemon.","","","","","","Water","x2"
"bw3-15","Victini","Pokemon","70","Fire","Rare Holo","Colorless","1","","","V-create","Fire, Colorless","2","100","If you have 4 or fewer Benched Pokemon, this attack does nothing.","","","","","","Water","x2"
"bw3-16","Pansear","Pokemon","70","Fire","Common","Colorless, Colorless","2","","","Beat","Colorless","1","10","","Lunge","Fire, Colorless, Colorless","3","60","Flip a coin. If tails, this attack does nothing.","Water","x2"
"bw3-17","Simisear","Pokemon","90","Fire","Uncommon","Colorless, Colorless","2","","","Scratch","Colorless","1","20","","Double Fire","Fire, Fire, Colorless","3","80x","Flip 2 coins. This attack does 80 damage times the number of heads.","Water","x2"
"bw3-18","Heatmor","Pokemon","90","Fire","Uncommon","Colorless, Colorless","2","","","Singe","Fire","1","","The Defending Pokemon is now Burned.","Incinerate","Fire, Colorless","2","30","Before doing damage, discard a Pokemon Tool card attached to the Defending Pokemon.","Water","x2"
"bw3-19","Larvesta","Pokemon","70","Fire","Common","Colorless, Colorless","2","","","Ember","Fire","1","20","Flip a coin. If tails, discard an Energy attached to this Pokemon.","","","","","","Water","x2"
"bw3-20","Larvesta","Pokemon","80","Fire","Common","Colorless, Colorless","2","","","Take Down","Colorless, Colorless","2","30","This Pokemon does 10 damage to itself.","","","","","","Water","x2"
"bw3-21","Volcarona","Pokemon","110","Fire","Rare","Colorless","1","","","Fiery Dance","Fire","1","30","Attach a basic Energy card from your discard pile to 1 of your Pokemon.","Heat Wave","Fire, Colorless, Colorless","3","60","The Defending Pokemon is now Burned.","Water","x2"
"bw3-22","Tympole","Pokemon","60","Water","Common","Colorless","1","","","Vibration","Colorless","1","10","","Mud Shot","Water, Colorless","2","20","","Grass","x2"
"bw3-23","Palpitoad","Pokemon","80","Water","Uncommon","Colorless, Colorless","2","","","Mud Shot","Water","1","20","","Round","Colorless, Colorless, Colorless","3","20x","Does 20 damage times the number of your Pokemon that have the Round attack.","Grass","x2"
"bw3-24","Seismitoad","Pokemon","140","Water","Rare","Colorless, Colorless, Colorless","3","","","Round","Colorless, Colorless","2","30x","Does 30 damage times the number of your Pokemon that have the Round attack.","Hyper Voice","Water, Water, Colorless","3","70","","Grass","x2"
"bw3-25","Tirtouga","Pokemon","90","Water","Uncommon","Colorless, Colorless, Colorless","3","","","Water Gun","Water, Colorless","2","30","","Surf","Water, Colorless, Colorless","3","60","","Grass","x2"
"bw3-26","Carracosta","Pokemon","140","Water","Rare","Colorless, Colorless, Colorless, Colorless","4","Solid Rock","If any damage is done to this Pokemon by attacks, flip a coin. If heads, reduce that damage by 50 (after applying Weakness and Resistance).","Crunch","Water, Water, Colorless, Colorless","4","80","Discard an Energy attached to the Defending Pokemon.","","","","","","Grass","x2"
"bw3-27","Vanillite","Pokemon","50","Water","Common","Colorless","1","","","Icicle Barb","Water","1","10+","Flip a coin. If heads, this attack does 10 more damage.","","","","","","Metal","x2"
"bw3-28","Vanillish","Pokemon","80","Water","Uncommon","Colorless, Colorless","2","","","Ice Beam","Water, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Frost Breath","Water, Water","2","40","","Metal","x2"
"bw3-29","Vanilluxe","Pokemon","130","Water","Rare","Colorless, Colorless","2","","","Double Freeze","Water, Colorless","2","40x","Flip 2 coins. This attack does 40 damage times the number of heads. If either of them is heads, the Defending Pokemon is now Paralyzed.","Frost Breath","Water, Water","2","60","","Metal","x2"
"bw3-30","Frillish","Pokemon","80","Water","Common","Colorless, Colorless","2","","","Rain Splash","Colorless, Colorless","2","20","","","","","","","Lightning","x2"
"bw3-31","Jellicent","Pokemon","110","Water","Rare","Colorless, Colorless, Colorless","3","Cursed Body","If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if this Pokemon is Knocked Out), the Attacking Pokemon is now Confused.","Hydro Pump","Colorless, Colorless","2","10+","Does 20 more damage for each Water Energy attached to this Pokemon.","","","","","","Lightning","x2"
"bw3-32","Cryogonal","Pokemon","80","Water","Uncommon","Colorless","1","","","Icy Wind","Water","1","","The Defending Pokemon is now Asleep.","Ice Shard","Water, Colorless","2","30+","If the Defending Pokemon is a Fighting Pokemon, this attack does 40 more damage.","Metal","x2"
"bw3-33","Cryogonal","Pokemon","80","Water","Rare","Colorless","1","","","Ice Chain","Water","1","","Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon.","Frost Vanish","Water, Water","2","40","You may return this Pokemon and all cards attached to it to your hand.","Metal","x2"
"bw3-34","Kyurem","Pokemon","130","Water","Rare Holo","Colorless, Colorless","2","","","Outrage","Colorless, Colorless","2","20+","Does 10 more damage for each damage counter on this Pokemon.","Glaciate","Water, Water, Colorless","3","","This attack does 30 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Metal","x2"
"bw3-35","Blitzle","Pokemon","60","Lightning","Common","Colorless","1","","","Agility","Lightning","1","10","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","","","","","","Fighting","x2"
"bw3-36","Zebstrika","Pokemon","90","Lightning","Rare","Colorless","1","","","Quick Attack","Colorless","1","10+","Flip a coin. If heads, this attack does 20 more damage.","Shock Bolt","Lightning, Lightning, Colorless","3","90","Flip a coin. If tails, discard all Lightning Energy attached to this Pokemon.","Fighting","x2"
"bw3-37","Emolga","Pokemon","70","Lightning","Uncommon","Colorless","1","","","Electrichain","Lightning","1","10+","Does 20 more damage if you have any Lightning Pokemon on your Bench.","","","","","","Fighting","x2"
"bw3-38","Tynamo","Pokemon","40","Lightning","Common","Colorless","1","","","Thunder Wave","Lightning","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Fighting","x2"
"bw3-39","Tynamo","Pokemon","30","Lightning","Common","","0","","","Tackle","Colorless","1","10","","","","","","","Fighting","x2"
"bw3-40","Eelektrik","Pokemon","90","Lightning","Uncommon","Colorless, Colorless","2","Dynamotor","Once during your turn (before your attack), you may attach a Lightning Energy card from your discard pile to 1 of your Benched Pokemon.","Electric Ball","Lightning, Lightning, Colorless","3","50","","","","","","","Fighting","x2"
