"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"xy3-1","Bellsprout","Pokemon","50","Grass","Common","Colorless","1","","","Vine Whip","Grass","1","10","","Knock Off","Grass, Colorless","2","","Discard a random card from your opponent's hand.","Fire","x2"
"xy3-2","Weepinbell","Pokemon","80","Grass","Uncommon","Colorless, Colorless","2","","","Vine Whip","Grass, Colorless","2","20","","Spit Poison","Grass, Colorless, Colorless","3","40","Your opponent's Active Pokemon is now Poisoned.","Fire","x2"
"xy3-3","Victreebel","Pokemon","130","Grass","Rare Holo","Colorless, Colorless","2","Wafting Scent","Once during your turn (before your attack), you may discard a Grass Energy attached to this Pokemon. If you do, your opponent's Active Pokemon is now Confused and Poisoned.","Spiral Drain","Grass, Colorless, Colorless","3","60","Heal 30 damage from this Pokemon.","","","","","","Fire","x2"
"xy3-6","Shroomish","Pokemon","60","Grass","Common","Colorless","1","","","Tackle","Colorless","1","10","","","","","","","Fire","x2"
"xy3-7","Leafeon","Pokemon","90","Grass","Rare","Colorless","1","","","Soothing Scent","Grass","1","30","Your opponent's Active Pokemon is now Asleep.","Magical Leaf","Grass, Colorless, Colorless","3","50+","Flip a coin. If heads, this attack does 30 more damage and heal 30 damage from this Pokemon.","Fire","x2"
"xy3-8","Shelmet","Pokemon","60","Grass","Common","Colorless, Colorless, Colorless","3","","","Jump On","Grass","1","10+","Flip a coin. If heads, this attack does 10 more damage.","","","","","","Fire","x2"
"xy3-9","Accelgor","Pokemon","90","Grass","Uncommon","","0","","","Raid","Colorless","1","20+","If this Pokemon evolved from Shelmet during this turn, this attack does 40 more damage.","Afterimage Strike","Grass, Colorless","2","40","If any damage is done to this Pokemon by attacks during your opponent's next turn, flip a coin. If heads, prevent that damage.","Fire","x2"
"xy3-10","Magmar","Pokemon","80","Fire","Common","Colorless, Colorless","2","","","Ram","Fire","1","10","","Ember","Fire, Colorless","2","30","Discard a Fire Energy attached to this Pokemon.","Water","x2"
"xy3-11","Magmortar","Pokemon","120","Fire","Rare","Colorless, Colorless, Colorless","3","","","Flame Charge","Fire","1","30","Search your deck for a Fire Energy card and attach it to this Pokemon. Shuffle your deck afterward.","Twin Bursts","Fire, Colorless, Colorless, Colorless","4","80+","If Electivire is on your Bench, this attack does 80 more damage.","Water","x2"
"xy3-12","Torchic","Pokemon","60","Fire","Common","Colorless","1","","","Quick Attack","Fire, Colorless","2","10+","Flip a coin. If heads, this attack does 30 more damage.","","","","","","Water","x2"
"xy3-13","Combusken","Pokemon","80","Fire","Uncommon","Colorless","1","","","Slash","Colorless, Colorless","2","30","","Midair Strike","Fire, Colorless, Colorless","3","50+","Flip a coin. If heads, this attack does 20 more damage.","Water","x2"
"xy3-14","Blaziken","Pokemon","140","Fire","Rare Holo","Colorless, Colorless","2","","","Clutch","Colorless, Colorless","2","50","The Defending Pokemon can't retreat during your opponent's next turn.","Burning Shot","Fire, Fire, Colorless, Colorless","4","","Discard 2 Energy attached to this Pokemon. This attack does 150 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Water","x2"
"xy3-15","Poliwag","Pokemon","60","Water","Common","Colorless","1","","","Rain Splash","Water","1","10","","Spiral Current","Colorless, Colorless, Colorless","3","20","Your opponent's Active Pokemon is now Confused. That Pokemon can't retreat during your opponent's next turn.","Grass","x2"
"xy3-16","Poliwhirl","Pokemon","80","Water","Uncommon","Colorless","1","","","Rain Splash","Water","1","20","","Finishing Blow","Colorless, Colorless, Colorless","3","50+","If your opponent's Active Pokemon already has any damage counters on it, this attack does 50 more damage.","Grass","x2"
"xy3-17","Poliwrath","Pokemon","140","Water","Rare Holo","Colorless, Colorless, Colorless","3","","","Steamroll","Colorless, Colorless, Colorless","3","60","This attack does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Submission","Water, Water, Colorless, Colorless","4","130","This Pokemon does 30 damage to itself.","Grass","x2"
