"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"dp7-1","Dusknoir","Pokemon","120","Psychic","Rare Holo","Colorless, Colorless, Colorless","3","Shadow Command","Once during your turn (before your attack), you may draw 2 cards. If you have 7 or more cards in your hand, discard a number of cards until you have 6 cards in your hand. Then, put 2 damage counters on Dusknoir. This power can't be used if Dusknoir is affected by a Special Condition.","Damage Even","Psychic, Colorless","2","","Count the number of damage counters on Dusknoir. Put that many damage counters on 1 of your opponent's Pokemon.","Night Spin","Psychic, Psychic, Colorless","3","50","Prevent all effects of an attack, including damage, done to Dusknoir by your opponent's Pokemon that has 2 or less Energy attached to it during your opponent's next turn.","Darkness","+30"
"dp7-2","Empoleon","Pokemon","130","Metal","Rare Holo","Colorless, Colorless","2","Emperor Aura","Once during your turn (before your attack), when you play Empoleon from your hand to evolve 1 of your Active Pokemon, you may use this power. Your opponent can't attach any Energy cards from his or her hand to his or her Pokemon during your opponent's next turn.","Steel Wing","Colorless, Colorless","2","40","During your opponent's next turn, any damage done to Empoleon by attacks is reduced by 20 (after applying Weakness and Resistance).","Whirlpool","Water, Colorless, Colorless","3","60","Flip a coin. If heads, discard an Energy card attached to the Defending Pokemon.","Lightning","+30"
"dp7-3","Infernape","Pokemon","120","Fighting","Rare Holo","","0","Blaze Dance","Once during your turn (before your attack), when you play Infernape from your hand to evolve 1 of your Pokemon, you may flip a coin. If heads, search your deck for up to 4 Fire Energy cards and attach them to your Pokemon in any way you like. Shuffle your deck afterward.","Close Combat","Colorless, Colorless","2","60","During your opponent's next turn, any damage done to Infernape by attacks is increased by 30 (after applying Weakness and Resistance).","Spreading Fire","Fire, Fire, Colorless, Colorless","4","80","Discard 2 Fire Energy attached to Infernape and this attack does 20 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Psychic","+30"
"dp7-4","Lumineon","Pokemon","80","Water","Rare Holo","","0","Fin Luster","Once during your turn (before your attack), if Lumineon is your Active Pokemon, you may look at your opponent's hand. If your opponent's Bench isn't full, choose 1 Basic Pokemon from your opponent's hand, and put it onto his or her Bench. Then, switch it with the Defending Pokemon. This power can't be used if Lumineon is affected by a Special Condition.","Quick Swim","","0","","Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. This attack's damage isn't affected by Weakness or Resistance.","Elegant Swim","Water","1","30","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Lumineon during your opponent's next turn.","Lightning","+20"
"dp7-5","Magnezone","Pokemon","120","Metal","Rare Holo","Colorless, Colorless","2","Magnetic Search","Once during your turn (before your attack), you may search your deck for a Lightning or Metal Pokemon, show it to your opponent, and put it into your hand. Shuffle your deck afterward. This power can't be used if Magnezone is affected by a Special Condition.","Speed Shot","Lightning, Colorless","2","","Choose 1 of your opponent's Pokemon. This attack does 30 damage to that Pokemon. This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.","Crush Volt","Lightning, Colorless, Colorless","3","80","Discard an Energy attached to Magnezone.","Fire","+30"
"dp7-6","Magnezone","Pokemon","120","Lightning","Rare Holo","Colorless, Colorless, Colorless","3","Super Connectivity","Once during your turn (before your attack), you may search your discard pile for a Lightning or Metal Energy card and attach it to your Active Pokemon. Then, put 1 damage counter on that Pokemon. This power can't be used if Magnezone is affected by a Special Condition.","Gyro Ball","Lightning, Colorless, Colorless","3","60","You may switch Magnezone with 1 of your Benched Pokemon. If you do, your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","","","","","","Fighting","+30"
"dp7-7","Mismagius","Pokemon","80","Psychic","Rare Holo","Colorless","1","","","Crash Chant","","0","20x","Choose up to 4 in any combination of Pokemon Tool cards and Technical Machine cards in play (both yours and your opponent's) and discard them. This attack does 20 damage times the number of cards discarded in this way.","Horror Chant","Psychic, Colorless","2","40","If your opponent has 4 or more Benched Pokemon, choose 1 of them and return that Pokemon and all cards attached to it to your opponent's hand.","Darkness","+20"
"dp7-8","Raichu","Pokemon","90","Lightning","Rare Holo","","0","","","Slice","","0","30","Raichu can't use Slice during your next turn.","Split Ball","Colorless, Colorless, Colorless","3","50","Move an Energy card attached to Raichu to 1 of your Benched Pokemon.","Fighting","+20"
"dp7-9","Regigigas","Pokemon","100","Colorless","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","Regi Form","If you have Regirock, Regice, and Registeel in play, the attack cost of Regigigas's attacks is Colorless less.","Mega Punch","Colorless, Colorless","2","30","","Giga Power","Water, Fighting, Metal, Colorless","4","60+","You may do 60 damage plus 40 more damage. If you do, Regigigas does 40 damage to itself.","Fighting","x2"
"dp7-10","Sceptile","Pokemon","110","Grass","Rare Holo","Colorless","1","Energy Trans","As often as you like during your turn (before your attack), move a Grass Energy card attached to 1 of your Pokemon to another of your Pokemon. This power can't be used if Sceptile is affected by a Special Condition.","Poison Leaf","Colorless, Colorless","2","40","The Defending Pokemon is now Poisoned.","Slice Drain","Grass, Grass, Colorless, Colorless","4","60","Remove 2 damage counters from Sceptile.","Fire","+30"
