"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ecard3-1","Aerodactyl","Pokemon","70","Fighting","Rare","Colorless","1","Ancient Wind","Once during your turn (before your attack), if Aerodactyl is your Active Pokemon, you may ignore all Poke-Bodies until the end of your turn. This power can't be used if Aerodactyl is affected by a Special Condition.","Rising Lunge","Fighting, Colorless","2","20+","Flip a coin. If heads, this attack does 20 damage plus 20 more damage.","","","","","","Water","x2"
"ecard3-2","Alakazam","Pokemon","100","Psychic","Rare","Colorless, Colorless","2","Energy Jump","Once during your turn (before your attack), you may move an Energy card from 1 of your Pokemon to another of your Pokemon. This power can't be used if Alakazam is affected by a Special Condition.","Psychic","Colorless, Colorless, Colorless","3","30+","This attack does 30 damage plus 10 more damage for each Energy card attached to the Defending Pokemon.","","","","","","Psychic","x2"
"ecard3-3","Arcanine","Pokemon","80","Fire","Rare","Colorless, Colorless","2","Energy Recharge","When you play Arcanine from your hand to evolve your Active Pokemon, you may flip 3 coins. For each heads, choose a basic Energy card from your discard pile and attach it to Arcanine.","Shake","Colorless","1","10","Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.","White Flames","Fire, Fire, Colorless","3","70","Discard all Fire Energy cards attached to Arcanine.","Water","x2"
"ecard3-4","Articuno","Pokemon","80","Water","Rare","Colorless, Colorless","2","Water Immunity","You can't attach Water Energy cards from your hand to Articuno.","Freeze Solid","Colorless","1","10","If there are any Water Energy cards in your discard pile, flip a coin. If heads, attach 1 of them to Articuno.","Ice Cyclone","Water, Water, Colorless, Colorless","4","50","Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pokemon. If tails, this attack does 10 damage to each of your Pokemon in play. (Don't apply Weakness and Resistance for Benched Pokemon.)","Metal","x2"
"ecard3-5","Beedrill","Pokemon","80","Grass","Rare","","0","Venom Spray","When you play Beedrill from your hand to evolve your Active Pokemon, the Defending Pokemon is now Paralyzed and Poisoned.","Needle Rush","Colorless, Colorless","2","10+","Flip 4 coins. If you get 1 heads, this attack does 10 damage plus 10 more damage. If you get 2 heads, this attack does 10 damage plus 20 more damage. If you get 3 heads, this attack does 10 damage plus 50 more damage. If you get 4 heads, this attack does 10 damage plus 90 more damage.","","","","","","Fire","x2"
"ecard3-6","Crobat","Pokemon","90","Grass","Rare","","0","Carry Off","Once during your turn (before your attack), you may flip a coin. If heads, look at your opponent's hand. If your opponent has any Baby Pokemon, Basic Pokemon, or Evolution cards there, choose 1 of them. Your opponent shuffles that card into his or her deck. This power can't be used if Crobat is affected by a Special Condition.","Double Cross","Grass, Colorless, Colorless","3","40x","Flip 2 coins. This attack does 40 damage times the number of heads. If both of them are tails, the Defending Pokemon is now Confused and Poisoned.","","","","","","Psychic","x2"
"ecard3-7","Dewgong","Pokemon","80","Water","Rare","Colorless, Colorless","2","","","Freeze Lock","Water, Colorless","2","20","Flip a coin. If heads, your opponent can't attach Energy cards from his or her hand to his or her Active Pokemon during his or her next turn.","Crushing Ice","Water, Water, Colorless, Colorless","4","40+","This attack does 40 damage plus 10 more damage for each Colorless Energy in the Defending Pokemon's Retreat Cost. Damage is calculated using the Defending Pokemon's Retreat Cost after applying effects to the Retreat Cost.","Metal","x2"
"ecard3-8","Flareon","Pokemon","70","Fire","Rare","Colorless","1","Self-healing","Whenever you attach a Fire Energy card from your hand to Flareon, remove all Special Conditions affecting Flareon.","Singe","Fire","1","","The Defending Pokemon is now Burned.","Burn Booster","Colorless, Colorless, Colorless","3","40+","Discard an Energy card attached to Flareon in order to use this attack. If the discarded card is a Fire Energy card, this attack does 40 damage plus 10 more damage.","Water","x2"
"ecard3-9","Forretress","Pokemon","70","Metal","Rare","Colorless, Colorless","2","","","Spinning Blow","Colorless, Colorless","2","20x","Flip 2 coins. This attack does 20 damage times the number of heads. If both coins are heads, switch Forretress with 1 of your Benched Pokemon.","Scatterbomb","Metal, Colorless, Colorless","3","40","Flip 2 coins. For each heads, do 10 damage to each of your opponent's Benched Pokemon. For each tails, do 10 damage to each of your own Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fire","x2"
"ecard3-10","Gengar","Pokemon","100","Psychic","Rare","Colorless, Colorless","2","Manipulate","When you play Gengar from your hand to evolve your Active Pokemon, you may put a Basic Pokemon (excluding Baby Pokemon) from your discard pile onto your Bench. Then, flip 3 coins. For each heads, choose a basic Energy card from your discard pile and attach it to that Pokemon.","Hydrokinesis","Psychic, Psychic, Colorless, Colorless","4","40","Flip a coin. If heads, the Defending Pokemon is now Burned. If tails, the Defending Pokemon is now Confused.","","","","","","Darkness","x2"
"ecard3-11","Gyarados","Pokemon","90","Water","Rare","Colorless, Colorless","2","Flame Vapor","When you play Gyarados from your hand to evolve your Active Pokemon, you may flip 2 coins. For each heads, discard an Energy card attached to the Defending Pokemon.","Dragon's Vengeance","Water, Colorless, Colorless, Colorless","4","50","If Gyarados has 7 or more damage counters on it, this attack's base damage is 100.","","","","","","Lightning","x2"
"ecard3-12","Houndoom","Pokemon","70","Darkness","Rare","Colorless","1","","","Ambush","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","Lonely Fang","Darkness, Colorless, Colorless","3","30+","This attack does 30 damage plus 20 damage times the number of your opponent's Benched Pokemon minus the number of your Benched Pokemon. (For example, if your opponent has 3 Benched Pokemon and you have 1, this attack will do 30 damage plus 40 more damage.)","Fighting","x2"
"ecard3-13","Jolteon","Pokemon","70","Lightning","Rare","","0","Self-healing","Whenever you attach a Lightning Energy card from your hand to Jolteon, remove all Special Conditions affecting Jolteon.","Thundershock","Lightning","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Thunderspark","Lightning, Colorless, Colorless","3","40","This attack does 10 damage to each Benched Pokemon with at least 1 Energy card attached to it (yours and your opponent's).","Fighting","x2"
"ecard3-14","Kabutops","Pokemon","90","Fighting","Rare","Colorless, Colorless","2","Primal Aura","As long as Kabutops is your Active Pokemon, neither player can play Basic Pokemon or Evolution cards from his or her hand to evolve Benched Pokemon.","Dual Cut","Fighting, Fighting, Colorless","3","50x","Flip 2 coins. This attack does 50 damage times the number of heads.","","","","","","Grass","x2"
"ecard3-15","Ledian","Pokemon","70","Grass","Rare","","0","","","Pollen Shield","Colorless","1","10","During your opponent's next turn, Ledian can't become affected by a Special Condition. (Any other effects of attacks, Poke-Powers, Poke-Bodies, and Trainer cards still happen.)","Swift","Grass, Grass, Colorless","3","50","This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.","Fire","x2"
"ecard3-16","Machamp","Pokemon","120","Fighting","Rare","Colorless, Colorless","2","Immunity","Prevent all effects of your opponent's attacks done to Machamp.","Drag Off","Fighting, Colorless","2","20","Before doing damage, if your opponent has any Benched Pokemon, choose 1 of them and switch it with the Defending Pokemon. If your opponent has no Benched Pokemon, ignore this effect.","Hurricane Punch","Fighting, Fighting, Colorless, Colorless","4","30x","Flip 4 coins. This attack does 30 damage times the number of heads.","Psychic","x2"
"ecard3-17","Magcargo","Pokemon","80","Fire","Rare","Colorless, Colorless, Colorless","3","","","Eruption","Colorless, Colorless","2","20+","Each player discard the top card of his or her deck. This attack does 20 damage plus 20 more damage for each Fire Energy card discarded in this way.","Fire Stream","Fire, Fire, Colorless, Colorless","4","60","Discard a Fire Energy card attached to Magcargo in order to use this attack. If your opponent has any Benched Pokemon, this attack does 10 damage to each of them. (Don't apply Weakness and Resistance for Benched Pokemon.)","Water","x2"
"ecard3-18","Magcargo","Pokemon","80","Fighting","Rare","Colorless, Colorless, Colorless","3","Streaming Mantle","When you play Magcargo from your hand to evolve your Active Pokemon, you may discard the top 3 cards of your deck and and then shuffle 3 basic Energy cards from your discard pile into your deck. If you do, your opponent does the same.","Crushing Lava","Fighting, Colorless, Colorless","3","40+","You may discard a Fire or Fighting basic Energy card attached to Magcargo. If you discard a Fire Energy card in this way, the Defending Pokemon is now Burned. If you discard a Fighting Energy card in this way, this attack does 40 damage plus 20 more damage.","","","","","","Water","x2"
"ecard3-19","Magneton","Pokemon","80","Lightning","Rare","Colorless","1","Attract Energy","When you play Magneton from your hand to evolve 1 of your Pokemon, you may move any number of basic Energy cards attached to your other Pokemon to Magneton.","Electric Blast","Lightning, Colorless, Colorless","3","40","You may discard all Lightning Energy cards attached to Magneton when you use this attack. If you do, put damage counters equal to the amount of Energy cards removed in this way on any number of your opponent's Benched Pokemon in the way you like. (For example, if you discard 3 Lightning Energy cards, you can put 1 damage counter on 1 of your opponent's Benched Pokemon and 2 on another.)","","","","","","Fighting","x2"
