"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"swsh3-3","Paras","Pokemon","60","Grass","Common","Colorless","1","","","Scratch","Grass","1","20","","","","","","","Fire","x2"
"swsh3-4","Parasect","Pokemon","120","Grass","Uncommon","Colorless, Colorless","2","","","Mushroom Tackle","Grass","1","30","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Solar Beam","Grass, Grass, Colorless","3","110","","Fire","x2"
"swsh3-5","Carnivine","Pokemon","90","Grass","Uncommon","Colorless","1","","","Return","Colorless","1","20","You may draw cards until you have 5 cards in your hand.","Giga Drain","Grass, Colorless","2","40","Heal from this Pokemon the same amount of damage you did to your opponent's Active Pokemon.","Fire","x2"
"swsh3-6","Pansage","Pokemon","60","Grass","Common","Colorless","1","","","Seed Bomb","Grass","1","10","","Bite","Colorless, Colorless","2","20","","Fire","x2"
"swsh3-7","Simisage","Pokemon","100","Grass","Uncommon","Colorless","1","","","Seed Bomb","Grass","1","30","","Giga Impact","Colorless, Colorless, Colorless","3","110","During your next turn, this Pokemon can't attack.","Fire","x2"
"swsh3-8","Karrablast","Pokemon","60","Grass","Common","Colorless","1","","","Continuous Headbutt","Colorless","1","20x","Flip a coin until you get tails. This attack does 20 damage for each heads.","","","","","","Fire","x2"
"swsh3-9","Shelmet","Pokemon","70","Grass","Common","Colorless, Colorless, Colorless","3","","","Spray Fluid","Colorless","1","10","","","","","","","Fire","x2"
"swsh3-10","Accelgor","Pokemon","90","Grass","Rare","","0","","","Jet Headbutt","Colorless, Colorless","2","70","","","","","","","Fire","x2"
"swsh3-11","Rowlet","Pokemon","50","Grass","Common","Colorless","1","Sky Circus","If you played Bird Keeper from your hand during this turn, ignore all Energy in this Pokemon's attack costs.","Wind Shard","Colorless, Colorless, Colorless","3","","This attack does 60 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fire","x2"
"swsh3-12","Dartrix","Pokemon","80","Grass","Uncommon","Colorless","1","","","Razor Leaf","Grass","1","40","","","","","","","Fire","x2"
