"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"bw4-1","Pinsir","Pokemon","80","Grass","Rare","Colorless, Colorless","2","","","Power Pinch","Colorless, Colorless","2","","Flip 2 coins. For each heads, discard an Energy attached to the Defending Pokemon.","Grip and Squeeze","Grass, Grass, Colorless","3","70","The Defending Pokemon can't retreat during your opponent's next turn.","Fire","x2"
"bw4-2","Seedot","Pokemon","40","Grass","Common","Colorless","1","","","Trip Over","Colorless","1","10+","Flip a coin. If heads, this attack does 10 more damage.","","","","","","Fire","x2"
"bw4-3","Kricketot","Pokemon","60","Grass","Common","Colorless","1","","","Beat","Grass","1","10","","Double Headbutt","Grass, Grass","2","10+","Flip 2 coins. This attack does 10 more damage for each heads.","Fire","x2"
"bw4-4","Kricketune","Pokemon","90","Grass","Uncommon","Colorless","1","","","White Noise","Colorless","1","20","The Defending Pokemon is now Asleep.","Draining Cut","Grass, Colorless","2","40x","Flip 2 coins. This attack does 40 damage times the number of heads. Heal from this Pokemon the same amount of damage you did to the Defending Pokemon.","Fire","x2"
"bw4-6","Pansage","Pokemon","70","Grass","Common","Colorless","1","","","Seed Bomb","Grass, Colorless","2","30","","","","","","","Fire","x2"
"bw4-7","Simisage","Pokemon","90","Grass","Rare","Colorless, Colorless","2","","","Collect","Grass","1","","Draw 3 cards.","Stadium Drain","Grass, Colorless","2","30+","If there is any Stadium card in play, this attack does 30 more damage and heal 30 damage from this Pokemon.","Fire","x2"
"bw4-8","Foongus","Pokemon","40","Grass","Common","Colorless","1","","","Find a Friend","Colorless","1","","Flip a coin. If heads, search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.","Rising Lunge","Grass, Colorless","2","10+","Flip a coin. If heads, this attack does 20 more damage.","Fire","x2"
"bw4-9","Amoonguss","Pokemon","90","Grass","Rare","Colorless, Colorless","2","Sporprise","When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may use this Ability. If you do, your opponent's Active Pokemon is now Confused and Poisoned.","Rising Lunge","Grass, Colorless","2","20+","Flip a coin. If heads, this attack does 30 more damage.","","","","","","Fire","x2"
"bw4-10","Growlithe","Pokemon","80","Fire","Common","Colorless, Colorless, Colorless","3","","","Stoke","Colorless","1","","Flip a coin. If heads, search your deck for a Fire Energy card and attach it to this Pokemon. Shuffle your deck afterward.","Firebreathing","Fire, Colorless","2","10+","Flip a coin. If heads, this attack does 20 more damage.","Water","x2"
"bw4-11","Growlithe","Pokemon","80","Fire","Common","Colorless, Colorless","2","","","Combustion","Fire, Colorless","2","20","","","","","","","Water","x2"
"bw4-12","Arcanine","Pokemon","130","Fire","Rare","Colorless, Colorless, Colorless","3","Blazing Mane","If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if this Pokemon is Knocked Out), the Attacking Pokemon is now Burned.","Fire Spin","Fire, Fire, Colorless","3","100","Flip a coin. If tails, discard 2 Energy attached to this Pokemon.","","","","","","Water","x2"
"bw4-13","Arcanine","Pokemon","120","Fire","Uncommon","Colorless, Colorless, Colorless","3","","","Crunch","Fire, Colorless","2","30","Flip a coin. If heads, discard an Energy attached to the Defending Pokemon.","Heat Blast","Fire, Colorless, Colorless","3","70","","Water","x2"
"bw4-14","Moltres","Pokemon","120","Fire","Rare Holo","Colorless, Colorless","2","","","Searing Flame","Fire, Colorless, Colorless","3","50","The Defending Pokemon is now Burned.","Fire Blast","Fire, Colorless, Colorless, Colorless","4","90","Discard a Fire Energy attached to this Pokemon.","Water","x2"
"bw4-15","Pansear","Pokemon","70","Fire","Common","Colorless","1","","","Flare","Fire, Colorless","2","30","","","","","","","Water","x2"
"bw4-16","Simisear","Pokemon","90","Fire","Rare","Colorless","1","","","Collect","Fire","1","","Draw 3 cards.","Stadium Burn","Fire, Colorless","2","30+","If there is any Stadium card in play, this attack does 30 more damage and the Defending Pokemon is now Burned.","Water","x2"
"bw4-17","Darumaka","Pokemon","80","Fire","Common","Colorless, Colorless, Colorless","3","","","Hammer In","Colorless, Colorless","2","20","","","","","","","Water","x2"
"bw4-18","Litwick","Pokemon","60","Fire","Common","Colorless","1","","","Flare","Fire","1","10","","","","","","","Water","x2"
"bw4-19","Lampent","Pokemon","80","Fire","Uncommon","Colorless","1","","","Ember","Fire, Colorless","2","40","Flip a coin. If tails, discard an Energy attached to this Pokemon.","","","","","","Water","x2"
"bw4-20","Chandelure","Pokemon","120","Fire","Rare Holo","Colorless, Colorless","2","","","Flame Burst","Fire","1","30","Does 30 damage to 2 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Inferno","Fire, Colorless","2","80","Discard all Energy attached to this Pokemon. The Defending Pokemon is now Burned.","Water","x2"
"bw4-21","Reshiram","Pokemon","130","Fire","Rare","Colorless, Colorless","2","","","Outrage","Colorless, Colorless","2","20+","Does 10 more damage for each damage counter on this Pokemon.","Blue Flare","Fire, Fire, Colorless","3","120","Discard 2 Fire Energy attached to this Pokemon.","Water","x2"
"bw4-23","Staryu","Pokemon","60","Water","Common","Colorless","1","","","Recover","Colorless","1","","Discard an Energy attached to this Pokemon and heal all damage from this Pokemon.","Water Gun","Water","1","10","","Lightning","x2"
"bw4-24","Starmie","Pokemon","90","Water","Uncommon","","0","","","Confuse Ray","Colorless","1","","The Defending Pokemon is now Confused.","Swift","Water","1","50","This attack's damage isn't affected by Weakness, Resistance, or any other effects on the Defending Pokemon.","Lightning","x2"
"bw4-25","Lapras","Pokemon","100","Water","Rare","Colorless, Colorless","2","","","Call for Family","Water","1","","Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.","Reckless Charge","Colorless, Colorless","2","40","This Pokemon does 20 damage to itself.","Lightning","x2"
"bw4-26","Lapras","Pokemon","90","Water","Uncommon","Colorless, Colorless","2","","","Water Arrow","Water, Colorless","2","","This attack does 20 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Surf","Water, Water, Colorless","3","60","","Metal","x2"
"bw4-27","Articuno","Pokemon","120","Water","Rare Holo","Colorless, Colorless","2","","","Ice Beam","Water, Colorless, Colorless","3","50","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Ice Wing","Water, Colorless, Colorless, Colorless","4","80","","Metal","x2"
"bw4-28","Panpour","Pokemon","70","Water","Common","Colorless","1","","","Water Gun","Water, Colorless","2","30","","","","","","","Lightning","x2"
"bw4-29","Simipour","Pokemon","90","Water","Rare","Colorless","1","","","Collect","Water","1","","Draw 3 cards.","Stadium Wave","Water, Colorless","2","30+","If there is any Stadium card in play, this attack does 30 more damage and the Defending Pokemon is now Asleep.","Lightning","x2"
"bw4-30","Basculin","Pokemon","80","Water","Uncommon","Colorless","1","","","Bite","Colorless","1","10","","Bared Fangs","Water","1","40","If, before this Pokemon does damage, the Defending Pokemon has no damage counters on it, this attack does nothing.","Lightning","x2"
"bw4-31","Vanillite","Pokemon","60","Water","Common","Colorless","1","","","Beat","Colorless","1","10","","Icy Snow","Water, Colorless","2","20","","Metal","x2"
"bw4-32","Vanillish","Pokemon","80","Water","Uncommon","Colorless, Colorless","2","","","Icy Snow","Water","1","20","","Icy Wind","Water, Colorless, Colorless","3","50","Flip a coin. If heads, the Defending Pokemon is now Asleep.","Metal","x2"
"bw4-33","Vanilluxe","Pokemon","130","Water","Rare Holo","Colorless, Colorless","2","Slippery Soles","Once during your turn (before your attack), you may switch your Active Pokemon with 1 of your Benched Pokemon. If you do, your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.","Crushing Ice","Water, Colorless, Colorless","3","60+","Does 10 more damage for each Colorless","","","","","","Metal","x2"
