"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"base3-1","Aerodactyl","Pokemon","60","Fighting","Rare Holo","Colorless, Colorless","2","Prehistoric Power","No more Evolution cards can be played. This power stops working while Aerodactyl is Asleep, Confused, or Paralyzed.","Wing Attack","Colorless, Colorless, Colorless","3","30","","","","","","","Grass","x2"
"base3-2","Articuno","Pokemon","70","Water","Rare Holo","Colorless, Colorless","2","","","Freeze Dry","Water, Water, Water","3","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Blizzard","Water, Water, Water, Water","4","50","Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pokemon. If tails, this attack does 10 damage to each of your own Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)",,
"base3-3","Ditto","Pokemon","50","Colorless","Rare Holo","Colorless","1","Transform","If Ditto is your Active Pokemon, treat it as if it were the same card as the Defending Pokemon, including type, Hit Points, Weakness, and so on, except Ditto can't evolve, always has this Pokemon Power, and you may treat any Energy attached to Ditto as Energy of any type. Ditto isn't a copy of any other Pokemon while Ditto is Asleep, Confused, or Paralyzed.","","","","","","","","","","","Fighting","x2"
"base3-4","Dragonite","Pokemon","100","Colorless","Rare Holo","Colorless","1","Step In","Once during your turn (before your attack), if Dragonite is on your Bench, you may switch it with your Active Pokemon.","Slam","Colorless, Colorless, Colorless, Colorless","4","40x","Flip 2 coins. This attack does 40 damage times the number of heads.","","","","","",,
"base3-5","Gengar","Pokemon","80","Psychic","Rare Holo","Colorless","1","Curse","Once during your turn (before your attack), you may move 1 damage counter from 1 of your opponent's Pokemon to another (even if it would Knock Out the other Pokemon). This power can't be used if Gengar is Asleep, Confused, or Paralyzed.","Dark Mind","Psychic, Psychic, Psychic","3","30","If your opponent has any Benched Pokemon, choose 1 of them and this attack does 10 damage to it. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","",,
"base3-6","Haunter","Pokemon","50","Psychic","Rare Holo","","0","Transparency","Whenever an attack does anything to Haunter, flip a coin. If heads, prevent all effects of that attack, including damage, done to Haunter. This power stops working while Haunter is Asleep, Confused, or Paralyzed.","Nightmare","Psychic, Colorless","2","10","The Defending Pokemon is now Asleep.","","","","","",,
"base3-7","Hitmonlee","Pokemon","60","Fighting","Rare Holo","Colorless","1","","","Stretch Kick","Fighting, Fighting","2","","If your opponent has any Benched Pokemon, choose 1 of them and this attack does 20 damage to it. (Don't apply Weakness and Resistance for Benched Pokemon.)","High Jump Kick","Fighting, Fighting, Fighting","3","50","","Psychic","x2"
"base3-8","Hypno","Pokemon","90","Psychic","Rare Holo","Colorless, Colorless","2","","","Prophecy","Psychic","1","","Look at up to 3 cards from the top of either player's deck and rearrange them as you like.","Dark Mind","Psychic, Psychic, Psychic","3","30","If your opponent has any Benched Pokemon, choose 1 of them and this attack does 10 damage to it. (Don't apply Weakness and Resistance for Benched Pokemon.)","Psychic","x2"
"base3-9","Kabutops","Pokemon","60","Fighting","Rare Holo","Colorless","1","","","Sharp Sickle","Fighting, Fighting","2","30","","Absorb","Fighting, Fighting, Fighting, Fighting","4","40","Remove a number of damage counters from Kabutops equal to half the damage done to the Defending Pokemon (after applying Weakness and Resistance) (rounded up to the nearest 10). If Kabutops has fewer damage counters than that, remove all of them.","Grass","x2"
"base3-10","Lapras","Pokemon","80","Water","Rare Holo","Colorless, Colorless","2","","","Water Gun","Water","1","10+","Does 10 damage plus 10 more damage for each Water Energy attached to Lapras but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","Confuse Ray","Water, Water","2","10","Flip a coin. If heads, the Defending Pokemon is now Confused.","Lightning","x2"
"base3-11","Magneton","Pokemon","80","Lightning","Rare Holo","Colorless, Colorless","2","","","Sonicboom","Lightning, Colorless","2","20","Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)","Selfdestruct","Lightning, Lightning, Lightning, Lightning","4","100","Does 20 damage to each Pokemon on each player's Bench. (Don't apply Weakness and Resistance for Benched Pokemon.) Magneton does 100 damage to itself.","Fighting","x2"
