"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ex15-1","Ampharos δ","Pokemon","120","Colorless","Rare Holo","Colorless, Colorless","2","Holon Veil","Treat each Basic Pokemon and Evolution card in your deck, in your discard pile, in your hand, and in play as a Pokemon that has δ on its card.","Delta Circle","Colorless, Colorless, Colorless","3","20+","Does 20 damage plus 10 more damage for each Pokemon you have in play that has δ on its card.","","","","","","Fighting","x2"
"ex15-2","Feraligatr δ","Pokemon","120","Lightning","Rare Holo","Colorless, Colorless","2","Battle Aura","Each of your Pokemon that has δ on its card does 10 more damage to the Defending Pokemon (before applying Weakness and Resistance).","Drag Off","Colorless, Colorless","2","20","Before doing damage, you may choose 1 of your opponent's Benched Pokemon and switch it with 1 of the Defending Pokemon. Your opponent chooses the Defending Pokemon to switch.","Sharp Fang","Lightning, Lightning, Colorless","3","60","","Lightning","x2"
"ex15-3","Heracross δ","Pokemon","70","Fire","Rare Holo","Colorless","1","Shining Horn","As long as Heracross is the only Pokemon you have in play, your opponent's Basic Pokemon can't attack.","Dig Deep","Colorless","1","","Search your discard pile for an Energy card, show it to your opponent, and put it into your hand.","Extra Claws","Fire, Colorless","2","30+","If the Defending Pokemon is Pokemon-ex, this attack does 30 damage plus 20 more damage.","Fire","x2"
"ex15-4","Meganium δ","Pokemon","110","Fighting","Rare Holo","Colorless, Colorless","2","Evolutionary Call","Once during your turn, when you play Meganium from your hand to evolve 1 of your Pokemon, you may search your deck for up to 3 in any combination of Basic Pokemon or Evolution cards. Show them to your opponent and put them into your hand. Shuffle your deck afterward.","Delta Reduction","Fighting, Colorless","2","40","During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 30 (before applying Weakness and Resistance).","Mega Impact","Fighting, Colorless, Colorless","3","60","","Fire","x2"
"ex15-5","Milotic δ","Pokemon","90","Fire","Rare Holo","Colorless, Colorless","2","Sharing","Once during your turn (before your attack), you may look at your opponent's hand. You may use the effect of a Supporter card you find there as the effect of this power. (The Supporter card remains in your opponent's hand.) You can't use more than 1 Sharing Poke-Power each turn. This power can't be used if Milotic is affected by a Special Condition.","Flare","Fire, Fire, Colorless","3","60","","","","","","","Lightning","x2"
"ex15-6","Nidoking δ","Pokemon","120","Darkness","Rare Holo","Colorless, Colorless, Colorless","3","","","Linear Attack","Colorless, Colorless","2","","Choose 1 of your opponent's Pokemon. This attack does 30 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Dark Horn","Darkness, Colorless, Colorless","3","60","You may discard a Basic Pokemon or Evolution card from your hand. If you do, choose 1 of your opponent's Benched Pokemon and do 20 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Psychic","x2"
"ex15-7","Nidoqueen δ","Pokemon","100","Metal","Rare Holo","Colorless, Colorless","2","Invitation","Once during your turn (before your attack), you may search your deck for a Basic Pokemon or Evolution card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. This power can't be used if Nidoqueen is affected by a Special Condition.","Vengeance","Colorless, Colorless, Colorless","3","30+","Does 30 damage plus 10 more damage for each Basic Pokemon and each Evolution card in your discard pile. You can't add more than 60 damage in this way.","","","","","","Psychic","x2"
"ex15-8","Ninetales δ","Pokemon","70","Psychic","Rare Holo","","0","Volunteer","Once during your turn (before your attack), you may remove 4 damage counters from Ninetales and discard Ninetales from Vulpix. If you do, search your deck for Ninetales or Ninetales ex and put it onto Vulpix (this counts as evolving Vulpix). Shuffle your deck afterward.","Trick Tail","Colorless, Colorless","2","30","Search your discard pile for an Energy card and attach it to 1 of your Pokemon.","","","","","","Water","x2"
"ex15-9","Pinsir δ","Pokemon","60","Fighting","Rare Holo","Colorless","1","Armor","If your opponent has 5 of more cards in his or her hand, any damage done to Pinsir by attacks is reduced by 30 (after applying Weakness and Resistance).","Delta Call","Colorless","1","","Search your deck for a Pokemon that has δ on its card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.","Guillotine","Fighting, Colorless, Colorless","3","40","","Fire","x2"
"ex15-10","Snorlax δ","Pokemon","80","Grass","Rare Holo","Colorless, Colorless, Colorless","3","Bedhead","As long as Snorlax remains Asleep between turns, put 2 damage counters on 1 of the Defending Pokemon.","","","","","","","","","","","Fighting","x2"
