"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"pop2-1","Entei","Pokemon","70","Fire","Rare","Colorless","1","","","Stomp","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","Fire Spin","Fire, Fire, Colorless","3","50","Discard 2 Basic Energy cards attached to Entei or this attack does nothing.","Water","x2"
"pop2-2","Pidgeot","Pokemon","80","Colorless","Rare","","0","Beating Wings","Once during your turn (before your attack), if Pidgeot is your Active Pokemon, you may shuffle 1 of your Benched Pokemon and all cards attached to it into your deck. This power can't be used if Pidgeot is affected by a Special Condition.","Sharp Beak","Colorless, Colorless, Colorless","3","20+","Flip a coin. If heads, this attack does 20 damage plus 30 more damage.","","","","","","Lightning","x2"
"pop2-3","Raikou","Pokemon","70","Lightning","Rare","Colorless","1","","","Roar","Colorless","1","","Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.","Thunder","Lightning, Lightning, Colorless","3","50","Flip a coin. If tails, Raikou does 20 damage to itself.","Fighting","x2"
"pop2-4","Suicune","Pokemon","70","Water","Rare","Colorless","1","Mirror Coat","If Suicune is Burned or Poisoned by an opponent's attack (even if Suicune is Knocked Out), the Attacking Pokemon is now affected by the same Special Conditions (1 if there is only 1).","Bubblebeam","Water, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Lightning","x2"
"pop2-5","Tauros","Pokemon","70","Colorless","Rare","Colorless","1","","","Rage","Colorless, Colorless","2","10+","Does 10 damage plus 10 more damage for each damage counter on Tauros.","Take Down","Colorless, Colorless, Colorless","3","40","Tauros does 10 damage to itself.","Fighting","x2"
"pop2-6","Venusaur","Pokemon","120","Grass","Rare","Colorless, Colorless, Colorless","3","","","Wide Solarbeam","Grass, Grass, Colorless","3","20","Does 20 damage to 2 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Hard Plant","Grass, Grass, Grass, Colorless","4","80","Venusaur can't use Hard Plant during your next turn.","Fire","x2"
"pop2-7","Ivysaur","Pokemon","80","Grass","Uncommon","Colorless","1","","","Poison Seed","Colorless","1","","The Defending Pokemon is now Poisoned.","Razor Leaf","Grass, Grass, Colorless","3","50","","Psychic","x2"
"pop2-8","Mr. Briney's Compassion","Trainer",,"","Uncommon","","0","","","","","","","","","","","","",,
"pop2-9","Multi Technical Machine 01","Trainer",,"","Uncommon","","0","","","Paralyzing Gaze","Colorless","1","","The Defending Pokemon is now Paralyzed.","","","","","",,
"pop2-10","Pokemon Park","Trainer",,"","Uncommon","","0","","","","","","","","","","","","",,
"pop2-11","TV Reporter","Trainer",,"","Uncommon","","0","","","","","","","","","","","","",,
"pop2-12","Bulbasaur","Pokemon","40","Grass","Common","Colorless","1","","","Bite","Colorless","1","10","","Razor Leaf","Grass, Colorless","2","20","","Psychic","x2"
"pop2-13","Cacnea","Pokemon","40","Grass","Common","Colorless","1","","","Sand Attack","Colorless","1","10","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","","","","","","Fire","x2"
"pop2-14","Luvdisc","Pokemon","60","Water","Common","Colorless","1","","","Paralyzing Kiss","Colorless","1","","If there are 2 Defending Pokemon in play, choose 1 of the Defending Pokemon. That Pokemon is now Paralyzed. (If there is only 1 Defending Pokemon, this attack does nothing.)","Fast Stream","Water, Colorless","2","20","Move 1 Energy card attached to the Defending Pokemon to the other Defending Pokemon. (Ignore this effect if your opponent has only 1 Defending Pokemon.)","Lightning","x2"
"pop2-15","Phanpy","Pokemon","50","Fighting","Common","Colorless","1","","","Double Spin","Fighting","1","10x","Flip 2 coins. This attack does 10 damage times the number of heads.","Body Slam","Colorless, Colorless","2","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Grass","x2"
"pop2-16","Pikachu","Pokemon","40","Lightning","Common","Colorless","1","","","Gnaw","Colorless","1","10","","Thunder Jolt","Lightning, Colorless","2","30","Flip a coin. If tails, Pikachu does 10 damage to itself.","Fighting","x2"
