"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"bw6-1","Hoppip","Pokemon","30","Grass","Common","Colorless","1","","","Flail Around","Grass","1","10x","Flip 3 coins. This attack does 10 damage times the number of heads.","","","","","","Fire","x2"
"bw6-2","Skiploom","Pokemon","60","Grass","Uncommon","","0","","","Bullet Seed","Grass","1","10x","Flip 4 coins. This attack does 10 damage times the number of heads.","","","","","","Fire","x2"
"bw6-3","Jumpluff","Pokemon","90","Grass","Rare","","0","Leave It to the Wind","Once during your turn (before your attack), you may return this Pokemon and all cards attached to it to your hand.","Acrobatics","Grass","1","20+","Flip 2 coins. This attack does 30 more damage for each heads.","","","","","","Fire","x2"
"bw6-4","Yanma","Pokemon","70","Grass","Common","Colorless","1","","","Whirlwind","Colorless, Colorless","2","20","Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","","","","","","Lightning","x2"
"bw6-5","Yanmega","Pokemon","100","Grass","Rare","","0","","","Agility","Colorless, Colorless","2","30","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","Cutting Wind","Colorless, Colorless, Colorless","3","70","","Lightning","x2"
"bw6-6","Wurmple","Pokemon","60","Grass","Common","Colorless","1","","","Sleep Poison","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Asleep and Poisoned.","","","","","","Fire","x2"
"bw6-7","Silcoon","Pokemon","80","Grass","Uncommon","Colorless, Colorless, Colorless","3","","","Harden","Colorless","1","","During your opponent's next turn, if this Pokemon would be damaged by an attack, prevent that attack's damage done to this Pokemon if that damage is 60 or less.","Bug Bite","Grass, Colorless, Colorless","3","40","","Fire","x2"
"bw6-8","Beautifly","Pokemon","120","Grass","Rare","Colorless","1","","","Triple Energy","Grass","1","","Search your deck for 3 different types of basic Energy cards and attach them to your Pokemon in any way you like. Shuffle your deck afterward.","Drainpour","Grass, Colorless, Colorless","3","40","Heal 40 damage from each of your Benched Pokemon.","Fire","x2"
"bw6-9","Cascoon","Pokemon","80","Grass","Uncommon","Colorless, Colorless, Colorless","3","","","Tangle Drag","Colorless","1","","Switch 1 of your opponent's Benched Pokemon with the Defending Pokemon.","Spiral Drain","Colorless, Colorless","2","","Heal 20 damage from this Pokemon.","Fire","x2"
"bw6-10","Nincada","Pokemon","40","Grass","Common","Colorless","1","","","Dig","Colorless","1","10","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","","","","","","Fire","x2"
"bw6-11","Ninjask","Pokemon","60","Grass","Uncommon","Colorless","1","Cast-off Shell","When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may search your deck for Shedinja and put it onto your Bench. Shuffle your deck afterward.","Night Slash","Grass, Colorless","2","60","You may switch this Pokemon with 1 of your Benched Pokemon.","","","","","","Fire","x2"
"bw6-12","Roselia","Pokemon","70","Grass","Uncommon","Colorless","1","","","Double Whip","Colorless","1","10x","Flip 2 coins. This attack does 10 damage times the number of heads.","Relaxing Fragrance","Grass","1","","Heal 30 damage and remove all Special Conditions from this Pokemon.","Fire","x2"
"bw6-13","Roselia","Pokemon","70","Grass","Common","Colorless","1","","","Needling Sting","Grass, Colorless","2","10+","Flip a coin. If heads, this attack does 20 more damage.","","","","","","Fire","x2"
"bw6-14","Roserade","Pokemon","90","Grass","Uncommon","Colorless","1","","","Crosswise Whip","Grass","1","30x","Flip 4 coins. This attack does 30 damage times the number of heads.","Poison Point","Grass, Colorless, Colorless","3","60","The Defending Pokemon is now Poisoned.","Fire","x2"
"bw6-15","Roserade","Pokemon","90","Grass","Rare","Colorless","1","Le Parfum","When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may search your deck for any card and put it into your hand. Shuffle your deck afterward.","Squeeze","Grass, Colorless","2","30+","Flip a coin. If heads, this attack does 20 more damage and the Defending Pokemon is now Paralyzed.","","","","","","Fire","x2"
"bw6-16","Maractus","Pokemon","90","Grass","Uncommon","Colorless, Colorless","2","","","Stun Needle","Grass, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Reinforced Needle","Grass, Colorless, Colorless","3","40+","If this Pokemon has a Pokemon Tool card attached to it, this attack does 40 more damage.","Fire","x2"
"bw6-17","Foongus","Pokemon","40","Grass","Common","Colorless","1","","","Double Spin","Colorless","1","10x","Flip 2 coins. This attack does 10 damage times the number of heads.","","","","","","Fire","x2"
"bw6-18","Vulpix","Pokemon","60","Fire","Common","Colorless","1","","","Singe","Fire","1","","The Defending Pokemon is now Burned.","","","","","","Water","x2"
"bw6-19","Ninetales","Pokemon","90","Fire","Rare Holo","Colorless","1","Bright Look","When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may switch 1 of your opponent's Benched Pokemon with his or her Active Pokemon.","Hexed Flame","Fire","1","20+","Does 50 more damage for each Special Condition affecting the Defending Pokemon.","","","","","","Water","x2"
"bw6-20","Magmar","Pokemon","80","Fire","Common","Colorless, Colorless","2","","","Beat","Colorless","1","10","","Magma Punch","Fire, Fire, Colorless","3","50","","Water","x2"
"bw6-21","Magmortar","Pokemon","120","Fire","Rare","Colorless, Colorless, Colorless","3","","","Flame Screen","Fire","1","40","During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 (after applying Weakness and Resistance).","Flamethrower","Fire, Colorless, Colorless","3","90","Discard an Energy attached to this Pokemon.","Water","x2"
"bw6-23","Magikarp","Pokemon","30","Water","Common","Colorless","1","","","Soggy Rush","Water","1","10x","Flip a coin until you get tails. This attack does 10 damage times the number of heads.","","","","","","Lightning","x2"
"bw6-24","Gyarados","Pokemon","130","Water","Rare","Colorless, Colorless, Colorless","3","","","Sharp Fang","Water, Colorless, Colorless","3","60","","Swing Around","Water, Colorless, Colorless, Colorless","4","60+","Flip 2 coins. This attack does 30 more damage for each heads.","Lightning","x2"
"bw6-25","Wailmer","Pokemon","100","Water","Uncommon","Colorless, Colorless, Colorless","3","","","Lullaby","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Asleep.","Water Gun","Water, Colorless, Colorless","3","30","","Lightning","x2"
"bw6-26","Wailord","Pokemon","200","Water","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","","","Water Cannon","Water","1","30x","Flip a coin. If heads, this attack does 30 damage times the amount of Water Energy attached to this Pokemon.","Giant Wave","Water, Colorless, Colorless, Colorless","4","80","This Pokemon can't use Giant Wave during your next turn.","Lightning","x2"
"bw6-27","Feebas","Pokemon","30","Water","Common","Colorless","1","","","Add-a-Dash","Water","1","","Flip 2 coins. For each heads, draw a card.","","","","","","Lightning","x2"
"bw6-28","Milotic","Pokemon","110","Water","Rare Holo","Colorless","1","","","Clear Search","Water","1","","Search your deck for any 3 cards and put them into your hand. Shuffle your deck afterward.","Water Pulse","Water, Colorless, Colorless","3","60","The Defending Pokemon is now Asleep.","Lightning","x2"
"bw6-29","Spheal","Pokemon","60","Water","Common","Colorless, Colorless","2","","","Unstoppable Roll","Water, Colorless","2","10+","Flip 2 coins. If both of them are heads, this attack does 30 more damage.","","","","","","Metal","x2"
"bw6-30","Sealeo","Pokemon","80","Water","Uncommon","Colorless, Colorless, Colorless","3","","","Ice Ball","Water, Colorless","2","30","","Aurora Beam","Water, Colorless, Colorless","3","40","","Metal","x2"
"bw6-31","Walrein","Pokemon","140","Water","Rare","Colorless, Colorless, Colorless, Colorless","4","","","Aurora Beam","Water, Colorless, Colorless","3","80","","Ice Entomb","Water, Water, Colorless, Colorless","4","60","The Defending Pokemon is now Paralyzed. This Pokemon can't use Ice Entomb during your next turn.","Metal","x2"
"bw6-32","Buizel","Pokemon","70","Water","Common","Colorless","1","","","Wave Splash","Colorless","1","10","","","","","","","Lightning","x2"
"bw6-33","Floatzel","Pokemon","90","Water","Uncommon","Colorless","1","","","Wave Splash","Colorless","1","20","","Waterfall","Water, Water","2","60","","Lightning","x2"
"bw6-34","Tympole","Pokemon","50","Water","Common","Colorless","1","","","Bubble","Water","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Grass","x2"
"bw6-35","Palpitoad","Pokemon","80","Water","Uncommon","Colorless","1","","","Supersonic","Colorless","1","","The Defending Pokemon is now Confused.","Hyper Voice","Water, Colorless, Colorless","3","50","","Grass","x2"
"bw6-36","Seismitoad","Pokemon","140","Water","Rare","Colorless, Colorless","2","","","Echoed Voice","Colorless, Colorless, Colorless","3","50","During your next turn, this Pokemon's Echoed Voice attack does 50 more damage (before applying Weakness and Resistance).","Drain Punch","Water, Colorless, Colorless, Colorless","4","80","Heal 20 damage from this Pokemon.","Grass","x2"
"bw6-37","Alomomola","Pokemon","90","Water","Rare","Colorless, Colorless","2","","","Mysterious Beam","Water, Colorless","2","30","Flip a coin. If heads, discard an Energy attached to the Defending Pokemon.","Double Slap","Water, Colorless, Colorless","3","50x","Flip 2 coins. This attack does 50 damage times the number of heads.","Lightning","x2"
"bw6-38","Mareep","Pokemon","60","Lightning","Common","Colorless","1","","","Cotton Guard","Colorless","1","","During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 (after applying Weakness and Resistance).","Thunder Jolt","Lightning, Colorless","2","30","Flip a coin. If tails, this Pokemon does 10 damage to itself.","Fighting","x2"
"bw6-39","Flaaffy","Pokemon","80","Lightning","Uncommon","Colorless","1","","","Cotton Guard","Colorless","1","20","During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 (after applying weakness and resistance).","Power Gem","Lightning, Colorless, Colorless","3","40","","Fighting","x2"
"bw6-40","Ampharos","Pokemon","140","Lightning","Rare Holo","Colorless, Colorless","2","Electromagnetic Wall","As long as this Pokemon is your Active Pokemon, whenever your opponent attaches an Energy from his or her hand to 1 of his or her Pokemon, put 3 damage counters on that Pokemon.","Electrobullet","Lightning, Colorless, Colorless","3","70","Does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fighting","x2"
"bw6-41","Electrike","Pokemon","60","Lightning","Common","Colorless","1","","","Tackle","Lightning","1","10","","Quick Attack","Lightning, Colorless","2","10+","Flip a coin. If heads, this attack does 20 more damage.","Fighting","x2"
"bw6-42","Electrike","Pokemon","60","Lightning","Common","Colorless","1","","","Quick Turn","Lightning, Colorless","2","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","","","","","","Fighting","x2"
"bw6-43","Manectric","Pokemon","90","Lightning","Rare","","0","","","Energy Crush","Lightning","1","20x","Does 20 damage times the amount of Energy attached to all of your opponent's Pokemon.","Flash Impact","Lightning, Colorless, Colorless","3","80","Does 20 damage to 1 of your Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"bw6-44","Manectric","Pokemon","90","Lightning","Rare","Colorless","1","","","Energy Assist","Lightning","1","","Attach 2 basic Energy cards from your discard pile to 1 of your Benched Pokemon.","Quick Attack","Lightning, Colorless","2","30+","Flip a coin. If heads, this attack does 20 more damage.","Fighting","x2"
"bw6-45","Emolga","Pokemon","70","Lightning","Uncommon","","0","","","Call for Family","Colorless","1","","Search your deck for 2 Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.","Static Shock","Lightning","1","20","","Lightning","x2"
"bw6-47","Dustox","Pokemon","130","Psychic","Rare","Colorless","1","","","Hazardous Scales","Psychic","1","","The Defending Pokemon is now Asleep, Burned, and Poisoned.","Aerial Ace","Psychic, Colorless, Colorless","3","50+","Flip a coin. If heads, this attack does 30 more damage.","Psychic","x2"
"bw6-48","Shedinja","Pokemon","60","Psychic","Rare","","0","Empty Shell","If this Pokemon is Knocked Out, your opponent can't take any Prize cards for it.","Cursed Drop","Psychic","1","","Put 3 damage counters on your opponent's Pokemon in any way you like.","","","","","",,
"bw6-49","Drifloon","Pokemon","60","Psychic","Common","Colorless","1","","","Sneaky Placement","Psychic","1","","Put 1 damage counter on 1 of your opponent's Pokemon.","","","","","","Darkness","x2"
"bw6-50","Drifloon","Pokemon","60","Psychic","Common","Colorless","1","","","Beat","Colorless","1","10","","Gust","Psychic, Colorless","2","20","","Darkness","x2"
"bw6-51","Drifblim","Pokemon","100","Psychic","Rare","Colorless","1","","","Shadow Steal","Colorless","1","50x","Does 50 damage times the number of Special Energy cards in your opponent's discard pile.","Plentiful Placement","Psychic, Colorless","2","","Put 4 damage counters on 1 of your opponent's Pokemon.","Darkness","x2"
"bw6-52","Sigilyph","Pokemon","90","Psychic","Rare Holo","Colorless","1","Safeguard","Prevent all effects of attacks, including damage, done to this Pokemon by Pokemon-EX.","Psychic","Psychic, Colorless, Colorless","3","50+","Does 10 more damage for each Energy attached to the Defending Pokemon.","","","","","","Psychic","x2"
"bw6-53","Trubbish","Pokemon","70","Psychic","Common","Colorless, Colorless","2","","","Pound","Colorless, Colorless","2","20","","Poison Gas","Psychic, Colorless, Colorless","3","30","The Defending Pokemon is now Poisoned.","Psychic","x2"
"bw6-54","Garbodor","Pokemon","100","Psychic","Rare Holo","Colorless, Colorless, Colorless","3","Garbotoxin","If this Pokemon has a Pokemon Tool card attached to it, each Pokemon in play, in each player's hand, and in each player's discard pile has no Abilities (except for Garbotoxin).","Sludge Toss","Psychic, Psychic, Colorless","3","60","","","","","","","Psychic","x2"
"bw6-55","Gothita","Pokemon","50","Psychic","Common","Colorless","1","","","Future Sight","Psychic","1","","Look at the top 5 cards of your deck and put them back on top of your deck in any order.","","","","","","Psychic","x2"
"bw6-56","Gothorita","Pokemon","80","Psychic","Uncommon","Colorless","1","","","Hypnoblast","Psychic","1","10","The Defending Pokemon is now Asleep.","Mind Shock","Psychic, Colorless, Colorless","3","40","This attack's damage isn't affected by Weakness or Resistance.","Psychic","x2"
"bw6-57","Gothitelle","Pokemon","130","Psychic","Rare","Colorless, Colorless","2","","","Doom Decree","Psychic, Colorless","2","","Flip 2 coins. If both of them are heads, the Defending Pokemon is Knocked Out.","Black Magic","Psychic, Colorless, Colorless","3","40+","Does 20 more damage for each of your opponent's Benched Pokemon.","Psychic","x2"
"bw6-58","Golett","Pokemon","90","Psychic","Common","Colorless, Colorless, Colorless","3","","","Nap","Colorless, Colorless","2","","Heal 40 damage from this Pokemon.","Pound","Psychic, Colorless, Colorless","3","40","","Darkness","x2"
"bw6-59","Golurk","Pokemon","130","Psychic","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","","","Devolution Punch","Psychic, Colorless, Colorless","3","60","Devolve the Defending Pokemon and put the highest Stage evolution card on it into your opponent's hand.","Ghost Hammer","Psychic, Psychic, Colorless, Colorless","4","90","During your opponent's next turn, this Pokemon has no Weakness.","Darkness","x2"
"bw6-60","Cubone","Pokemon","70","Fighting","Common","Colorless","1","","","Headbutt","Fighting","1","10","","Beat","Colorless, Colorless","2","20","","Water","x2"
"bw6-61","Marowak","Pokemon","100","Fighting","Rare","Colorless","1","","","Bone Lock","Fighting","1","30","The Defending Pokemon can't retreat during your opponent's next turn.","Vortex Chop","Fighting, Colorless, Colorless","3","60+","If the Defending Pokemon has any Resistance, this attack does 30 more damage.","Water","x2"
"bw6-62","Nosepass","Pokemon","80","Fighting","Common","Colorless, Colorless","2","","","Rock Throw","Colorless, Colorless","2","20","","","","","","","Grass","x2"
"bw6-63","Baltoy","Pokemon","60","Fighting","Common","Colorless","1","","","Spinning Attack","Colorless","1","10","","Reverse Spin","Colorless, Colorless","2","","Your opponent shuffles his or her hand into his or her deck and draws 4 cards.","Grass","x2"
"bw6-64","Claydol","Pokemon","90","Fighting","Rare","Colorless, Colorless, Colorless","3","","","Rapid Spin","Colorless, Colorless","2","30","Switch this Pokemon with 1 of your Benched Pokemon. Then, your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","Rock Smash","Fighting, Colorless, Colorless","3","60","Flip a coin. If heads, this attack does 30 more damage.","Grass","x2"
"bw6-65","Roggenrola","Pokemon","70","Fighting","Common","Colorless, Colorless, Colorless","3","","","Stone Edge","Fighting, Colorless","2","10+","Flip a coin. If heads, this attack does 20 more damage.","Hammer In","Fighting, Colorless, Colorless","3","40","","Grass","x2"
"bw6-66","Boldore","Pokemon","90","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Rock Cannon","Fighting","1","30x","Flip a coin until you get tails. This attack does 30 damage times the number of heads.","Earthquake","Fighting, Colorless, Colorless","3","60","Does 10 damage to each of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Grass","x2"
"bw6-67","Gigalith","Pokemon","140","Fighting","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","","","Revenge Cannon","Fighting, Colorless, Colorless","3","10+","Does 10 more damage for each damage counter on each of your Benched Pokemon.","Reckless Charge","Fighting, Fighting, Colorless, Colorless","4","120","This Pokemon does 40 damage to itself.","Grass","x2"
"bw6-68","Throh","Pokemon","100","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Squeeze","Fighting, Colorless, Colorless","3","40+","Flip a coin. If heads, this attack does 20 more damage and the Defending Pokemon is now Paralyzed.","Superpower","Fighting, Colorless, Colorless, Colorless","4","70+","You may do 20 more damage. If you do, this Pokemon does 20 damage to itself.","Psychic","x2"
"bw6-69","Sawk","Pokemon","90","Fighting","Uncommon","Colorless","1","","","Defensive Stance","Colorless","1","","Heal 30 damage from this Pokemon. Switch this Pokemon with 1 of your Benched Pokemon.","Karate Chop","Fighting, Colorless, Colorless","3","70-","Does 70 damage minus 10 damage for each damage counter on this Pokemon.","Psychic","x2"
"bw6-70","Stunfisk","Pokemon","100","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Muddy Water","Fighting","1","20","Does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Rumble","Fighting, Colorless","2","40","The Defending Pokemon can't retreat during your opponent's next turn.","Water","x2"
"bw6-72","Murkrow","Pokemon","70","Darkness","Common","Colorless","1","","","Peck","Colorless","1","10","","Wing Attack","Darkness, Colorless","2","20","","Lightning","x2"
"bw6-73","Honchkrow","Pokemon","110","Darkness","Rare","Colorless, Colorless","2","","","Whirlwind","Colorless, Colorless","2","30","You may have your opponent switch the Defending Pokemon with 1 of his or her Benched Pokemon.","Diving Swipe","Darkness, Colorless, Colorless","3","70","Discard a random card from your opponent's hand.","Lightning","x2"
"bw6-74","Houndour","Pokemon","60","Darkness","Common","Colorless","1","","","Bite","Darkness","1","10","","Darkness Fang","Darkness, Colorless, Colorless","3","30","","Fighting","x2"
"bw6-75","Houndoom","Pokemon","100","Darkness","Rare","Colorless","1","","","Bite","Darkness","1","30","","Fire Fang","Darkness, Colorless, Colorless","3","70","The Defending Pokemon is now Burned.","Fighting","x2"
"bw6-76","Stunky","Pokemon","60","Darkness","Common","Colorless","1","","","Acid Spray","Darkness","1","10","Flip a coin. If heads, discard an Energy attached to the Defending Pokemon.","","","","","","Fighting","x2"
"bw6-77","Skuntank","Pokemon","90","Darkness","Uncommon","Colorless","1","","","Smogscreen","Darkness","1","20","The Defending Pokemon is now Poisoned. If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","Hammer In","Darkness, Darkness, Colorless","3","80","","Fighting","x2"
"bw6-78","Aron","Pokemon","60","Metal","Common","Colorless, Colorless","2","","","Take Down","Metal, Colorless","2","30","This Pokemon does 10 damage to itself.","","","","","","Fire","x2"
