"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"sm1-1","Caterpie","Pokemon","Basic","50","Grass","1","Common","","Nap: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Heal 20 damage from this Pokemon. | Gnaw: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text="
"sm1-2","Metapod","Pokemon","Stage 1","80","Grass","3","Uncommon","","Iron Defense: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Flip a coin. If heads, prevent all damage done to this Pokemon by attacks during your opponent's next turn. | Bug Bite: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=40, Text="
"sm1-3","Butterfree","Pokemon","Stage 2","130","Grass","1","Rare","","Psy Bolt: Cost=[Colorless], EnergyCost=[1], Damage=30, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | Whirlwind: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=80, Text=Your opponent switches their Active Pokemon with 1 of their Benched Pokemon."
"sm1-4","Paras","Pokemon","Basic","60","Grass","1","Common","","Scratch: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30, Text="
"sm1-5","Parasect","Pokemon","Stage 1","110","Grass","3","Rare","","Fury Cutter: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=10+, Text=Flip 3 coins. If 1 of them is heads, this attack does 20 more damage. If 2 of them are heads, this attack does 60 more damage. If all of them are heads, this attack does 120 damage. | Mushroom Drain: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=70, Text=Heal 30 damage from this Pokemon."
"sm1-6","Pinsir","Pokemon","Basic","110","Grass","2","Uncommon","","Roof Fling: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=, Text=Flip a coin. If heads, put your opponent's Active Pokemon and all cards attached to it into your opponent's hand. | Guillotine: Cost=[Grass, Grass], EnergyCost=[2], Damage=50, Text="
"sm1-7","Surskit","Pokemon","Basic","50","Grass","1","Common","","Quick Attack: Cost=[Colorless], EnergyCost=[1], Damage=10+, Text=Flip a coin. If heads, this attack does 10 more damage."
"sm1-8","Masquerain","Pokemon","Stage 1","90","Grass","","Rare","","Struggle Bug: Cost=[Colorless], EnergyCost=[1], Damage=30, Text=Move an Energy from your opponent's Active Pokemon to 1 of their Benched Pokemon."
"sm1-9","Rowlet","Pokemon","Basic","60","Grass","1","Common","","Tackle: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Leafage: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text="
"sm1-10","Dartrix","Pokemon","Stage 1","80","Grass","1","Uncommon","","Sharp Blade Quill: Cost=[Colorless], EnergyCost=[1], Damage=, Text=This attack does 20 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Leaf Blade: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=50+, Text=Flip a coin. If heads, this attack does 20 more damage."
