"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"swsh9-1","Exeggcute","Pokemon","Basic","50","Grass","1","Common","","Ram: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Seed Bomb: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh9-2","Exeggutor","Pokemon","Stage 1","140","Grass","3","Uncommon","","Mega Drain: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=70, Text=Heal 30 damage from this Pokemon. | Seed Bomb: Cost=[Grass, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=130, Text="
"swsh9-3","Shroomish","Pokemon","Basic","50","Grass","1","Common","","Headbutt: Cost=[Grass], EnergyCost=[1], Damage=20, Text="
"swsh9-4","Breloom","Pokemon","Stage 1","110","Grass","1","Rare","","Spore Ball: Cost=[Grass], EnergyCost=[1], Damage=30, Text=Your opponent's Active Pokemon is now Asleep. | Powdery Uppercut: Cost=[Grass], EnergyCost=[1], Damage=130, Text=You can use this attack only if this Pokemon used Spore Ball during your last turn."
"swsh9-5","Tropius","Pokemon","Basic","110","Grass","1","Uncommon","Curative Bower: Effect=[All of your Pokemon that have Grass Energy attached can't be Confused, and if they are already Confused, they recover from that Special Condition.]","Slicing Blade: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=100, Text="
"swsh9-6","Turtwig","Pokemon","Basic","80","Grass","2","Common","","Bite: Cost=[Grass], EnergyCost=[1], Damage=10, Text= | Headbutt Bounce: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh9-7","Grotle","Pokemon","Stage 1","100","Grass","3","Uncommon","Sun-Drenched Shell: Effect=[Once during your turn, you may search your deck for a Grass Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.]","Razor Leaf: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=50, Text="
"swsh9-8","Torterra","Pokemon","Stage 2","190","Grass","4","Rare Holo","","Evopress: Cost=[Grass, Colorless], EnergyCost=[2], Damage=50×, Text=This attack does 50 damage for each of your Evolution Pokemon in play. | Hammer In: Cost=[Grass, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=160, Text="
"swsh9-9","Burmy","Pokemon","Basic","60","Grass","1","Common","","Hang Down: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh9-10","Wormadam","Pokemon","Stage 1","110","Grass","2","Rare","","Matron's Anger: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30+, Text=This attack does 10 more damage for each Pokemon in your discard pile. | Leaf Drain: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=80, Text=Heal 30 damage from this Pokemon."
