"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"ex4-1","Team Aqua's Cacturne","Pokemon","Stage 1","80","Grass, Darkness","2","Rare Holo","","Dark Bind: Cost=[Darkness], EnergyCost=[1], Damage=10, Text=You may discard a Darkness Energy card attached to Team Aqua's Cacturne. If you do, the Defending Pokemon is now Paralyzed. | Poison Barb: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=40, Text=The Defending Pokemon is now Poisoned."
"ex4-2","Team Aqua's Crawdaunt","Pokemon","Stage 1","80","Water, Darkness","1","Rare Holo","","Aqua Reverse: Cost=[Darkness, Colorless], EnergyCost=[2], Damage=20, Text=Before doing damage, you may choose 1 of your opponent's Benched Pokemon that has Team Magma in its name and switch it with 1 of the Defending Pokemon. Your opponent chooses the Defending Pokemon to switch. | Deep Impact: Cost=[Water, Water, Colorless], EnergyCost=[3], Damage=40, Text=If the Defending Pokemon already has any damage counters on it, the Defending Pokemon is now Confused."
"ex4-3","Team Aqua's Kyogre","Pokemon","Basic","100","Water, Darkness","3","Rare Holo","Power Saver: Effect=[As long as the number of Pokemon in play (both yours and your opponent's) that has Team Aqua in its name is 3 or less, Team Aqua's Kyogre can't attack.]","Aqua Trip: Cost=[Water, Colorless], EnergyCost=[2], Damage=10, Text=Flip a coin. If heads, the Defending Pokemon is now Confused. If tails, the Defending Pokemon is now Asleep. | Aqua Smash: Cost=[Water, Water, Colorless], EnergyCost=[3], Damage=50+, Text=If the Defending Pokemon is affected by a Special Condition, this attack does 50 damage plus 20 more damage."
"ex4-4","Team Aqua's Manectric","Pokemon","Stage 1","70","Lightning, Darkness","1","Rare Holo","Power Shift: Effect=[Once during your turn (before your attack), you may move any number of basic Energy cards attached to 1 of your Pokemon with Team Aqua in its name to another of your Pokemon. This power can't be used if Team Aqua's Manectric is affected by a Special Condition.]","Thunderspark: Cost=[Lightning, Colorless, Colorless], EnergyCost=[3], Damage=50, Text=Does 10 damage to each Benched Pokemon (both yours and your opponent's) that has Energy cards attached to it. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ex4-5","Team Aqua's Sharpedo","Pokemon","Stage 1","70","Water, Darkness","","Rare Holo","","Rage: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=10+, Text=Does 10 damage plus 10 more damage for each damage counter on Team Aqua's Sharpedo. | Aqua Slash: Cost=[Water, Water, Colorless], EnergyCost=[3], Damage=60, Text=Team Aqua's Sharpedo can't attack during your next turn."
"ex4-6","Team Aqua's Walrein","Pokemon","Stage 2","120","Water, Darkness","2","Rare Holo","","Power Blow: Cost=[Water], EnergyCost=[1], Damage=10+, Text=Does 10 damage plus 10 more damage for each Energy attached to Team Aqua's Walrein. | Hydro Reverse: Cost=[Water, Water, Colorless, Colorless], EnergyCost=[4], Damage=50+, Text=You may return any number of basic Water Energy cards attached to all of your Pokemon to your hand. If you do, this attack does 50 damage plus 10 more damage for each Energy you returned."
"ex4-7","Team Magma's Aggron","Pokemon","Stage 2","120","Fighting, Darkness","2","Rare Holo","","Crush: Cost=[Fighting], EnergyCost=[1], Damage=30×, Text=Flip a coin for each Energy attached to Team Magma's Aggron. This attack does 30 damage times the number of heads. | Land Stream: Cost=[Fighting, Fighting, Colorless, Colorless], EnergyCost=[4], Damage=50+, Text=You may discard any number of basic Energy cards attached to Team Magma's Aggron. If you do, this attack does 50 damage plus 20 more damage for each basic Energy card you discarded."
"ex4-8","Team Magma's Claydol","Pokemon","Stage 1","80","Psychic, Darkness","2","Rare Holo","Magma Switch: Effect=[Once during your turn (before your attack), you may move an Energy card attached to your Pokemon with Team Magma in its name to another of your Pokemon. This power can't be used if Team Magma's Claydol is affected by a Special Condition.]","Dark Hand: Cost=[Psychic, Colorless, Colorless], EnergyCost=[3], Damage=40+, Text=If you have more cards in your hand than your opponent, this attack does 40 damage plus 20 more damage."
"ex4-9","Team Magma's Groudon","Pokemon","Basic","100","Fighting, Darkness","3","Rare Holo","Power Saver: Effect=[As long as the number of Pokemon in play (both yours and your opponent's) that has Team Magma in its name is 3 or less, Team Magma's Groudon can't attack.]","Linear Attack: Cost=[Fighting, Colorless], EnergyCost=[2], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Pulverize: Cost=[Fighting, Fighting, Colorless], EnergyCost=[3], Damage=50+, Text=If the Defending Pokemon already has at least 2 damage counters on it, this attack does 50 damage plus 20 more damage."
"ex4-10","Team Magma's Houndoom","Pokemon","Stage 1","70","Fire, Darkness","1","Rare Holo","","Roasting Heat: Cost=[Fire, Colorless], EnergyCost=[2], Damage=30+, Text=If the Defending Pokemon is Burned, this attack does 30 damage plus 20 more damage. | Magma Spurt: Cost=[Fire, Colorless, Colorless], EnergyCost=[3], Damage=30×, Text=Discard the top 5 cards from your deck. This attack does 30 damage times the number of Fire and Fighting basic Energy cards discarded in this way."
