"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"xy6-1","Exeggcute","Pokemon","Basic","40","Grass","1","Common","","Loathe: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Flip a coin. If heads, switch this Pokemon with 1 of your Benched Pokemon. | Ram: Cost=[Grass], EnergyCost=[1], Damage=10, Text="
"xy6-2","Exeggutor","Pokemon","Stage 1","120","Grass","3","Uncommon","","Shake It Off: Cost=[Grass], EnergyCost=[1], Damage=20×, Text=This attack does 20 damage times the number of Colorless Pokemon your opponent has in play. | Seed Bomb: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=80, Text="
"xy6-3","Wurmple","Pokemon","Basic","60","Grass","1","Common","","Flock: Cost=[Grass], EnergyCost=[1], Damage=, Text=Search your deck for Wurmple and put it onto your Bench. Shuffle your deck afterward. | Tackle: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text="
"xy6-4","Silcoon","Pokemon","Stage 1","80","Grass","3","Uncommon","","String Shot: Cost=[Grass], EnergyCost=[1], Damage=10, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
"xy6-5","Beautifly","Pokemon","Stage 2","130","Grass","","Rare Holo","Miraculous Scales: Effect=[Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon-EX.]","Whirlwind: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=80, Text=You may have your opponent switch his or her Active Pokemon with 1 of his or her Benched Pokemon."
"xy6-6","Cascoon","Pokemon","Stage 1","80","Grass","3","Common","","Poison Sting: Cost=[Grass], EnergyCost=[1], Damage=, Text=Your opponent's Active Pokemon is now Poisoned. | Iron Defense: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=, Text=Flip a coin. If heads, prevent all damage done to this Pokemon by attacks during your opponent's next turn."
"xy6-7","Dustox","Pokemon","Stage 2","140","Grass","2","Uncommon","","Psybeam: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text=Your opponent's Active Pokemon is now Confused. | Twilight Poison: Cost=[Grass, Grass, Colorless, Colorless], EnergyCost=[4], Damage=80, Text=Your opponent's Active Pokemon is now Asleep and Poisoned."
"xy6-8","Dustox","Pokemon","Stage 2","130","Grass","1","Rare","","Flap: Cost=[Grass], EnergyCost=[1], Damage=20, Text= | Wind Shard: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=, Text=This attack does 50 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"xy6-9","Nincada","Pokemon","Basic","40","Grass","1","Common","","Slight Intrusion: Cost=[Colorless], EnergyCost=[1], Damage=20, Text=This Pokemon does 10 damage to itself."
"xy6-10","Ninjask","Pokemon","Stage 1","70","Grass","","Uncommon","Wing Buzz: Effect=[Once during your turn (before your attack), if this Pokemon is your Active Pokemon, you may discard a card from your hand. If you do, discard the top card of your opponent's deck.]","Afterimage Assault: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30, Text=Search your deck for up to 2 Ninjask and put them onto your Bench. Shuffle your deck afterward."
"xy6-11","Shedinja","Pokemon","Stage 1","30","Grass","1","Rare","","Cursed Rain: Cost=[Grass], EnergyCost=[1], Damage=, Text=Put 1 damage counter on each of your opponent's Pokemon. Switch this Pokemon with 1 of your Benched Pokemon. | Hopeless Scream: Cost=[Colorless], EnergyCost=[1], Damage=50×, Text=This attack does 50 damage times the number of damage counters on this Pokemon."
"xy6-12","Tropius","Pokemon","Basic","110","Grass","2","Uncommon","","Stomp: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=50+, Text=Flip a coin. If heads, this attack does 20 more damage. | Solar Beam: Cost=[Grass, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=80, Text="
"xy6-13","Victini","Pokemon","Basic","70","Fire","1","Rare","","Me First: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Draw a card. | Psy Bolt: Cost=[Fire, Colorless], EnergyCost=[2], Damage=20, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
"xy6-14","Fletchinder","Pokemon","Stage 1","70","Fire","","Uncommon","","Peck Off: Cost=[Colorless], EnergyCost=[1], Damage=10, Text=Before doing damage, discard all Pokemon Tool cards attached to your opponent's Active Pokemon."
