"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"base2-1","Clefable","Pokemon","Stage 1","70","Colorless","2","Rare Holo","","Metronome: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Choose 1 of the Defending Pokemon's attacks. Metronome copies that attack except for its Energy costs and anything else required in order to use that attack, such as discarding Energy cards. (No matter what type the Defending Pokemon is, Clefable's type is still Colorless.) | Minimize: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=, Text=All damage done by attacks to Clefable during your opponent's next turn is reduced by 20 (after applying Weakness and Resistance)."
"base2-2","Electrode","Pokemon","Stage 1","90","Lightning","1","Rare Holo","","Tackle: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text= | Chain Lightning: Cost=[Lightning, Lightning, Lightning], EnergyCost=[3], Damage=20, Text=If the Defending Pokemon isn't Colorless, this attack does 10 damage to each Benched Pokemon of the same type as the Defending Pokemon (including your own)."
"base2-3","Flareon","Pokemon","Stage 1","70","Fire","1","Rare Holo","","Quick Attack: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=10+, Text=Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage. | Flamethrower: Cost=[Fire, Fire, Colorless, Colorless], EnergyCost=[4], Damage=60, Text=Discard 1 Fire Energy card attached to Flareon in order to use this attack."
"base2-4","Jolteon","Pokemon","Stage 1","70","Lightning","1","Rare Holo","","Quick Attack: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=10+, Text=Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage. | Pin Missile: Cost=[Lightning, Lightning, Colorless], EnergyCost=[3], Damage=20×, Text=Flip 4 coins. This attack does 20 damage times the number of heads."
"base2-5","Kangaskhan","Pokemon","Basic","90","Colorless","3","Rare Holo","","Fetch: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Draw a card. | Comet Punch: Cost=[Colorless, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=20×, Text=Flip 4 coins. This attack does 20 damage times the number of heads."
"base2-6","Mr. Mime","Pokemon","Basic","40","Psychic","1","Rare Holo","Invisible Wall: Effect=[Whenever an attack (including your own) does 30 or more damage to Mr. Mime (after applying Weakness and Resistance), prevent that damage. (Any other effects of attacks still happen.) This power can't be used if Mr. Mime is Asleep, Confused, or Paralyzed.]","Meditate: Cost=[Psychic, Colorless], EnergyCost=[2], Damage=10+, Text=Does 10 damage plus 10 more damage for each damage counter on the Defending Pokemon."
"base2-7","Nidoqueen","Pokemon","Stage 2","90","Grass","3","Rare Holo","","Boyfriends: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20+, Text=Does 20 damage plus 20 more damage for each Nidoking you have in play. | Mega Punch: Cost=[Grass, Grass, Colorless, Colorless], EnergyCost=[4], Damage=50, Text="
"base2-8","Pidgeot","Pokemon","Stage 2","80","Colorless","","Rare Holo","","Wing Attack: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text= | Hurricane: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=30, Text=Unless this attack Knocks Out the Defending Pokemon, return the Defending Pokemon and all cards attached to it to your opponent's hand."
"base2-9","Pinsir","Pokemon","Basic","60","Grass","1","Rare Holo","","Irongrip: Cost=[Grass, Grass], EnergyCost=[2], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | Guillotine: Cost=[Grass, Grass, Colorless, Colorless], EnergyCost=[4], Damage=50, Text="
"base2-10","Scyther","Pokemon","Basic","70","Grass","","Rare Holo","","Swords Dance: Cost=[Grass], EnergyCost=[1], Damage=, Text=During your next turn, Scyther's Slash attack's base damage is 60 instead of 30. | Slash: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=30, Text="
"base2-11","Snorlax","Pokemon","Basic","90","Colorless","4","Rare Holo","Thick Skinned: Effect=[Snorlax can't become Asleep, Confused, Paralyzed, or Poisoned. This power can't be used if Snorlax is already Asleep, Confused, or Paralyzed.]","Body Slam: Cost=[Colorless, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=30, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed."
