"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sm4-1","Weedle","Pokémon","50","Grass","Kakuna",,"1","Yukiko Baba","Common","Often found in forests and grasslands. It has a sharp, toxic barb of around two inches on top of its head.","13",,"https://images.pokemontcg.io/sm4/1.png","https://images.pokemontcg.io/sm4/1_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Poison Sting","Grass","1","","Your opponent's Active Pokémon is now Poisoned.","","","","","","Fire","×2"
"sm4-2","Kakuna","Pokémon","80","Grass","Beedrill","Weedle","2","miki kudo","Uncommon","Almost incapable of moving, this Pokémon can only harden its shell to protect itself when it is in danger.","14",,"https://images.pokemontcg.io/sm4/2.png","https://images.pokemontcg.io/sm4/2_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Multiply","Grass","1","","Search your deck for up to 3 Kakuna and put them onto your Bench. Then, shuffle your deck.","","","","","","Fire","×2"
"sm4-3","Beedrill","Pokémon","120","Grass","","Kakuna","3","kirisAki","Rare","May appear in a swarm. Flies at violent speeds, all the while stabbing with the toxic stinger on its rear.","15",,"https://images.pokemontcg.io/sm4/3.png","https://images.pokemontcg.io/sm4/3_hires.png","Legal",,"Legal","",,"","","","","","","Sudden Sting","Grass","1","10","If this Pokémon evolved from Kakuna during this turn, your opponent's Active Pokémon is now Paralyzed and Poisoned.","Sharp Sting","Grass","1","60","","Fire","×2"
"sm4-4","Exeggcute","Pokémon","50","Grass","Exeggutor",,"4","Kouki Saitou","Common","Its six eggs use telepathy to communicate among themselves. It is believed to carry plant genes and the genes of other species.","102",,"https://images.pokemontcg.io/sm4/4.png","https://images.pokemontcg.io/sm4/4_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Hypnosis","Colorless","1","","Your opponent's Active Pokémon is now Asleep.","Ram","Grass","1","10","","Fire","×2"
"sm4-5","Cacnea","Pokémon","60","Grass","Cacturne",,"5","Anesaki Dynamic","Common","It lives in arid locations. Its yellow flowers bloom once a year.","331",,"https://images.pokemontcg.io/sm4/5.png","https://images.pokemontcg.io/sm4/5_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Sucker Punch","Grass","1","10+","If this Pokémon has any Darkness Energy attached to it, this attack does 30 more damage.","","","","","","Fire","×2"
"sm4-6","Cacturne","Pokémon","110","Grass","","Cacnea","6","Mina Nakai","Rare","It becomes active at night, seeking prey that is exhausted from the day's desert heat.","332",,"https://images.pokemontcg.io/sm4/6.png","https://images.pokemontcg.io/sm4/6_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Spike Rend","Grass","1","30+","If your opponent's Active Pokémon already has any damage counters on it, this attack does 60 more damage.","Hunt","Grass, Colorless","2","","Switch 1 of your opponent's Benched Pokémon with their Active Pokémon. This attack does 40 damage to the new Active Pokémon.","Fire","×2"
"sm4-7","Karrablast","Pokémon","60","Grass","Escavalier",,"7","OOYAMA","Common","These mysterious Pokémon evolve when they receive electrical stimulation while they are in the same place as Shelmet.","588",,"https://images.pokemontcg.io/sm4/7.png","https://images.pokemontcg.io/sm4/7_hires.png","Legal",,"Legal","Colorless, Colorless","2","Shell On","Once during your turn (before your attack), you may discard a Shelmet from your hand. If you do, search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.","Ability","","","","Peck","Colorless, Colorless, Colorless","3","30","","","","","","","Fire","×2"
"sm4-8","Shelmet","Pokémon","60","Grass","Accelgor",,"8","OOYAMA","Common","When it and Karrablast are together, and both receive electrical stimulation, they both evolve.","616",,"https://images.pokemontcg.io/sm4/8.png","https://images.pokemontcg.io/sm4/8_hires.png","Legal",,"Legal","Colorless, Colorless, Colorless","3","","","","","","","Absorb","Grass","1","10","Heal 10 damage from this Pokémon.","","","","","","Fire","×2"
"sm4-9","Accelgor","Pokémon","90","Grass","","Shelmet","9","tetsuya koizumi","Uncommon","Having removed its heavy shell, it becomes very light and can fight with ninja-like movements.","617",,"https://images.pokemontcg.io/sm4/9.png","https://images.pokemontcg.io/sm4/9_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Recover","Colorless","1","","Discard an Energy from this Pokémon and heal all damage from it.","Speed Attack","Grass, Colorless","2","70","","Fire","×2"
"sm4-10","Skiddo","Pokémon","70","Grass","Gogoat",,"10","Naoki Saito","Common","Thought to be one of the first Pokémon to live in harmony with humans, it has a placid disposition.","672",,"https://images.pokemontcg.io/sm4/10.png","https://images.pokemontcg.io/sm4/10_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Seed Bomb","Colorless, Colorless","2","20","","","","","","","Fire","×2"
