"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"xy10-1","Shuckle","Pokemon","Basic","80","Grass","1","Uncommon","","Hide a Berry: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Draw 2 cards. Then, put a card from your hand on the bottom of your deck. | Wrap: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
"xy10-2","Burmy","Pokemon","Basic","60","Grass","1","Common","","Hang Down: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"xy10-3","Wormadam","Pokemon","Stage 1","120","Grass","2","Uncommon","","Solar Ray: Cost=[Grass], EnergyCost=[1], Damage=20, Text=Heal 20 damage from each of your Pokemon. | Leaf Cutter: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=60+, Text=Flip a coin. If heads, this attack does 30 more damage."
"xy10-4","Mothim","Pokemon","Stage 1","90","Grass","","Rare","Wormadam First: Effect=[As often as you like during your turn (before your attack), you may move 1 damage counter from 1 of your Wormadam to another of your Pokemon.]","Gust: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=60, Text="
"xy10-5","Snivy","Pokemon","Basic","60","Grass","1","Common","","Blot: Cost=[Grass], EnergyCost=[1], Damage=10, Text=Heal 10 damage from this Pokemon."
"xy10-6","Servine","Pokemon","Stage 1","70","Grass","1","Uncommon","Serpentine Strangle: Effect=[When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.]","Vine Whip: Cost=[Grass], EnergyCost=[1], Damage=20, Text="
"xy10-7","Serperior","Pokemon","Stage 2","140","Grass","2","Rare","","Coil: Cost=[Colorless], EnergyCost=[1], Damage=40, Text=During your next turn, this Pokemon's attacks do 60 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance). | Slashing Strike: Cost=[Grass], EnergyCost=[1], Damage=80, Text=This Pokemon can't use Slashing Strike during your next turn."
"xy10-8","Deerling","Pokemon","Basic","60","Grass","1","Common","","Find a Friend: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward."
"xy10-9","Moltres","Pokemon","Basic","120","Fire","1","Rare","","Combustion: Cost=[Fire], EnergyCost=[1], Damage=20, Text= | Flying Flare: Cost=[Fire, Fire, Colorless, Colorless], EnergyCost=[4], Damage=80+, Text=You may do 40 more damage. If you do, this Pokemon does 20 damage to itself."
"xy10-10","Fennekin","Pokemon","Basic","60","Fire","1","Common","","Will-O-Wisp: Cost=[Fire], EnergyCost=[1], Damage=10, Text= | Tail Whip: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=, Text=Flip a coin. If heads, the Defending Pokemon can't attack during your opponent's next turn."
