"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"mcd16-1","Vulpix","Pokémon","60","Fire","Ninetales",,"1","kirisAki",,"While young, it has six gorgeous tails. When it grows, several new tails are sprouted.","37",,"https://images.pokemontcg.io/mcd16/1.png","https://images.pokemontcg.io/mcd16/1_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Roar","Colorless","1","","Your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon.","Gnaw","Fire","1","10","","Water","×2"
"mcd16-2","Torchic","Pokémon","60","Fire","Combusken",,"2","sui",,"A fire burns inside, so it feels very warm to hug. It launches fireballs of 1,800 degrees Fahrenheit.","255",,"https://images.pokemontcg.io/mcd16/2.png","https://images.pokemontcg.io/mcd16/2_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Ember","Fire","1","20","Flip a coin. If tails, discard a Fire Energy attached to this Pokémon.","","","","","","Water","×2"
"mcd16-3","Fennekin","Pokémon","50","Fire","Braixen",,"3","5ban Graphics",,"Eating a twig fills it with energy, and its roomy ears give vent to air hotter than 390 degrees Fahrenheit.","653",,"https://images.pokemontcg.io/mcd16/3.png","https://images.pokemontcg.io/mcd16/3_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Will-O-Wisp","Fire","1","20","","","","","","","Water","×2"
"mcd16-4","Magikarp","Pokémon","30","Water","Gyarados",,"4","Akira Komayama",,"In the distant past, it was somewhat stronger than the horribly weak descendants that exist today.","129",,"https://images.pokemontcg.io/mcd16/4.png","https://images.pokemontcg.io/mcd16/4_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Epic Splash","Water","1","30","Flip 2 coins. If either of them is tails, this attack does nothing.","","","","","","Lightning","×2"
"mcd16-5","Totodile","Pokémon","60","Water","Croconaw",,"5","Kagemaru Himeno",,"It is small but rough and tough. It won't hesitate to take a bite out of anything that moves.","158",,"https://images.pokemontcg.io/mcd16/5.png","https://images.pokemontcg.io/mcd16/5_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Fury Strikes","Water","1","10×","Flip 3 coins. This attack does 10 damage times the number of heads.","","","","","","Grass","×2"
"mcd16-6","Pikachu","Pokémon","60","Lightning","Raichu",,"6","Naoki Saito",,"It raises its tail to check its surroundings. The tail is sometimes struck by lightning in this pose.","25",,"https://images.pokemontcg.io/mcd16/6.png","https://images.pokemontcg.io/mcd16/6_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Tail Whip","Colorless","1","","Flip a coin. If heads, the Defending Pokémon can't attack during your opponent's next turn.","Electro Ball","Lightning, Colorless","2","30","","Fighting","×2"
"mcd16-7","Scraggy","Pokémon","60","Darkness","Scrafty",,"7","Tomokazu Komiya",,"Its skin has a rubbery elasticity, so it can reduce damage by defensively pulling it skin up to its neck.","559",,"https://images.pokemontcg.io/mcd16/7.png","https://images.pokemontcg.io/mcd16/7_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Corkscrew Punch","Darkness, Darkness","2","30","","","","","","","Fighting","×2"
"mcd16-8","Jigglypuff","Pokémon","60","Fairy","Wigglytuff",,"8","Kanako Eo",,"It captivates foes with its huge, round eyes, then lulls them to sleep by singing a soothing melody.","39",,"https://images.pokemontcg.io/mcd16/8.png","https://images.pokemontcg.io/mcd16/8_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Rollout","Colorless","1","10","","Heartfelt Song","Fairy","1","","Discard a Darkness Energy attached to your opponent's Active Pokémon.","Metal","×2"
"mcd16-9","Togepi","Pokémon","40","Fairy","Togetic",,"9","HiRON",,"A proverb claims that happiness will come to anyone who can make a sleeping Togepi stand up.","175",,"https://images.pokemontcg.io/mcd16/9.png","https://images.pokemontcg.io/mcd16/9_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Sweet Kiss","Colorless","1","10","Your opponent draws a card.","","","","","","Metal","×2"
"mcd16-10","Dedenne","Pokémon","70","Fairy","",,"10","5ban Graphics",,"Its whiskers serve as antennas. By sending and receiving electrical waves, it can communicate with others over vast distances.","702",,"https://images.pokemontcg.io/mcd16/10.png","https://images.pokemontcg.io/mcd16/10_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Nuzzle","Colorless","1","","Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.","Spiral Drain","Fairy, Colorless, Colorless","3","60","Heal 20 damage from this Pokémon.","Metal","×2"
"mcd16-11","Meowth","Pokémon","60","Colorless","Persian",,"11","Kanako Eo",,"Adores round objects. It wanders the streets on a nightly basis to look for dropped loose change.","52",,"https://images.pokemontcg.io/mcd16/11.png","https://images.pokemontcg.io/mcd16/11_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Act Tough","Colorless","1","10+","If this Pokémon has any Darkness Energy attached to it, this attack does 20 more damage.","","","","","","Fighting","×2"
"mcd16-12","Eevee","Pokémon","60","Colorless","Vaporeon, Jolteon, Flareon, Sylveon, Espeon, Umbreon, Leafeon, Glaceon",,"12","Kouki Saitou",,"Thanks to its unstable genetic makeup, this special Pokémon conceals many different possible evolutions.","133",,"https://images.pokemontcg.io/mcd16/12.png","https://images.pokemontcg.io/mcd16/12_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Tackle","Colorless","1","10","","Lunge","Colorless, Colorless","2","30","Flip a coin. If tails, this attack does nothing.","Fighting","×2"
