"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"xy5-1","Weedle","Pokemon","Basic","50","Grass","1","Common","","Multiply: Cost=[Grass], EnergyCost=[1], Damage=, Text=Search your deck for Weedle and put it onto your Bench. Shuffle your deck afterward."
"xy5-2","Kakuna","Pokemon","Stage 1","80","Grass","3","Uncommon","","Bug Bite: Cost=[Grass], EnergyCost=[1], Damage=20, Text="
"xy5-3","Beedrill","Pokemon","Stage 2","120","Grass","","Rare","","Allergic Shock: Cost=[Grass], EnergyCost=[1], Damage=, Text=During your next turn, if the Defending Pokemon is damaged by an attack, it is Knocked Out. | Twineedle: Cost=[Grass, Grass], EnergyCost=[2], Damage=50×, Text=Flip 2 coins. This attack does 50 damage times the number of heads."
"xy5-4","Tangela","Pokemon","Basic","80","Grass","2","Common","","Absorb: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text=Heal 20 damage from this Pokemon. | Vine Whip: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=30, Text="
"xy5-5","Tangrowth","Pokemon","Stage 1","130","Grass","4","Rare","","Mega Drain: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=50, Text=Heal 20 damage from this Pokemon. | Grass Knot: Cost=[Grass, Grass, Colorless, Colorless], EnergyCost=[4], Damage=80+, Text=This attack does 10 more damage for each Colorless in your opponent's Active Pokemon's Retreat Cost."
"xy5-6","Treecko","Pokemon","Basic","60","Grass","1","Common","","Quick Attack: Cost=[Grass], EnergyCost=[1], Damage=10+, Text=Flip a coin. If heads, this attack does 10 more damage."
"xy5-7","Grovyle","Pokemon","Stage 1","80","Grass","1","Uncommon","","Pound: Cost=[Grass], EnergyCost=[1], Damage=20, Text= | Agility: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=40, Text=Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn."
"xy5-8","Sceptile","Pokemon","Stage 2","130","Grass","2","Rare","Nurture and Heal: Effect=[Once during your turn (before your attack), you may attach a Grass Energy card from your hand to 1 of your Pokemon. If you do, heal 30 damage from that Pokemon.]","Jungle Edge: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=70, Text="
"xy5-9","Sceptile","Pokemon","Stage 2","140","Grass","2","Rare Holo","","Leaf Blade: Cost=[Grass], EnergyCost=[1], Damage=30+, Text=Flip a coin. If heads, this attack does 30 more damage. | Power Poison: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=120, Text=Discard 1 Energy attached to this Pokemon. Your opponent's Active Pokemon is now Poisoned."
"xy5-10","Lotad","Pokemon","Basic","60","Grass","1","Common","","Beat: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text="
"xy5-11","Lombre","Pokemon","Stage 1","80","Grass","2","Uncommon","","Hook: Cost=[Grass], EnergyCost=[1], Damage=20, Text= | Beat: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text="
"xy5-12","Ludicolo","Pokemon","Stage 2","130","Grass","2","Rare Holo","Captivating Rhythm: Effect=[Once during your turn (before your attack), you may flip a coin. If heads, switch 1 of your opponent's Benched Pokemon with his or her Active Pokemon.]","Solar Ray: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=80, Text=Heal 20 damage from each of your Pokemon."
"xy5-13","Surskit","Pokemon","Basic","50","Grass","1","Common","","Stampede: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"xy5-14","Masquerain","Pokemon","Stage 1","80","Grass","1","Uncommon","","Spiral Gyration: Cost=[Grass], EnergyCost=[1], Damage=, Text=Your opponent's Active Pokemon is now Confused. Switch this Pokemon with 1 of your Benched Pokemon. | Air Slash: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=50, Text=Discard an Energy attached to this Pokemon."
"xy5-15","Shroomish","Pokemon","Basic","60","Grass","1","Common","","Spore: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Your opponent's Active Pokemon is now Asleep."
