"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"ex9-1","Blaziken","Pokemon","Stage 2","110","Fire","2","Rare Holo","Blaze: Effect=[As long as Blaziken's remaining HP is 40 or less, Blaziken does 40 more damage to the Defending Pokemon (before applying Weakness and Resistance).]","Searing Flame: Cost=[Colorless], EnergyCost=[1], Damage=10, Text=The Defending Pokemon is now Burned. | Damage Burn: Cost=[Fire, Fire, Colorless], EnergyCost=[3], Damage=50+, Text=If the Defending Pokemon already has any damage counters on it, this attack does 50 damage plus 20 more damage."
"ex9-2","Deoxys","Pokemon","Basic","70","Psychic","1","Rare Holo","Form Change: Effect=[Once during your turn (before your attack), you may search your deck for another Deoxys and switch it with Deoxys. (Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) If you do, put Deoxys on top of your deck. Shuffle your deck afterward. You can't use more than 1 Form Change Poke-Power each turn.]","Swift: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text=This attack's damage isn't affected by Weakness, Resistance, Poke-Power, Poke-Bodies, or any other effects on the Defending Pokemon."
"ex9-3","Exploud","Pokemon","Stage 2","120","Colorless","2","Rare Holo","","Collect: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Draw 3 cards. | Body Slam: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | Hyper Voice: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=50, Text= | Mega Throw: Cost=[Colorless, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=60+, Text=If the Defending Pokemon is Pokemon-ex, this attack does 60 damage plus 40 more damage."
"ex9-4","Gardevoir","Pokemon","Stage 2","100","Psychic","2","Rare Holo","Heal Dance: Effect=[Once during your turn (before your attack), you may remove 2 damage counters from 1 of your Pokemon. You can't use more than 1 Heal Dance Poke-Power each turn. This power can't be used if Gardevoir is affected by a Special Condition.]","Psypunch: Cost=[Psychic, Colorless], EnergyCost=[2], Damage=30, Text= | Mind Shock: Cost=[Psychic, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=60, Text=This attack's damage isn't affected by Weakness or Resistance."
"ex9-5","Groudon","Pokemon","Basic","80","Fighting","1","Rare Holo","","Slash: Cost=[Fighting], EnergyCost=[1], Damage=10, Text= | Rock Tumble: Cost=[Fighting, Colorless, Colorless], EnergyCost=[3], Damage=40, Text=This attack's damage isn't affected by Resistance."
"ex9-6","Kyogre","Pokemon","Basic","80","Water","2","Rare Holo","","Ram: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Aqua Sonic: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=40, Text=This attack's damage isn't affected by Resistance."
"ex9-7","Manectric","Pokemon","Stage 1","80","Lightning","1","Rare Holo","","Swift: Cost=[Lightning, Colorless], EnergyCost=[2], Damage=20, Text=This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon. | Tail Shock: Cost=[Lightning, Colorless, Colorless], EnergyCost=[3], Damage=40, Text=Does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ex9-8","Milotic","Pokemon","Stage 1","90","Water","2","Rare Holo","","Surf: Cost=[Colorless], EnergyCost=[1], Damage=20, Text= | Super Hypno Wave: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=50, Text=Flip a coin. If heads, the Defending Pokemon is now Asleep."
"ex9-9","Rayquaza","Pokemon","Basic","80","Colorless","2","Rare Holo","","Dragon Dance: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=, Text=During your next turn, if any of your current Active Pokemon does damage to any Defending Pokemon, the attack does 30 more damage (before applying Weakness and Resistance). | Dragon Claw: Cost=[Fire, Lightning, Colorless], EnergyCost=[3], Damage=40, Text="
"ex9-10","Sceptile","Pokemon","Stage 2","100","Grass","2","Rare Holo","Green Essence: Effect=[As long as Sceptile is in play, each of your Active Pokemon that has Grass Energy attached to it can't be affected by any Special Conditions.]","Razor Leaf: Cost=[Grass], EnergyCost=[1], Damage=30, Text= | Swift: Cost=[Grass, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=60, Text=This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon."
