"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"xy8-1","Paras","Pokemon","Basic","60","Grass","1","Common","","Blot: Cost=[Colorless], EnergyCost=[1], Damage=10, Text=Heal 10 damage from this Pokemon."
"xy8-2","Parasect","Pokemon","Stage 1","100","Grass","2","Rare","","Colorful Spores: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Choose 3 of your Pokemon. For each of those Pokemon, search your deck for a different type of basic Energy card and attach it to that Pokemon. Shuffle your deck afterward. | X-Scissor: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30+, Text=Flip a coin. If heads, this attack does 30 more damage."
"xy8-3","Pinsir","Pokemon","Basic","100","Grass","2","Uncommon","","Overhead Throw: Cost=[Grass], EnergyCost=[1], Damage=30, Text=This attack does 20 damage to 1 of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Heavy Suplex: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=40+, Text=This attack does 20 more damage for each Colorless in your opponent's Active Pokemon's Retreat Cost."
"xy8-4","Cacnea","Pokemon","Basic","60","Grass","1","Common","","Swagger: Cost=[Colorless], EnergyCost=[1], Damage=10, Text=Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon."
"xy8-5","Pansage","Pokemon","Basic","60","Grass","1","Common","","Fury Swipes: Cost=[Colorless], EnergyCost=[1], Damage=10×, Text=Flip 3 coins. This attack does 10 damage times the number of heads."
"xy8-6","Simisage","Pokemon","Stage 1","90","Grass","1","Rare","","Fire Fling: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Put 3 Fire Energy cards from your discard pile into your hand. | Hand Fling: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=10×, Text=This attack does 10 damage times the number of cards in your hand."
"xy8-7","Chespin","Pokemon","Basic","60","Grass","1","Common","","Nosh: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Heal 20 damage from this Pokemon. | Seed Bomb: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=30, Text="
"xy8-8","Chespin","Pokemon","Basic","60","Grass","1","Common","","Work: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Seed Bomb: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=30, Text="
"xy8-9","Chespin","Pokemon","Basic","60","Grass","1","Common","","Tree Climb: Cost=[Grass], EnergyCost=[1], Damage=, Text=Search your deck for a Grass Energy card, reveal it, and put it into your hand. Shuffle your deck afterward. | Seed Bomb: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=30, Text="
"xy8-10","Quilladin","Pokemon","Stage 1","90","Grass","3","Uncommon","","Tackle: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text= | Pin Missile: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=40×, Text=Flip 4 coins. This attack does 40 damage times the number of heads."
"xy8-11","Chesnaught","Pokemon","Stage 2","160","Grass","4","Rare Holo","","Spike Lariat: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=60+, Text=If your opponent's Active Pokemon already has any damage counters on it, this attack does 60 more damage. | Adamantine Press: Cost=[Grass, Grass, Colorless, Colorless], EnergyCost=[4], Damage=100, Text=During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 (after applying Weakness and Resistance)."
"xy8-13","Scatterbug","Pokemon","Basic","30","Grass","1","Common","","String Shot: Cost=[Grass], EnergyCost=[1], Damage=, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | Tackle: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text="
"xy8-14","Spewpa","Pokemon","Stage 1","70","Grass","2","Uncommon","","Protect: Cost=[Grass], EnergyCost=[1], Damage=, Text=Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn. | Tackle: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30, Text="
"xy8-15","Vivillon","Pokemon","Stage 2","120","Grass","1","Rare Holo","Energy Color: Effect=[Once during your turn (before your attack), you may flip a coin. If heads, search your deck for a basic Energy card and attach it to 1 of your Pokemon. Shuffle your deck afterward.]","Sleep Powder: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=60, Text=Your opponent's Active Pokemon is now Asleep."
"xy8-16","Skiddo","Pokemon","Basic","70","Grass","2","Common","","Razor Leaf: Cost=[Grass], EnergyCost=[1], Damage=10, Text= | Rising Lunge: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20+, Text=Flip a coin. If heads, this attack does 20 more damage."
"xy8-17","Gogoat","Pokemon","Stage 1","120","Grass","2","Uncommon","","Overrun: Cost=[Grass], EnergyCost=[1], Damage=10, Text=This attack does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Horn Leech: Cost=[Grass, Grass, Grass], EnergyCost=[3], Damage=90, Text=Heal 30 damage from this Pokemon."
"xy8-18","Cyndaquil","Pokemon","Basic","60","Fire","1","Common","","Tackle: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Ember: Cost=[Fire, Colorless], EnergyCost=[2], Damage=30, Text=Discard a Fire Energy attached to this Pokemon."
