"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"sm5-1","Exeggcute","Pokemon","Basic","50","Grass","1","Common","","Continuous Eggsplosion: Cost=[Grass], EnergyCost=[1], Damage=20×, Text=Flip a coin until you get tails. This attack does 20 damage for each heads."
"sm5-2","Yanma","Pokemon","Basic","70","Grass","1","Common","","Super Speed: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text=Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn."
"sm5-3","Yanmega","Pokemon","Stage 1","120","Grass","1","Uncommon","","Supersonic: Cost=[Grass], EnergyCost=[1], Damage=30, Text=Your opponent's Active Pokemon is now Confused. | Cutting Wind: Cost=[Colorless, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=120, Text="
"sm5-4","Roselia","Pokemon","Basic","70","Grass","1","Common","","Petal Dance: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30×, Text=Flip 3 coins. This attack does 30 damage for each heads. This Pokemon is now Confused."
"sm5-5","Roserade","Pokemon","Stage 1","100","Grass","1","Rare","","Inviting Poison: Cost=[Grass], EnergyCost=[1], Damage=, Text=Switch 1 of your opponent's Benched Pokemon with their Active Pokemon. The new Active Pokemon is now Poisoned. | Flower Tornado: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=100, Text=Move any number of Grass Energy from your Pokemon to your other Pokemon in any way you like."
"sm5-6","Turtwig","Pokemon","Basic","70","Grass","2","Common","","Synthesis: Cost=[Grass], EnergyCost=[1], Damage=, Text=Search your deck for a Grass Energy card and attach it to 1 of your Pokemon. Then, shuffle your deck. | Headbutt Bounce: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30, Text="
"sm5-7","Turtwig","Pokemon","Basic","80","Grass","2","Common","","Tackle: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text= | Razor Leaf: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=50, Text="
"sm5-8","Grotle","Pokemon","Stage 1","110","Grass","4","Uncommon","","Mega Drain: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30, Text=Heal 30 damage from this Pokemon. | Razor Leaf: Cost=[Grass, Grass, Grass, Colorless], EnergyCost=[4], Damage=80, Text="
"sm5-9","Torterra","Pokemon","Stage 2","180","Grass","4","Rare Holo","","Giga Drain: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=50, Text=Heal from this Pokemon the same amount of damage you did to your opponent's Active Pokemon. | Earthquake: Cost=[Grass, Grass, Grass, Colorless], EnergyCost=[4], Damage=180, Text=This attack does 20 damage to each of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"sm5-10","Cherubi","Pokemon","Basic","50","Grass","1","Common","","Surprise Attack: Cost=[Grass], EnergyCost=[1], Damage=30, Text=Flip a coin. If tails, this attack does nothing."
"sm5-11","Cherrim","Pokemon","Stage 1","80","Grass","1","Uncommon","Weather Guard: Effect=[Your Grass Pokemon have no Weakness.]","Seed Bomb: Cost=[Grass], EnergyCost=[1], Damage=30, Text="
"sm5-12","Carnivine","Pokemon","Basic","90","Grass","1","Common","","Chomp Chomp: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text=Heal 20 damage from this Pokemon. | Loom Over: Cost=[Grass, Grass], EnergyCost=[2], Damage=90-, Text=This attack does 10 less damage for each damage counter on this Pokemon."
"sm5-14","Mow Rotom","Pokemon","Basic","90","Grass","1","Rare","Roto Motor: Effect=[If you have 9 or more Pokemon Tool cards in your discard pile, ignore all Energy in the attack cost of each of this Pokemon's attacks.]","Special Mow: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=60, Text=Discard a Special Energy from your opponent's Active Pokemon."
"sm5-15","Shaymin","Pokemon","Basic","80","Grass","1","Rare Holo","","Coax: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for up to 3 Basic Pokemon of different types and put them onto your Bench. Then, shuffle your deck. | Soothing Scent: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30, Text=Your opponent's Active Pokemon is now Asleep."
"sm5-16","Dewpider","Pokemon","Basic","60","Grass","1","Common","","Bubble: Cost=[Grass], EnergyCost=[1], Damage=10, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
"sm5-17","Araquanid","Pokemon","Stage 1","100","Grass","2","Rare","Water Bubble: Effect=[Prevent all damage done to this Pokemon by attacks from your opponent's Fire Pokemon.]","Aqua Edge: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=70, Text="
"sm5-18","Magmar","Pokemon","Basic","80","Fire","2","Common","","Controlled Burn: Cost=[Fire], EnergyCost=[1], Damage=, Text=Discard the top card of your opponent's deck. | Flamethrower: Cost=[Fire, Fire, Colorless], EnergyCost=[3], Damage=80, Text=Discard an Energy from this Pokemon."
"sm5-19","Magmortar","Pokemon","Stage 1","130","Fire","3","Rare Holo","Incandescent Body: Effect=[If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if this Pokemon is Knocked Out), the Attacking Pokemon is now Burned.]","Fire Blaster: Cost=[Fire, Fire, Colorless], EnergyCost=[3], Damage=80+, Text=You may discard 2 Energy from this Pokemon. If you do, this attack does 80 more damage."
"sm5-20","Chimchar","Pokemon","Basic","40","Fire","","Common","","Flare: Cost=[Fire], EnergyCost=[1], Damage=20, Text="
"sm5-21","Chimchar","Pokemon","Basic","60","Fire","1","Common","","Fury Swipes: Cost=[Colorless], EnergyCost=[1], Damage=10×, Text=Flip 3 coins. This attack does 10 damage for each heads."
"sm5-22","Monferno","Pokemon","Stage 1","80","Fire","1","Uncommon","","Super Singe: Cost=[Fire], EnergyCost=[1], Damage=20, Text=Your opponent's Active Pokemon is now Burned."
"sm5-23","Infernape","Pokemon","Stage 2","130","Fire","1","Rare Holo","Flaming Fighter: Effect=[Put 6 damage counters instead of 2 on your opponent's Burned Pokemon between turns.]","Burst Punch: Cost=[Fire, Colorless], EnergyCost=[2], Damage=50, Text=Your opponent's Active Pokemon is now Burned."
"sm5-24","Heat Rotom","Pokemon","Basic","90","Fire","1","Rare","Roto Motor: Effect=[If you have 9 or more Pokemon Tool cards in your discard pile, ignore all Energy in the attack cost of each of this Pokemon's attacks.]","Heat Blast: Cost=[Fire, Colorless, Colorless], EnergyCost=[3], Damage=80, Text="
