"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"xy11-1","Tangela","Pokémon","80","Grass","Tangrowth",,"1","OOYAMA","Common","It tangles any moving thing with its vines. Their subtle shaking is ticklish if you get ensnared.","114",,"https://images.pokemontcg.io/xy11/1.png","https://images.pokemontcg.io/xy11/1_hires.png","Legal",,"Legal","Colorless, Colorless, Colorless","3","","","","","","","Slam","Grass, Colorless","2","30×","Flip 2 coins. This attack does 30 damage times the number of heads.","Mega Drain","Grass, Grass, Colorless","3","40","Heal 20 damage from this Pokémon.","Fire","×2"
"xy11-2","Tangrowth","Pokémon","130","Grass","","Tangela","2","kirisAki","Uncommon","Its vines grow so profusely that, in the warm season, you can't even see its eyes.","465",,"https://images.pokemontcg.io/xy11/2.png","https://images.pokemontcg.io/xy11/2_hires.png","Legal",,"Legal","Colorless, Colorless, Colorless, Colorless","4","","","","","","","Leaf Storm","Grass, Grass, Colorless","3","80","Heal 40 damage from each of your Grass Pokémon.","Flog","Grass, Grass, Grass, Colorless","4","110+","Flip a coin. If heads, this attack does 30 more damage.","Fire","×2"
"xy11-3","Hoppip","Pokémon","40","Grass","Skiploom",,"3","Mina Nakai","Common","It drifts on winds. It is said that when Hoppip gather in fields and mountains, spring is on the way.","187",,"https://images.pokemontcg.io/xy11/3.png","https://images.pokemontcg.io/xy11/3_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Splash","Colorless","1","10","","","","","","","Fire","×2"
"xy11-4","Skiploom","Pokémon","70","Grass","Jumpluff","Hoppip","4","Eri Yamaki","Uncommon","It spreads its petals to absorb sunlight. It also floats in the air to get closer to the sun.","188",,"https://images.pokemontcg.io/xy11/4.png","https://images.pokemontcg.io/xy11/4_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Splash","Colorless","1","20","","","","","","","Fire","×2"
"xy11-5","Jumpluff","Pokémon","90","Grass","","Skiploom","5","Suwama Chiaki","Rare","Even in the fiercest wind, it can control its fluff to make its way to any place in the world it wants.","189",,"https://images.pokemontcg.io/xy11/5.png","https://images.pokemontcg.io/xy11/5_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Fluffy Transport","Colorless","1","","Switch 1 of your opponent's Benched Pokémon with his or her Active Pokémon.","Solar Step","Grass","1","20×","This attack does 20 damage times the number of your remaining Prize cards.","Fire","×2"
"xy11-6","Yanma","Pokémon","70","Grass","Yanmega",,"6","match","Common","If it flaps its wings really fast, it can generate shock waves that will shatter windows in the area.","193",,"https://images.pokemontcg.io/xy11/6.png","https://images.pokemontcg.io/xy11/6_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Scout","Colorless","1","","Your opponent reveals his or her hand.","Speed Dive","Colorless, Colorless, Colorless","3","40","","Lightning","×2"
"xy11-7","Yanmega","Pokémon","110","Grass","","Yanma","7","Midori Harada","Rare","This six-legged Pokémon is easily capable of transporting an adult in flight. The wings on its tail help it stay balanced.","469",,"https://images.pokemontcg.io/xy11/7.png","https://images.pokemontcg.io/xy11/7_hires.png","Legal",,"Legal","",,"Sonic Vision","If you have exactly 4 cards in your hand, ignore all Energy in the attack cost of each of this Pokémon's attacks.","Ability","","","","Assault Boom","Colorless, Colorless, Colorless","3","50+","If your opponent's Active Pokémon has a Pokémon Tool card attached to it, this attack does 70 more damage.","","","","","","Lightning","×2"
"xy11-8","Yanmega BREAK","Pokémon","140","Grass","","Yanmega","8","5ban Graphics","Rare BREAK",,"469",,"https://images.pokemontcg.io/xy11/8.png","https://images.pokemontcg.io/xy11/8_hires.png","Legal",,"Legal","",,"","","","","","","Barrier Break","Colorless, Colorless, Colorless","3","100","This attack's damage isn't affected by Weakness, Resistance, or any other effects on your opponent's Active Pokémon.","","","","","",,
"xy11-9","Seedot","Pokémon","50","Grass","Nuzleaf",,"9","sui","Common","When it dangles from a tree branch, it looks just like an acorn. It enjoys scaring other Pokémon.","273",,"https://images.pokemontcg.io/xy11/9.png","https://images.pokemontcg.io/xy11/9_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Bide","Grass","1","","Flip a coin. If heads, if this Pokémon would be Knocked Out by damage from an attack during your opponent's next turn, it is not Knocked Out and its remaining HP becomes 10 instead.","","","","","","Fire","×2"
"xy11-10","Nuzleaf","Pokémon","70","Grass","Shiftry","Seedot","10","Ayaka Yoshida","Uncommon","It lives deep in forests. With the leaf on its head, it makes a flute whose song makes listeners uneasy.","274",,"https://images.pokemontcg.io/xy11/10.png","https://images.pokemontcg.io/xy11/10_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Harden","Grass","1","","During your opponent's next turn, if this Pokémon would be damaged by an attack, prevent that attack's damage done to this Pokémon if that damage is 60 or less.","Razor Leaf","Colorless, Colorless","2","20","","Fire","×2"
