"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"pop8-1","Heatran","Pokemon","Basic","100","Fire","3","Rare","","Body Slam: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | Fire Spin: Cost=[Fire, Fire, Fire, Colorless], EnergyCost=[4], Damage=90, Text=Discard 2 Basic Energy cards attached to Heatran. (If you can't discard cards, this attack does nothing."
"pop8-2","Lucario","Pokemon","Stage 1","90","Fighting","1","Rare","","Blocking Punch: Cost=[Metal, Colorless], EnergyCost=[2], Damage=40, Text=During your opponent's next turn, any damage done to Lucario by attacks is reduced by 20 (after applying Weakness and Resistance). | Striking Kick: Cost=[Fighting, Colorless, Colorless], EnergyCost=[3], Damage=60, Text=This attack's damage isn't affected by Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon"
"pop8-3","Luxray","Pokemon","Stage 2","120","Lightning","1","Rare","Intimidating Fang: Effect=[As long as Luxray is your Active Pokemon, any damage done by an opponent's attack is reduced by 10 (before applying Weakness and Resistance).]","Thunder: Cost=[Lightning, Lightning, Lightning, Colorless], EnergyCost=[4], Damage=120, Text=Flip a coin. If tails, Luxray does 40 damage to itself."
"pop8-4","Probopass","Pokemon","Stage 1","90","Metal","3","Rare","","Rock Slide: Cost=[Fighting, Colorless], EnergyCost=[2], Damage=20, Text=Does 10 damage to 2 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Triple Nose: Cost=[Metal, Colorless, Colorless], EnergyCost=[3], Damage=50+, Text=Flip 3 coins. This attack does 50 damage plus 20 more damage for each heads."
"pop8-5","Yanmega","Pokemon","Stage 1","90","Grass","","Rare","","Supersonic: Cost=[Grass], EnergyCost=[1], Damage=, Text=Flip a coin. If heads, the Defending Pokemon is now Confused. | Air Slash: Cost=[Colorless, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=70, Text=Flip a coin. If tails, discard an Energy attached to Yanmega."
"pop8-6","Cherrim","Pokemon","Stage 1","80","Grass","2","Uncommon","","Worry Seed: Cost=[Grass], EnergyCost=[1], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Confused. | Magical Leaf: Cost=[Grass, Grass], EnergyCost=[2], Damage=20+, Text=Flip a coin. If heads, this attack does 20 damage plus 20 more damage and remove 3 damage counters from Cherrim."
"pop8-7","Carnivine","Pokemon","Basic","70","Grass","1","Uncommon","","Swallow Up: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30, Text=Before doing damage, count the remaining HP of the Defending Pokemon and Carnivine. If the Defending Pokemon has fewer remaining HP than Carnivine's, this attack does 60 damage instead. | Wring Out: Cost=[Grass, Grass], EnergyCost=[2], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed and discard an Energy card attached to the Defending Pokemon."
"pop8-8","Luxio","Pokemon","Stage 1","80","Lightning","","Uncommon","","Fasten Claw: Cost=[Colorless], EnergyCost=[1], Damage=10+, Text=Flip a coin. If heads, this attack does 10 damage plus 30 more damage. | Thunder Fang: Cost=[Lightning, Lightning], EnergyCost=[2], Damage=30, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed."
"pop8-9","Night Maintenance","Trainer","Item",,"","","Uncommon","",""
"pop8-10","Rare Candy","Trainer","Item",,"","","Uncommon","",""
"pop8-11","Roseanne's Research","Trainer","Supporter",,"","","Uncommon","",""
"pop8-12","Chimchar","Pokemon","Basic","50","Fire","1","Common","","Scratch: Cost=[], EnergyCost=[0], Damage=10, Text= | Ember: Cost=[Fire, Colorless], EnergyCost=[2], Damage=30, Text=Flip a coin. If tails, discard a Fire Energy attached to Chimchar."
"pop8-13","Croagunk","Pokemon","Basic","60","Psychic","1","Common","","Ghastly Sound: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Flip a coin. If heads, your opponent can't play any Supporter cards from his or her hand during his or her next turn. | Finger Poke: Cost=[Psychic, Psychic], EnergyCost=[2], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Poisoned."
"pop8-14","Happiny","Pokemon","Basic","60","Colorless","1","Common","Baby Evolution: Effect=[Once during your turn (before your attack), you may put Chansey from your hand onto Happiny (this counts as evolving Happiny) and remove all damage counters from Happiny.]","Lively: Cost=[], EnergyCost=[0], Damage=, Text=Remove 2 damage counters from 1 of your Pokemon."
"pop8-15","Piplup","Pokemon","Basic","60","Water","1","Common","","Peck: Cost=[], EnergyCost=[0], Damage=10, Text= | Water Splash: Cost=[Water, Colorless], EnergyCost=[2], Damage=20+, Text=Flip a coin. If heads, this attack does 20 damage plus 10 more damage."
"pop8-16","Riolu","Pokemon","Basic","50","Fighting","1","Common","Inner Focus: Effect=[Riolu can't be Paralyzed.]","Quick Attack: Cost=[Fighting], EnergyCost=[1], Damage=10+, Text=Flip a coin. If heads, this attack does 10 damage plus 10 more damage."
"pop8-17","Turtwig","Pokemon","Basic","60","Grass","2","Common","","Tackle: Cost=[], EnergyCost=[0], Damage=10, Text= | Razor Leaf: Cost=[Grass], EnergyCost=[1], Damage=20, Text="
