"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"sv7-2","Ledyba","Pokemon","Basic","60","Grass","1","Common","","Headbutt Bounce: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text="
"sv7-3","Ledian","Pokemon","Stage 1","90","Grass","","Rare","Glittering Star Pattern: Effect=[When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may switch in 1 of your opponent's Benched Pokemon that has 90 HP or less remaining to the Active Spot.]","Swift: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=70, Text=This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokemon."
"sv7-4","Celebi","Pokemon","Basic","80","Grass","1","Uncommon","","Collect: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Draw a card. | Leaf Step: Cost=[Grass], EnergyCost=[1], Damage=30, Text="
"sv7-5","Lileep","Pokemon","Stage 1","100","Grass","2","Common","","Bind Down: Cost=[Grass], EnergyCost=[1], Damage=50, Text=During your opponent's next turn, the Defending Pokemon can't retreat."
"sv7-6","Cradily","Pokemon","Stage 2","150","Grass","3","Rare","Selective Slime: Effect=[Once during your turn, you may flip a coin. If heads, choose Burned, Confused, or Poisoned. Your opponent's Active Pokemon is now affected by that Special Condition.]","Miasma Wind: Cost=[Grass], EnergyCost=[1], Damage=100×, Text=This attack does 100 damage for each Special Condition affecting your opponent's Active Pokemon."
"sv7-7","Carnivine","Pokemon","Basic","110","Grass","2","Common","","Nosh: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Heal 40 damage from this Pokemon. | Loom Over: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=130-, Text=This attack does 10 less damage for each damage counter on this Pokemon."
"sv7-8","Mow Rotom","Pokemon","Basic","90","Grass","1","Common","","Reaping Dash: Cost=[Colorless], EnergyCost=[1], Damage=30, Text=Before doing damage, discard all Pokemon Tools and Special Energy from your opponent's Active Pokemon."
"sv7-9","Grubbin","Pokemon","Basic","70","Grass","2","Common","","Ambush: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=10+, Text=Flip a coin. If heads, this attack does 30 more damage."
"sv7-10","Gossifleur","Pokemon","Basic","60","Grass","1","Common","","Double Spin: Cost=[Colorless], EnergyCost=[1], Damage=10×, Text=Flip 2 coins. This attack does 10 damage for each heads."
"sv7-11","Eldegoss","Pokemon","Stage 1","90","Grass","1","Uncommon","","Breezy Gift: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Put this Pokemon and all attached cards into your deck. If you do, search your deck for up to 3 cards and put them into your hand. Then, shuffle your deck. | Leafage: Cost=[Grass], EnergyCost=[1], Damage=50, Text="
"sv7-12","Applin","Pokemon","Basic","40","Grass","1","Common","","Spray Fluid: Cost=[Grass], EnergyCost=[1], Damage=20, Text="
"sv7-13","Dipplin","Pokemon","Stage 1","90","Grass","3","Common","","Coated Attack: Cost=[Grass], EnergyCost=[1], Damage=20, Text=During your opponent's next turn, prevent all damage done to this Pokemon by attacks from Basic Pokemon."
"sv7-15","Nymble","Pokemon","Basic","50","Grass","1","Common","","Tackle: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"sv7-16","Lokix","Pokemon","Stage 1","110","Grass","1","Common","","Spiral Kick: Cost=[Colorless], EnergyCost=[1], Damage=50, Text="
"sv7-17","Toedscool","Pokemon","Basic","60","Grass","1","Common","","Ram: Cost=[Grass], EnergyCost=[1], Damage=10, Text= | Gentle Slap: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text="
