"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"dp7-1","Dusknoir","Pokemon","Stage 2","120","Psychic","3","Rare Holo","Shadow Command: Effect=[Once during your turn (before your attack), you may draw 2 cards. If you have 7 or more cards in your hand, discard a number of cards until you have 6 cards in your hand. Then, put 2 damage counters on Dusknoir. This power can't be used if Dusknoir is affected by a Special Condition.]","Damage Even: Cost=[Psychic, Colorless], EnergyCost=[2], Damage=, Text=Count the number of damage counters on Dusknoir. Put that many damage counters on 1 of your opponent's Pokemon. | Night Spin: Cost=[Psychic, Psychic, Colorless], EnergyCost=[3], Damage=50, Text=Prevent all effects of an attack, including damage, done to Dusknoir by your opponent's Pokemon that has 2 or less Energy attached to it during your opponent's next turn."
"dp7-2","Empoleon","Pokemon","Stage 2","130","Metal","2","Rare Holo","Emperor Aura: Effect=[Once during your turn (before your attack), when you play Empoleon from your hand to evolve 1 of your Active Pokemon, you may use this power. Your opponent can't attach any Energy cards from his or her hand to his or her Pokemon during your opponent's next turn.]","Steel Wing: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=40, Text=During your opponent's next turn, any damage done to Empoleon by attacks is reduced by 20 (after applying Weakness and Resistance). | Whirlpool: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=60, Text=Flip a coin. If heads, discard an Energy card attached to the Defending Pokemon."
"dp7-3","Infernape","Pokemon","Stage 2","120","Fighting","","Rare Holo","Blaze Dance: Effect=[Once during your turn (before your attack), when you play Infernape from your hand to evolve 1 of your Pokemon, you may flip a coin. If heads, search your deck for up to 4 Fire Energy cards and attach them to your Pokemon in any way you like. Shuffle your deck afterward.]","Close Combat: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=60, Text=During your opponent's next turn, any damage done to Infernape by attacks is increased by 30 (after applying Weakness and Resistance). | Spreading Fire: Cost=[Fire, Fire, Colorless, Colorless], EnergyCost=[4], Damage=80, Text=Discard 2 Fire Energy attached to Infernape and this attack does 20 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"dp7-4","Lumineon","Pokemon","Stage 1","80","Water","","Rare Holo","Fin Luster: Effect=[Once during your turn (before your attack), if Lumineon is your Active Pokemon, you may look at your opponent's hand. If your opponent's Bench isn't full, choose 1 Basic Pokemon from your opponent's hand, and put it onto his or her Bench. Then, switch it with the Defending Pokemon. This power can't be used if Lumineon is affected by a Special Condition.]","Quick Swim: Cost=[], EnergyCost=[0], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. This attack's damage isn't affected by Weakness or Resistance. | Elegant Swim: Cost=[Water], EnergyCost=[1], Damage=30, Text=Flip a coin. If heads, prevent all effects of an attack, including damage, done to Lumineon during your opponent's next turn."
"dp7-5","Magnezone","Pokemon","Stage 2","120","Metal","2","Rare Holo","Magnetic Search: Effect=[Once during your turn (before your attack), you may search your deck for a Lightning or Metal Pokemon, show it to your opponent, and put it into your hand. Shuffle your deck afterward. This power can't be used if Magnezone is affected by a Special Condition.]","Speed Shot: Cost=[Lightning, Colorless], EnergyCost=[2], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 30 damage to that Pokemon. This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon. | Crush Volt: Cost=[Lightning, Colorless, Colorless], EnergyCost=[3], Damage=80, Text=Discard an Energy attached to Magnezone."
"dp7-6","Magnezone","Pokemon","Stage 2","120","Lightning","3","Rare Holo","Super Connectivity: Effect=[Once during your turn (before your attack), you may search your discard pile for a Lightning or Metal Energy card and attach it to your Active Pokemon. Then, put 1 damage counter on that Pokemon. This power can't be used if Magnezone is affected by a Special Condition.]","Gyro Ball: Cost=[Lightning, Colorless, Colorless], EnergyCost=[3], Damage=60, Text=You may switch Magnezone with 1 of your Benched Pokemon. If you do, your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon."
"dp7-7","Mismagius","Pokemon","Stage 1","80","Psychic","1","Rare Holo","","Crash Chant: Cost=[], EnergyCost=[0], Damage=20×, Text=Choose up to 4 in any combination of Pokemon Tool cards and Technical Machine cards in play (both yours and your opponent's) and discard them. This attack does 20 damage times the number of cards discarded in this way. | Horror Chant: Cost=[Psychic, Colorless], EnergyCost=[2], Damage=40, Text=If your opponent has 4 or more Benched Pokemon, choose 1 of them and return that Pokemon and all cards attached to it to your opponent's hand."
"dp7-8","Raichu","Pokemon","Stage 1","90","Lightning","","Rare Holo","","Slice: Cost=[], EnergyCost=[0], Damage=30, Text=Raichu can't use Slice during your next turn. | Split Ball: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=50, Text=Move an Energy card attached to Raichu to 1 of your Benched Pokemon. | Burst Ball: Cost=[Lightning, Lightning, Colorless], EnergyCost=[3], Damage=100, Text=Discard 3 Energy attached to any of your Pokemon in any way you like."
"dp7-9","Regigigas","Pokemon","Basic","100","Colorless","4","Rare Holo","Regi Form: Effect=[If you have Regirock, Regice, and Registeel in play, the attack cost of Regigigas's attacks is Colorless less.]","Mega Punch: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text= | Giga Power: Cost=[Water, Fighting, Metal, Colorless], EnergyCost=[4], Damage=60+, Text=You may do 60 damage plus 40 more damage. If you do, Regigigas does 40 damage to itself."
"dp7-10","Sceptile","Pokemon","Stage 2","110","Grass","1","Rare Holo","Energy Trans: Effect=[As often as you like during your turn (before your attack), move a Grass Energy card attached to 1 of your Pokemon to another of your Pokemon. This power can't be used if Sceptile is affected by a Special Condition.]","Poison Leaf: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=40, Text=The Defending Pokemon is now Poisoned. | Slice Drain: Cost=[Grass, Grass, Colorless, Colorless], EnergyCost=[4], Damage=60, Text=Remove 2 damage counters from Sceptile."
