"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"ex3-1","Absol","Pokemon","Basic","70","Darkness","1","Rare Holo","","Bad News: Cost=[Darkness], EnergyCost=[1], Damage=, Text=If the number of cards in your opponent's hand is at least 6, choose a number of cards there, without looking, until your opponent has 5 cards left. Have your opponent discard the cards you chose. | Prize Count: Cost=[Darkness, Colorless], EnergyCost=[2], Damage=20+, Text=If you have more Prize cards left than your opponent, this attack does 20 damage plus 20 more damage."
"ex3-2","Altaria","Pokemon","Stage 1","80","Colorless","1","Rare Holo","","Dragon Dance: Cost=[Colorless], EnergyCost=[1], Damage=, Text=During your next turn, if any of your current Active Pokemon does damage to any Defending Pokemon, this attack does 40 more damage (before applying Weakness and Resistance). | Dragon Song: Cost=[Water, Lightning], EnergyCost=[2], Damage=30, Text=Each Defending Pokemon is now Asleep."
"ex3-3","Crawdaunt","Pokemon","Stage 1","80","Water","2","Rare Holo","Power Pinchers: Effect=[As long as Crawdaunt is your Active Pokemon, when any of your Active Pokemon does damage to the Defending Pokemon, the attack does 10 more damage (before applying Weakness and Resistance).]","Guillotine: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=50, Text="
"ex3-4","Flygon","Pokemon","Stage 2","120","Colorless","2","Rare Holo","","Energy Shower: Cost=[Grass, Lightning], EnergyCost=[2], Damage=, Text=Attach any number of basic Energy cards from your hand to your Pokemon in any way you like. | Rainbow Burn: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=30+, Text=Does 30 damage plus 10 more damage for each type of basic Energy card attached to Flygon."
"ex3-5","Golem","Pokemon","Stage 2","120","Fighting","4","Rare Holo","","Rock Vengeance: Cost=[Fighting, Colorless, Colorless], EnergyCost=[3], Damage=20+, Text=Does 20 damage plus 10 more damage for each damage counter on all of your Active Pokemon. | Rock Slide: Cost=[Fighting, Fighting, Colorless, Colorless, Colorless], EnergyCost=[5], Damage=60, Text=Does 20 damage to 2 of your opponent's Benched Pokemon (1 if there is only 1). (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ex3-6","Grumpig","Pokemon","Stage 1","80","Psychic","1","Rare Holo","","Psychic Boom: Cost=[Psychic, Colorless], EnergyCost=[2], Damage=20+, Text=Does 20 damage plus 10 more damage for each Energy attached to the Defending Pokemon. | Mind Trip: Cost=[Psychic, Colorless, Colorless], EnergyCost=[3], Damage=50, Text=If Grumpig and the Defending Pokemon have the same amount of Energy attached to them, the Defending Pokemon is now Confused."
"ex3-7","Minun","Pokemon","Basic","50","Lightning","1","Rare Holo","Chain of Events: Effect=[As long as Minun is your Active Pokemon, whenever your other Active Pokemon, if any, attacks, you may use Cheer On after the first attack (you still need the necessary Energy to use Cheer On). You can't use Cheer On more than once in this way even if your other Active Pokemon has the Chain of Events Poke-Body.]","Cheer On: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Remove 1 damage counter from each of your Pokemon (including Minun). | Special Circuit: Cost=[Lightning, Colorless], EnergyCost=[2], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. If you choose Pokemon that has a Poke-Power or Poke-Body, this attack does 40 damage instead. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ex3-8","Plusle","Pokemon","Basic","50","Lightning","1","Rare Holo","Chain of Events: Effect=[As long as Plusle is your Active Pokemon, whenever your other Active Pokemon, if any, attacks, you may use Cheer On after the first attack (you still need the necessary Energy to use Cheer On). You can't use Cheer On more than once in this way even if your other Active Pokemon has the Chain of Events Poke-Body.]","Cheer On: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Remove 1 damage counter from each of your Pokemon (including Plusle). | Extra Circuit: Cost=[Lightning, Colorless], EnergyCost=[2], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. If you choose Pokemon-ex, this attack does 40 damage instead. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ex3-9","Roselia","Pokemon","Basic","60","Grass","1","Rare Holo","Thick Skin: Effect=[Roselia can't be affected by any Special Conditions.]","Speed Growth: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Attach up to 2 Grass Energy cards from your hand to your Pokemon in any way you like. | Sleep Powder: Cost=[Grass], EnergyCost=[1], Damage=10, Text=The Defending Pokemon is now Asleep."
"ex3-10","Salamence","Pokemon","Stage 2","120","Colorless","2","Rare Holo","Dragon Wind: Effect=[Once during your turn (before your attack), if Salamence is your Active Pokemon, you may switch 1 of your opponent's Benched Pokemon with 1 of the Defending Pokemon. Your opponent chooses the Defending Pokemon to switch. This power can't be used if Salamence is affected by a Special Condition.]","Agility: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text=Flip a coin. If heads, prevent all effects of an attack, including damage, done to Salamence during your opponent's next turn. | Dragon Claw: Cost=[Fire, Water, Colorless, Colorless], EnergyCost=[4], Damage=60, Text="
