"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"ex14-1","Banette","Pokemon","Stage 1","70","Psychic","1","Rare Holo","Safeguard: Effect=[Prevent all effects of attacks, including damage, done to Banette by your opponent's Pokemon-ex.]","Night Murmurs: Cost=[Psychic, Colorless], EnergyCost=[2], Damage=30, Text=If the Defending Pokemon is a Basic Pokemon, that Pokemon is now Confused."
"ex14-2","Blastoise δ","Pokemon","Stage 2","110","Fighting, Metal","3","Rare Holo","Shield Veil: Effect=[Each of your Active Pokemon has no Weakness.]","Enraged Linear Attack: Cost=[Fighting, Colorless], EnergyCost=[2], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 10 damage for each damage counter on Blastoise to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Skull Bash: Cost=[Metal, Colorless, Colorless], EnergyCost=[3], Damage=60, Text="
"ex14-3","Camerupt","Pokemon","Stage 1","80","Fire","2","Rare Holo","Delta Protection: Effect=[Any damage done to Camerupt by attacks from your opponent's Pokemon that has δ on its card is reduced by 40 (after applying Weakness and Resistance).]","Linear Attack: Cost=[Fire, Colorless], EnergyCost=[2], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 30 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Combustion: Cost=[Fire, Colorless, Colorless], EnergyCost=[3], Damage=50, Text="
"ex14-4","Charizard δ","Pokemon","Stage 2","120","Lightning, Metal","2","Rare Holo","Peal of Thunder: Effect=[Once during your turn, when you play Charizard from your hand to evolve 1 of your Pokemon, you may look at the top 5 cards of your deck, choose as many Energy cards as you like, and attach them to 1 of your Pokemon. Discard the other cards.]","Metal Burn: Cost=[Lightning, Metal, Metal, Colorless], EnergyCost=[4], Damage=120, Text=Discard all Metal Energy attached to Charizard."
"ex14-5","Dugtrio","Pokemon","Stage 1","70","Fighting","1","Rare Holo","Sand Veil: Effect=[Prevent all damage done to your Benched Pokemon by your opponent's attacks.]","Dig Under: Cost=[Fighting, Colorless], EnergyCost=[2], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 30 damage to that Pokemon. This attack's damage isn't affected by Weakness or Resistance. | Double-edge: Cost=[Fighting, Colorless, Colorless], EnergyCost=[3], Damage=60, Text=Dugtrio does 10 damage to itself."
"ex14-6","Ludicolo δ","Pokemon","Stage 2","100","Fire","2","Rare Holo","Overzealous: Effect=[If your opponent has any Pokemon-ex in play, each of Ludicolo's attacks does 30 more damage to the Defending Pokemon.]","Knock Off: Cost=[Fire, Colorless], EnergyCost=[2], Damage=30, Text=Choose 1 card from your opponent's hand without looking and discard it. | Fire Punch: Cost=[Fire, Colorless, Colorless], EnergyCost=[3], Damage=60, Text="
"ex14-7","Luvdisc","Pokemon","Basic","60","Water","1","Rare Holo","","Even Game: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Count the number of your opponent's Pokemon. Search your deck for up to that number of Basic Pokemon and put them onto your Bench. Shuffle your deck afterward. | Stadium Play: Cost=[Colorless], EnergyCost=[1], Damage=10, Text=If you have a Stadium card in play, remove 1 damage counter from each of your Pokemon. If your opponent has a Stadium card in play, this attack does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ex14-8","Manectric","Pokemon","Stage 1","80","Lightning","1","Rare Holo","","Kick Away: Cost=[Lightning, Colorless], EnergyCost=[2], Damage=30, Text=Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any. | Strong Current: Cost=[Lightning, Lightning, Colorless], EnergyCost=[3], Damage=50, Text=If Manectric has a Pokemon Tool card attached to it, this attack does 20 damage to each of your opponent's Benched Pokemon-ex. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ex14-9","Mawile","Pokemon","Basic","60","Metal","1","Rare Holo","","Mining: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for a Trainer card, show it to your opponent, and put it into your hand. If that card is a Pokemon Tool card, you may attach it to 1 of your Pokemon instead. Shuffle your deck afterward. | Bite Off: Cost=[Metal, Colorless], EnergyCost=[2], Damage=20+, Text=If the Defending Pokemon is Pokemon-ex, this attack does 20 damage plus 30 more damage."
"ex14-10","Sableye","Pokemon","Basic","60","Darkness","1","Rare Holo","Excavate: Effect=[Once during your turn (before your attack), you may look at the top card of your deck. Put that card back on top of your deck, or discard that card. This power can't be used if Sableye is affected by a Special Condition.]","Disable: Cost=[Colorless], EnergyCost=[1], Damage=10, Text=Choose 1 of the Defending Pokemon's attacks. That Pokemon can't use that attack during your opponent's next turn."
