"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"hgss1-1","Arcanine","Pokemon","Stage 1","110","Fire","2","Rare Holo","","Sharp Fang: Cost=[Fire, Colorless], EnergyCost=[2], Damage=50, Text= | Fire Mane: Cost=[Fire, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=90, Text="
"hgss1-2","Azumarill","Pokemon","Stage 1","90","Water","2","Rare Holo","","Waterfall: Cost=[Water, Water], EnergyCost=[2], Damage=40, Text= | Bubblebeam: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=60, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed."
"hgss1-3","Clefable","Pokemon","Stage 1","80","Colorless","1","Rare Holo","","Fairy Power: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=, Text=Return 1 of your Pokemon and all cards attached to it to your hand. | Moon Impact: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=40, Text="
"hgss1-4","Gyarados","Pokemon","Stage 1","130","Water","3","Rare Holo","","Hydro Splash: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=50, Text= | Hyper Beam: Cost=[Water, Water, Colorless, Colorless], EnergyCost=[4], Damage=80, Text=Discard an Energy card attached to the Defending Pokemon."
"hgss1-5","Hitmontop","Pokemon","Basic","60","Fighting","1","Rare Holo","","Triple Kick: Cost=[Fighting], EnergyCost=[1], Damage=20×, Text=Flip 3 coins. This attack does 20 damage times the number of heads. | Close Combat: Cost=[Fighting, Colorless, Colorless], EnergyCost=[3], Damage=60, Text=During your opponent's next turn, any damage done to Hitmontop by attacks is increased by 20 (after applying Weakness and Resistance)."
"hgss1-6","Jumpluff","Pokemon","Stage 2","90","Grass","","Rare Holo","","Mass Attack: Cost=[Grass], EnergyCost=[1], Damage=10×, Text=Does 10 damage times the number of Pokemon in play (both yours and your opponent's). | Leaf Guard: Cost=[Grass], EnergyCost=[1], Damage=30, Text=During your opponent's next turn, any damage done to Jumpluff by attacks is reduced by 30 (after applying Weakness and Resistance)."
"hgss1-7","Ninetales","Pokemon","Stage 1","90","Fire","1","Rare Holo","Roast Reveal: Effect=[Once during your turn (before your attack), you may discard a Fire Energy card from your hand. If you do, draw 3 cards. This power can't be used if Ninetales is affected by a Special Condition.]","Will-o'-the-wisp: Cost=[Fire, Fire, Colorless], EnergyCost=[3], Damage=60, Text="
"hgss1-8","Noctowl","Pokemon","Stage 1","90","Colorless","1","Rare Holo","Night Sight: Effect=[Once during your turn (before your attack), you may draw a card. This power can't be used if Noctowl is affected by a Special Condition.]","Extrasensory: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=40+, Text=If you have the same number of cards in your hand as your opponent, this attack does 40 damage plus 40 more damage."
"hgss1-9","Quagsire","Pokemon","Stage 1","100","Water","3","Rare Holo","","Muddy Water: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=40, Text=Does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Mud Shot: Cost=[Fighting, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=60, Text="
"hgss1-10","Raichu","Pokemon","Stage 1","90","Lightning","","Rare Holo","","Iron Tail: Cost=[Colorless], EnergyCost=[1], Damage=30×, Text=Flip a coin until you get tails. This attack does 30 damage times the number of heads. | Thunderbolt: Cost=[Lightning, Lightning], EnergyCost=[2], Damage=100, Text=Discard all Energy attached to Raichu."
"hgss1-11","Shuckle","Pokemon","Basic","60","Grass","1","Rare Holo","Shell Barricade: Effect=[As long as Shuckle is on your Bench, prevent all damage done to Shuckle by attacks (both yours and your opponent's).]","Poison Jab: Cost=[Fighting, Fighting], EnergyCost=[2], Damage=30, Text=The Defending Pokemon is now Poisoned."
