"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"pop2-1","Entei","Pokemon","Basic","70","Fire","1","Rare","","Stomp: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=10+, Text=Flip a coin. If heads, this attack does 10 damage plus 20 more damage. | Fire Spin: Cost=[Fire, Fire, Colorless], EnergyCost=[3], Damage=50, Text=Discard 2 Basic Energy cards attached to Entei or this attack does nothing."
"pop2-2","Pidgeot","Pokemon","Stage 2","80","Colorless","","Rare","Beating Wings: Effect=[Once during your turn (before your attack), if Pidgeot is your Active Pokemon, you may shuffle 1 of your Benched Pokemon and all cards attached to it into your deck. This power can't be used if Pidgeot is affected by a Special Condition.]","Sharp Beak: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=20+, Text=Flip a coin. If heads, this attack does 20 damage plus 30 more damage."
"pop2-3","Raikou","Pokemon","Basic","70","Lightning","1","Rare","","Roar: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any. | Thunder: Cost=[Lightning, Lightning, Colorless], EnergyCost=[3], Damage=50, Text=Flip a coin. If tails, Raikou does 20 damage to itself."
"pop2-4","Suicune","Pokemon","Basic","70","Water","1","Rare","Mirror Coat: Effect=[If Suicune is Burned or Poisoned by an opponent's attack (even if Suicune is Knocked Out), the Attacking Pokemon is now affected by the same Special Conditions (1 if there is only 1).]","Bubblebeam: Cost=[Water, Colorless], EnergyCost=[2], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed."
"pop2-5","Tauros","Pokemon","Basic","70","Colorless","1","Rare","","Rage: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=10+, Text=Does 10 damage plus 10 more damage for each damage counter on Tauros. | Take Down: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=40, Text=Tauros does 10 damage to itself."
"pop2-6","Venusaur","Pokemon","Stage 2","120","Grass","3","Rare","","Wide Solarbeam: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=20, Text=Does 20 damage to 2 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Hard Plant: Cost=[Grass, Grass, Grass, Colorless], EnergyCost=[4], Damage=80, Text=Venusaur can't use Hard Plant during your next turn."
"pop2-7","Ivysaur","Pokemon","Stage 1","80","Grass","1","Uncommon","","Poison Seed: Cost=[Colorless], EnergyCost=[1], Damage=, Text=The Defending Pokemon is now Poisoned. | Razor Leaf: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=50, Text="
"pop2-8","Mr. Briney's Compassion","Trainer","Supporter",,"","","Uncommon","",""
"pop2-9","Multi Technical Machine 01","Trainer","Technical Machine",,"","","Uncommon","","Paralyzing Gaze: Cost=[Colorless], EnergyCost=[1], Damage=, Text=The Defending Pokemon is now Paralyzed."
"pop2-10","Pokemon Park","Trainer","Stadium",,"","","Uncommon","",""
"pop2-11","TV Reporter","Trainer","Supporter",,"","","Uncommon","",""
"pop2-12","Bulbasaur","Pokemon","Basic","40","Grass","1","Common","","Bite: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Razor Leaf: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text="
"pop2-13","Cacnea","Pokemon","Basic","40","Grass","1","Common","","Sand Attack: Cost=[Colorless], EnergyCost=[1], Damage=10, Text=If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing."
"pop2-14","Luvdisc","Pokemon","Basic","60","Water","1","Common","","Paralyzing Kiss: Cost=[Colorless], EnergyCost=[1], Damage=, Text=If there are 2 Defending Pokemon in play, choose 1 of the Defending Pokemon. That Pokemon is now Paralyzed. (If there is only 1 Defending Pokemon, this attack does nothing.) | Fast Stream: Cost=[Water, Colorless], EnergyCost=[2], Damage=20, Text=Move 1 Energy card attached to the Defending Pokemon to the other Defending Pokemon. (Ignore this effect if your opponent has only 1 Defending Pokemon.)"
"pop2-15","Phanpy","Pokemon","Basic","50","Fighting","1","Common","","Double Spin: Cost=[Fighting], EnergyCost=[1], Damage=10×, Text=Flip 2 coins. This attack does 10 damage times the number of heads. | Body Slam: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=10, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed."
"pop2-16","Pikachu","Pokemon","Basic","40","Lightning","1","Common","","Gnaw: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Thunder Jolt: Cost=[Lightning, Colorless], EnergyCost=[2], Damage=30, Text=Flip a coin. If tails, Pikachu does 10 damage to itself."
