"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sm2-1","Bellsprout","Pokémon","60","Grass","Weepinbell",,"1","Aya Kusube","Common","Even though its body is extremely skinny, it is blindingly fast when catching its prey.","69",,"https://images.pokemontcg.io/sm2/1.png","https://images.pokemontcg.io/sm2/1_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Vine Whip","Grass, Colorless","2","30","","","","","","","Fire","×2"
"sm2-2","Weepinbell","Pokémon","80","Grass","Victreebel","Bellsprout","2","Mina Nakai","Uncommon","The leafy parts act as cutters for slashing foes. It spits a fluid that dissolves everything.","70",,"https://images.pokemontcg.io/sm2/2.png","https://images.pokemontcg.io/sm2/2_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Muddy Acid","Grass, Colorless","2","40","Flip a coin. If heads, discard an Energy from your opponent's Active Pokémon.","","","","","","Fire","×2"
"sm2-3","Victreebel","Pokémon","140","Grass","","Weepinbell","3","TOKIYA","Rare","Said to live in huge colonies deep in jungles, although no one has ever returned from there.","71",,"https://images.pokemontcg.io/sm2/3.png","https://images.pokemontcg.io/sm2/3_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Pollen Hazard","Grass","1","20","Your opponent's Active Pokémon is now Burned, Confused, and Poisoned.","Stick and Absorb","Grass, Colorless, Colorless","3","80","Heal 20 damage from this Pokémon. The Defending Pokémon can't retreat during your opponent's next turn.","Fire","×2"
"sm2-4","Petilil","Pokémon","50","Grass","Lilligant",,"4","Naoki Saito","Common","Although the leaves on its head are bitter enough to cause dizziness, they provide relief from weariness—even more so when boiled.","548",,"https://images.pokemontcg.io/sm2/4.png","https://images.pokemontcg.io/sm2/4_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Blot","Colorless","1","10","Heal 10 damage from this Pokémon.","","","","","","Fire","×2"
"sm2-5","Lilligant","Pokémon","90","Grass","","Petilil","5","You Iribi","Rare","No matter how much time and money is spent raising it, its flowers are the most beautiful when they bloom in the wild.","549",,"https://images.pokemontcg.io/sm2/5.png","https://images.pokemontcg.io/sm2/5_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Petal Blizzard","Colorless","1","","This attack does 10 damage to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)","Petal Dance","Grass, Colorless","2","40×","Flip 3 coins. This attack does 40 damage for each heads. This Pokémon is now Confused.","Fire","×2"
"sm2-6","Phantump","Pokémon","60","Grass","Trevenant",,"6","Sanosuke Sakuma","Common","These Pokémon are stumps possessed by the spirits of children who died in the forest. Their cries sound like eerie screams.","708",,"https://images.pokemontcg.io/sm2/6.png","https://images.pokemontcg.io/sm2/6_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Tackle","Grass","1","10","","Confuse Ray","Colorless, Colorless","2","","Your opponent's Active Pokémon is now Confused.","Fire","×2"
"sm2-7","Trevenant","Pokémon","120","Grass","","Phantump","7","Hiroyuki Yamamoto","Rare","This Pokémon is said to devour anyone daring to ravage the forest. To the creatures dwelling in the forest, it offers great kindness.","709",,"https://images.pokemontcg.io/sm2/7.png","https://images.pokemontcg.io/sm2/7_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Poltergeist","Colorless, Colorless","2","30×","Your opponent reveals their hand. This attack does 30 damage for each Trainer card you find there.","Horn Leech","Grass, Grass, Colorless","3","90","Heal 30 damage from this Pokémon.","Fire","×2"
"sm2-8","Wimpod","Pokémon","70","Grass","Golisopod",,"8","match","Common","This Pokémon is a coward. As it desperately dashes off, the flailing of its many legs leaves a sparkling clean path in its wake.","767",,"https://images.pokemontcg.io/sm2/8.png","https://images.pokemontcg.io/sm2/8_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Scamper Away","Colorless","1","","Shuffle this Pokémon and all cards attached to it into your deck.","Ram","Grass","1","10","","Fire","×2"
"sm2-9","Golisopod","Pokémon","130","Grass","","Wimpod","9","Kouki Saitou","Rare Holo","With a flashing slash of its giant sharp claws, it cleaves seawater—or even air—right in two.","768",,"https://images.pokemontcg.io/sm2/9.png","https://images.pokemontcg.io/sm2/9_hires.png","Legal",,"Legal","Colorless, Colorless","2","Armor","This Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance).","Ability","","","","Resolute Claws","Grass, Colorless, Colorless","3","80+","If your opponent's Active Pokémon is a Pokémon-GX or a Pokémon-EX, this attack does 70 more damage (before applying Weakness and Resistance).","","","","","","Fire","×2"
"sm2-10","Victini","Pokémon","70","Fire","",,"10","kodama","Rare Holo","This Pokémon brings victory. It is said that Trainers with Victini always win, regardless of the type of encounter.","494",,"https://images.pokemontcg.io/sm2/10.png","https://images.pokemontcg.io/sm2/10_hires.png","Legal",,"Legal","Colorless","1","Victory Star","Once during your turn, after you flip any coins for an attack, you may ignore all results of those coin flips and begin flipping those coins again. You can't use more than 1 Victory Star Ability each turn.","Ability","","","","V-Flame","Fire, Colorless","2","50","","","","","","","Water","×2"
