"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"base4-1","Alakazam","Pokemon","Stage 2","80","Psychic","3","Rare Holo","Damage Swap: Effect=[As often as you like during your turn (before your attack), you may move 1 damage counter from 1 of your Pokemon to another as long as you don't Knock Out that Pokemon. This power can't be used if Alakazam is Asleep, Confused, or Paralyzed.]","Confuse Ray: Cost=[Psychic, Psychic, Psychic], EnergyCost=[3], Damage=30, Text=Flip a coin. If heads, the Defending Pokemon is now Confused."
"base4-2","Blastoise","Pokemon","Stage 2","100","Water","3","Rare Holo","Rain Dance: Effect=[As often as you like during your turn (before your attack), you may attach 1 Water Energy card to 1 of your Water Pokemon. (This doesn't use up your 1 Energy card attachment for the turn.) This power can't be used if Blastoise is Asleep, Confused, or Paralyzed.]","Hydro Pump: Cost=[Water, Water, Water], EnergyCost=[3], Damage=40+, Text=Does 40 damage plus 10 more damage for each Water Energy attached to Blastoise but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way."
"base4-3","Chansey","Pokemon","Basic","120","Colorless","1","Rare Holo","","Scrunch: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=, Text=Flip a coin. If heads, prevent all damage done to Chansey during your opponent's next turn. (Any other effects of attacks still happen.) | Double-edge: Cost=[Colorless, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=80, Text=Chansey does 80 damage to itself."
"base4-4","Charizard","Pokemon","Stage 2","120","Fire","3","Rare Holo","Energy Burn: Effect=[As often as you like during your turn (before your attack), you may turn all Energy attached to Charizard into Fire Energy for the rest of the turn. This power can't be used if Charizard is Asleep, Confused, or Paralyzed.]","Fire Spin: Cost=[Fire, Fire, Fire, Fire], EnergyCost=[4], Damage=100, Text=Discard 2 Energy cards attached to Charizard in order to use this attack."
"base4-5","Clefable","Pokemon","Stage 1","70","Colorless","2","Rare Holo","","Metronome: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Choose 1 of the Defending Pokemon's attacks. Metronome copies that attack except for its Energy costs and anything else required in order to use that attack, such as discarding Energy cards. (No matter what type the Defending Pokemon is, Clefable's type is still Colorless.) | Minimize: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=, Text=All damage done by attacks to Clefable during your opponent's next turn is reduced by 20 (after applying Weakness and Resistance)."
"base4-6","Clefairy","Pokemon","Basic","40","Colorless","1","Rare Holo","","Sing: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Flip a coin. If heads, the Defending Pokemon is now Asleep. | Metronome: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=, Text=Choose 1 of the Defending Pokemon's attacks. Metronome copies that attack except for its Energy costs and anything else required in order to use that attack, such as discarding Energy cards. (No matter what type the Defending Pokemon is, Clefairy's type is still Colorless.)"
"base4-7","Gyarados","Pokemon","Stage 1","100","Water","3","Rare Holo","","Dragon Rage: Cost=[Water, Water, Water], EnergyCost=[3], Damage=50, Text= | Bubblebeam: Cost=[Water, Water, Water, Water], EnergyCost=[4], Damage=40, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed."
"base4-8","Hitmonchan","Pokemon","Basic","70","Fighting","2","Rare Holo","","Jab: Cost=[Fighting], EnergyCost=[1], Damage=20, Text= | Special Punch: Cost=[Fighting, Fighting, Colorless], EnergyCost=[3], Damage=40, Text="
"base4-9","Magneton","Pokemon","Stage 1","60","Lightning","1","Rare Holo","","Thunder Wave: Cost=[Lightning, Lightning, Colorless], EnergyCost=[3], Damage=30, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | Selfdestruct: Cost=[Lightning, Lightning, Colorless, Colorless], EnergyCost=[4], Damage=80, Text=Does 20 damage to each player's Bench. (Don't apply Weakness and Resistance for Benched Pokemon.) Magneton does 80 damage to itself."
"base4-10","Mewtwo","Pokemon","Basic","60","Psychic","3","Rare Holo","","Psychic: Cost=[Psychic, Colorless], EnergyCost=[2], Damage=10+, Text=Does 10 damage plus 10 more damage for each Energy card attached to the Defending Pokemon. | Barrier: Cost=[Psychic, Psychic], EnergyCost=[2], Damage=, Text=Discard 1 Psychic Energy card attached to Mewtwo in order to use this attack. During your opponent's next turn, prevent all effects of attacks, including damage, done to Mewtwo."
"base4-11","Nidoking","Pokemon","Stage 2","90","Grass","3","Rare Holo","","Thrash: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=30+, Text=Flip a coin. If heads, this attack does 30 damage plus 10 more damage; if tails, this attack does 30 damage and Nidoking does 10 damage to itself. | Toxic: Cost=[Grass, Grass, Grass], EnergyCost=[3], Damage=20, Text=The Defending Pokemon is now Poisoned. It now takes 20 Poison damage instead of 10 after each player's turn (even if it was already Poisoned)."
"base4-12","Nidoqueen","Pokemon","Stage 2","90","Grass","3","Rare Holo","","Boyfriends: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20+, Text=Does 20 damage plus 20 more damage for each Nidoking you have in play. | Mega Punch: Cost=[Grass, Grass, Colorless, Colorless], EnergyCost=[4], Damage=50, Text="
"base4-13","Ninetales","Pokemon","Stage 1","80","Fire","1","Rare Holo","","Lure: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=, Text=If your opponent has any Benched Pokemon, choose 1 of them and switch it with the Defending Pokemon. | Fire Blast: Cost=[Fire, Fire, Fire, Fire], EnergyCost=[4], Damage=80, Text=Discard 1 Fire Energy card attached to Ninetales in order to use this attack."
"base4-14","Pidgeot","Pokemon","Stage 2","80","Colorless","","Rare Holo","","Wing Attack: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text= | Hurricane: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=30, Text=Unless this attack Knocks Out the Defending Pokemon, return the Defending Pokemon and all cards attached to it to your opponent's hand."
"base4-15","Poliwrath","Pokemon","Stage 2","90","Water","3","Rare Holo","","Water Gun: Cost=[Water, Water, Colorless], EnergyCost=[3], Damage=30+, Text=Does 30 damage plus 10 more damage for each Water Energy attached to Poliwrath but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way. | Whirlpool: Cost=[Water, Water, Colorless, Colorless], EnergyCost=[4], Damage=40, Text=If the Defending Pokemon has any Energy cards attached to it, choose 1 of them and discard it."
"base4-16","Raichu","Pokemon","Stage 1","80","Lightning","1","Rare Holo","","Agility: Cost=[Lightning, Colorless, Colorless], EnergyCost=[3], Damage=20, Text=Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Raichu. | Thunder: Cost=[Lightning, Lightning, Lightning, Colorless], EnergyCost=[4], Damage=60, Text=Flip a coin. If tails, Raichu does 30 damage to itself."
"base4-17","Scyther","Pokemon","Basic","70","Grass","","Rare Holo","","Swords Dance: Cost=[Grass], EnergyCost=[1], Damage=, Text=During your next turn, Scyther's Slash attack's base damage is 60 instead of 30. | Slash: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=30, Text="
"base4-18","Venusaur","Pokemon","Stage 2","100","Grass","2","Rare Holo","Energy Trans: Effect=[As often as you like during your turn (before your attack), you may take 1 Grass Energy card attached to 1 of your Pokemon and attach it to a different one. This power can't be used if Venusaur is Asleep, Confused, or Paralyzed.]","Solarbeam: Cost=[Grass, Grass, Grass, Grass], EnergyCost=[4], Damage=60, Text="
"base4-19","Wigglytuff","Pokemon","Stage 1","80","Colorless","2","Rare Holo","","Lullaby: Cost=[Colorless], EnergyCost=[1], Damage=, Text=The Defending Pokemon is now Asleep. | Do the Wave: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=10+, Text=Does 10 damage plus 10 more damage for each of your Benched Pokemon."
"base4-20","Zapdos","Pokemon","Basic","90","Lightning","3","Rare Holo","","Thunder: Cost=[Lightning, Lightning, Lightning, Colorless], EnergyCost=[4], Damage=60, Text=Flip a coin. If tails, Zapdos does 30 damage to itself. | Thunderbolt: Cost=[Lightning, Lightning, Lightning, Lightning], EnergyCost=[4], Damage=100, Text=Discard all Energy cards attached to Zapdos in order to use this attack."
"base4-21","Beedrill","Pokemon","Stage 2","80","Grass","","Rare","","Twineedle: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=30×, Text=Flip 2 coins. This attack does 30 damage times the number of heads. | Poison Sting: Cost=[Grass, Grass, Grass], EnergyCost=[3], Damage=40, Text=Flip a coin. If heads, the Defending Pokemon is now Poisoned."
"base4-22","Dragonair","Pokemon","Stage 1","80","Colorless","2","Rare","","Slam: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=30×, Text=Flip 2 coins. This attack does 30 damage times the number of heads. | Hyper Beam: Cost=[Colorless, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=20, Text=If the Defending Pokemon has any Energy cards attached to it, choose 1 of them and discard it."
"base4-23","Dugtrio","Pokemon","Stage 1","70","Fighting","2","Rare","","Slash: Cost=[Fighting, Fighting, Colorless], EnergyCost=[3], Damage=40, Text= | Earthquake: Cost=[Fighting, Fighting, Fighting, Fighting], EnergyCost=[4], Damage=70, Text=Does 10 damage to each of your own Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
