"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"swsh12-1","Venonat","Pokemon","Basic","60","Grass","1","Common","","Tackle: Cost=[Grass], EnergyCost=[1], Damage=20, Text="
"swsh12-2","Venomoth","Pokemon","Stage 1","90","Grass","","Uncommon","","Miracle Powder: Cost=[Grass], EnergyCost=[1], Damage=30, Text=Flip a coin. If heads, choose a Special Condition. Your opponent's Active Pokemon is now affected by that Special Condition. | Gust: Cost=[Grass, Colorless], EnergyCost=[2], Damage=70, Text="
"swsh12-3","Spinarak","Pokemon","Basic","60","Grass","1","Common","","Bug Bite: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30, Text="
"swsh12-4","Ariados","Pokemon","Stage 1","90","Grass","1","Rare Holo","Hidden Threads: Effect=[Your opponent's Pokemon VSTAR's attacks cost Colorless more. You can't apply more than 1 Hidden Threads Ability at a time.]","Pierce: Cost=[Grass, Colorless], EnergyCost=[2], Damage=50, Text="
"swsh12-5","Sunkern","Pokemon","Basic","40","Grass","1","Common","","Seed Bomb: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh12-6","Sunflora","Pokemon","Stage 1","90","Grass","2","Uncommon","","Bright Beam: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=10+, Text=You may discard up to 3 Energy cards from your hand. This attack does 70 more damage for each card you discarded in this way."
"swsh12-9","Petilil","Pokemon","Basic","50","Grass","1","Common","","Ram: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Flop: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh12-10","Hisuian Lilligant","Pokemon","Stage 1","120","Grass","1","Rare","","Swelling Scent: Cost=[], EnergyCost=[0], Damage=, Text=Search your deck for up to 2 Grass Energy cards and attach them to your Benched Pokemon in any way you like. Then, shuffle your deck. | Spiral Kick: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=50, Text="
"swsh12-11","Foongus","Pokemon","Basic","50","Grass","1","Common","","Ram: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"swsh12-12","Amoonguss","Pokemon","Stage 1","90","Grass","3","Rare","Surprise Spores: Effect=[During your opponent's turn, if this Pokemon is discarded from your hand by an effect of an attack or Ability from your opponent's Pokemon, or by an effect of your opponent's Item or Supporter cards, discard your opponent's hand.]","Hypno Hammer: Cost=[Grass, Colorless], EnergyCost=[2], Damage=50, Text=Your opponent's Active Pokemon is now Asleep."
"swsh12-13","Durant","Pokemon","Basic","110","Grass","2","Common","","Energy Digging: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for up to 2 basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck. | Bite: Cost=[Grass, Colorless], EnergyCost=[2], Damage=50, Text="
"swsh12-14","Virizion","Pokemon","Basic","110","Grass","1","Rare","","Four as One: Cost=[Colorless], EnergyCost=[1], Damage=20+, Text=If Cobalion, Terrakion, and Keldeo are on your Bench, this attack does 70 more damage. | Leaf Drain: Cost=[Grass, Colorless], EnergyCost=[2], Damage=50, Text=Heal 20 damage from this Pokemon."
"swsh12-17","Vulpix","Pokemon","Basic","70","Fire","1","Common","","Jump On: Cost=[Fire], EnergyCost=[1], Damage=10+, Text=Flip a coin. If heads, this attack does 20 more damage."
"swsh12-18","Ninetales","Pokemon","Stage 1","110","Fire","1","Uncommon","","Hypnotic Gaze: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Your opponent's Active Pokemon is now Asleep. | Scorching Breath: Cost=[Fire, Colorless], EnergyCost=[2], Damage=120, Text=During your next turn, this Pokemon can't attack."
"swsh12-19","Growlithe","Pokemon","Basic","90","Fire","3","Common","","Flare: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Ram: Cost=[Fire, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh12-20","Arcanine","Pokemon","Stage 1","140","Fire","3","Rare","","Flame Cloak: Cost=[Colorless], EnergyCost=[1], Damage=30, Text=Attach a Fire Energy card from your discard pile to this Pokemon. | Fighting Tackle: Cost=[Fire, Fire, Colorless], EnergyCost=[3], Damage=100+, Text=If your opponent's Active Pokemon is a Pokemon V, this attack does 100 more damage."
"swsh12-21","Ponyta","Pokemon","Basic","70","Fire","1","Common","","Take Down: Cost=[Fire, Colorless], EnergyCost=[2], Damage=50, Text=This Pokemon also does 10 damage to itself."
