"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"pop4-1","Chimecho δ","Pokemon","Basic","60","Metal","1","Rare","","Wrap: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | Sonicboom: Cost=[Metal, Colorless], EnergyCost=[2], Damage=30, Text=This attack's damage isn't affected by Weakness or Resistance."
"pop4-2","Deoxys δ","Pokemon","Basic","70","Colorless","1","Rare","Form Change: Effect=[Once during your turn (before your attack), you may search your deck for another Deoxys and switch it with Deoxys. (Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) If you do, put Deoxys on top of your deck. Shuffle your deck afterward. You can't use more than 1 Form Change Poke-Power each turn.]","Crystal Laser: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text=During your next turn, Deoxys's attacks do 40 more damage to the Defending Pokemon (before applying Weakness and Resistance)."
"pop4-3","Flygon","Pokemon","Stage 2","120","Fighting","2","Rare","Levitate: Effect=[As long as Flygon has any Energy attached to it, the Retreat Cost for Flygon is 0.]","Bite: Cost=[Fighting, Colorless], EnergyCost=[2], Damage=30, Text= | Sand Pit: Cost=[Fighting, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=70, Text=The Defending Pokemon can't retreat during your opponent's next turn."
"pop4-4","Mew","Pokemon","Basic","70","Psychic","1","Rare","Reactive Barrier: Effect=[As long as Mew has any React Energy cards attached to it, prevent all effects, excluding damage, done to Mew by attacks from your opponent's Pokemon.]","Psyshock: Cost=[Psychic, Colorless], EnergyCost=[2], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed."
"pop4-5","Sceptile","Pokemon","Stage 2","100","Grass","3","Rare","Energy Trans: Effect=[As often as you like during your turn (before your attack), move a Grass Energy card attached to 1 of your Pokemon to another of your Pokemon. This power can't be used if Sceptile is affected by a Special Condition.]","Tail Rap: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=50×, Text=Flip 2 coins. This attack does 50 damage times the number of heads."
"pop4-6","Combusken","Pokemon","Stage 1","70","Fire","1","Uncommon","","Smokescreen: Cost=[Fire], EnergyCost=[1], Damage=10, Text=If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing. | Sky Uppercut: Cost=[Fire, Colorless, Colorless], EnergyCost=[3], Damage=40, Text=This attack's damage isn't affected by Resistance."
"pop4-7","Grovyle","Pokemon","Stage 1","70","Grass","1","Uncommon","","Quick Attack: Cost=[Colorless], EnergyCost=[1], Damage=10+, Text=Flip a coin. If heads, this attack does 10 damage plus 10 more damage. | Blot: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text=Remove 2 damage counters from Grovyle."
"pop4-8","Heal Energy","Energy","Special",,"","","Uncommon","",""
"pop4-9","Pokemon Fan Club","Trainer","Supporter",,"","","Uncommon","",""
"pop4-10","Scramble Energy","Energy","Special",,"","","Uncommon","",""
"pop4-11","Mudkip","Pokemon","Basic","50","Water","1","Common","","Super Hypno Wave: Cost=[Water, Colorless], EnergyCost=[2], Damage=20, Text=The Defending Pokemon is now Asleep."
"pop4-12","Pidgey","Pokemon","Basic","40","Colorless","1","Common","","Quick Attack: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20+, Text=Flip a coin. If heads, this attack does 20 damage plus 10 more damage."
"pop4-13","Pikachu","Pokemon","Basic","50","Lightning","1","Common","","Spark: Cost=[Lightning, Colorless], EnergyCost=[2], Damage=20, Text=Does 10 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"pop4-14","Squirtle","Pokemon","Basic","50","Water","1","Common","Shell Retreat: Effect=[As long as Squirtle has any Energy cards attached to it, damage done to Squirtle by an opponent's attack is reduced by 10 (after applying Weakness and Resistance).]","Tackle: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"pop4-15","Treecko δ","Pokemon","Basic","40","Psychic","1","Common","","Pound: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Shining Claws: Cost=[Psychic], EnergyCost=[1], Damage=10, Text=Flip a coin. If heads, the Defending Pokemon is now Confused."
"pop4-16","Wobbuffet","Pokemon","Basic","80","Psychic","2","Common","","Nap: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Remove 2 damage counters from Wobbuffet. | Expand: Cost=[Psychic, Colorless], EnergyCost=[2], Damage=20, Text=During your opponent's next turn, any damage done to Wobbuffet is reduced by 20 (after applying Weakness and Resistance)."
