"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"swsh1-2","Roselia","Pokemon","Basic","70","Grass","1","Common","","Absorb: Cost=[Grass], EnergyCost=[1], Damage=10, Text=Heal 10 damage from this Pokemon."
"swsh1-3","Roselia","Pokemon","Basic","70","Grass","1","Common","","Sweet Scent: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Heal 30 damage from 1 of your Pokemon. | Sting: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh1-4","Roserade","Pokemon","Stage 1","120","Grass","1","Rare","","Paralyze Poison: Cost=[Grass], EnergyCost=[1], Damage=30, Text=Your opponent's Active Pokemon is now Poisoned. Flip a coin. If heads, your opponent's Active Pokemon is also Paralyzed. | Mega Drain: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=90, Text=Heal 30 damage from this Pokemon."
"swsh1-5","Cottonee","Pokemon","Basic","60","Grass","1","Common","","Attach: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"swsh1-6","Whimsicott","Pokemon","Stage 1","100","Grass","1","Rare","","Cotton Ride: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Flip a coin. If heads, your opponent shuffles their Active Pokemon and all attached cards into their deck. | Leaf Step: Cost=[Grass], EnergyCost=[1], Damage=50, Text="
"swsh1-7","Maractus","Pokemon","Basic","110","Grass","2","Common","","Zzzt: Cost=[Colorless], EnergyCost=[1], Damage=20, Text= | Powerful Needles: Cost=[Grass, Colorless], EnergyCost=[2], Damage=60×, Text=Flip a coin for each Energy attached to this Pokemon. This attack does 60 damage for each heads."
"swsh1-8","Durant","Pokemon","Basic","110","Grass","1","Rare","","Bite Together: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30+, Text=If Durant is on your Bench, this attack does 60 more damage."
"swsh1-10","Grookey","Pokemon","Basic","60","Grass","1","Common","","Fury Swipes: Cost=[Colorless], EnergyCost=[1], Damage=10×, Text=Flip 3 coins. This attack does 10 damage for each heads."
"swsh1-11","Grookey","Pokemon","Basic","70","Grass","1","Common","","Scratch: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Beat: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh1-12","Thwackey","Pokemon","Stage 1","100","Grass","2","Uncommon","","Taunt: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Switch 1 of your opponent's Benched Pokemon with their Active Pokemon. | Double Hit: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=60×, Text=Flip 2 coins. This attack does 60 damage for each heads."
"swsh1-13","Thwackey","Pokemon","Stage 1","100","Grass","2","Uncommon","","Beat: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30, Text= | Ambush: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=50+, Text=Flip a coin. If heads, this attack does 30 more damage."
"swsh1-14","Rillaboom","Pokemon","Stage 2","170","Grass","3","Rare Holo","Voltage Beat: Effect=[Once during your turn, you may search your deck for up to 2 Grass Energy cards and attach them to 1 of your Pokemon. Then, shuffle your deck.]","Hammer In: Cost=[Grass, Grass, Grass, Colorless], EnergyCost=[4], Damage=140, Text="
"swsh1-15","Rillaboom","Pokemon","Stage 2","190","Grass","4","Rare","","Drum Roll: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=90, Text=This attack also does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Drum Beating: Cost=[Grass, Grass, Grass, Colorless], EnergyCost=[4], Damage=180, Text=During your next turn, this Pokemon can't use Drum Beating."
"swsh1-16","Blipbug","Pokemon","Basic","50","Grass","1","Common","","Gnaw: Cost=[Grass], EnergyCost=[1], Damage=20, Text="
"swsh1-17","Blipbug","Pokemon","Basic","40","Grass","1","Common","","Call for Family: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck."
"swsh1-18","Dottler","Pokemon","Stage 1","70","Grass","2","Uncommon","","Reflect: Cost=[Colorless], EnergyCost=[1], Damage=, Text=During your opponent's next turn, this Pokemon takes 40 less damage from attacks (after applying Weakness and Resistance). | Ram: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30, Text="
